"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Kazakhstan","Jan","KAZ","-15.419","20.8757"
"1901","Kazakhstan","Feb","KAZ","-10.349","8.45223"
"1901","Kazakhstan","Mar","KAZ","-2.1149","24.3651"
"1901","Kazakhstan","Apr","KAZ","9.56311","24.3765"
"1901","Kazakhstan","May","KAZ","15.4375","24.8349"
"1901","Kazakhstan","Jun","KAZ","19.2708","29.4995"
"1901","Kazakhstan","Jul","KAZ","22.971","24.04"
"1901","Kazakhstan","Aug","KAZ","19.8121","21.6425"
"1901","Kazakhstan","Sep","KAZ","13.5261","19.1111"
"1901","Kazakhstan","Oct","KAZ","2.58658","21.9831"
"1901","Kazakhstan","Nov","KAZ","-1.653","26.0988"
"1901","Kazakhstan","Dec","KAZ","-8.4378","28.2263"
"1902","Kazakhstan","Jan","KAZ","-8.3293","32.3972"
"1902","Kazakhstan","Feb","KAZ","-11.403","7.98667"
"1902","Kazakhstan","Mar","KAZ","-4.5708","23.9691"
"1902","Kazakhstan","Apr","KAZ","4.74046","18.5262"
"1902","Kazakhstan","May","KAZ","15.2475","29.2852"
"1902","Kazakhstan","Jun","KAZ","21.7861","22.2798"
"1902","Kazakhstan","Jul","KAZ","23.3634","27.4645"
"1902","Kazakhstan","Aug","KAZ","22.0686","14.559"
"1902","Kazakhstan","Sep","KAZ","14.5239","14.6119"
"1902","Kazakhstan","Oct","KAZ","4.98745","25.2837"
"1902","Kazakhstan","Nov","KAZ","-5.4839","34.7312"
"1902","Kazakhstan","Dec","KAZ","-10.527","33.7244"
"1903","Kazakhstan","Jan","KAZ","-12.165","25.1731"
"1903","Kazakhstan","Feb","KAZ","-6.7964","25.3323"
"1903","Kazakhstan","Mar","KAZ","-8.8295","13.666"
"1903","Kazakhstan","Apr","KAZ","5.18665","8.78078"
"1903","Kazakhstan","May","KAZ","13.5592","35.1913"
"1903","Kazakhstan","Jun","KAZ","19.3605","32.533"
"1903","Kazakhstan","Jul","KAZ","22.0912","26.1789"
"1903","Kazakhstan","Aug","KAZ","20.7996","24.8238"
"1903","Kazakhstan","Sep","KAZ","14.2344","26.0156"
"1903","Kazakhstan","Oct","KAZ","5.5162","28.0364"
"1903","Kazakhstan","Nov","KAZ","-4.2325","15.5616"
"1903","Kazakhstan","Dec","KAZ","-12.006","14.9591"
"1904","Kazakhstan","Jan","KAZ","-16.011","17.4403"
"1904","Kazakhstan","Feb","KAZ","-7.7501","20.2502"
"1904","Kazakhstan","Mar","KAZ","-6.0569","7.46331"
"1904","Kazakhstan","Apr","KAZ","3.7405","18.2904"
"1904","Kazakhstan","May","KAZ","16.2391","29.9579"
"1904","Kazakhstan","Jun","KAZ","20.0751","24.128"
"1904","Kazakhstan","Jul","KAZ","22.8455","11.5785"
"1904","Kazakhstan","Aug","KAZ","20.8758","22.6392"
"1904","Kazakhstan","Sep","KAZ","13.8243","8.93845"
"1904","Kazakhstan","Oct","KAZ","5.37256","16.6766"
"1904","Kazakhstan","Nov","KAZ","-1.0679","23.3936"
"1904","Kazakhstan","Dec","KAZ","-5.9981","36.6389"
"1905","Kazakhstan","Jan","KAZ","-13.311","21.5272"
"1905","Kazakhstan","Feb","KAZ","-13.689","12.3917"
"1905","Kazakhstan","Mar","KAZ","-11.475","9.13294"
"1905","Kazakhstan","Apr","KAZ","3.2863","16.0224"
"1905","Kazakhstan","May","KAZ","14.6003","33.7011"
