"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Azerbaijan","Jan","AZE","-2.3978","28.4255"
"1901","Azerbaijan","Feb","AZE","2.01728","10.6195"
"1901","Azerbaijan","Mar","AZE","7.66763","17.4662"
"1901","Azerbaijan","Apr","AZE","13.0629","31.818"
"1901","Azerbaijan","May","AZE","16.5853","75.0897"
"1901","Azerbaijan","Jun","AZE","22.4463","49.6949"
"1901","Azerbaijan","Jul","AZE","24.8979","17.9507"
"1901","Azerbaijan","Aug","AZE","24.3446","8.36759"
"1901","Azerbaijan","Sep","AZE","18.5068","50.2076"
"1901","Azerbaijan","Oct","AZE","9.81611","92.3798"
"1901","Azerbaijan","Nov","AZE","5.88619","31.5656"
"1901","Azerbaijan","Dec","AZE","3.85705","14.5904"
"1902","Azerbaijan","Jan","AZE","1.17941","12.4164"
"1902","Azerbaijan","Feb","AZE","1.48134","28.2248"
"1902","Azerbaijan","Mar","AZE","4.65706","33.8514"
"1902","Azerbaijan","Apr","AZE","10.5397","49.2948"
"1902","Azerbaijan","May","AZE","15.9162","53.01"
"1902","Azerbaijan","Jun","AZE","22.8649","25.4257"
"1902","Azerbaijan","Jul","AZE","23.9008","10.2314"
"1902","Azerbaijan","Aug","AZE","24.4536","33.7189"
"1902","Azerbaijan","Sep","AZE","17.5815","77.4756"
"1902","Azerbaijan","Oct","AZE","11.3872","46.7626"
"1902","Azerbaijan","Nov","AZE","3.96014","47.4712"
"1902","Azerbaijan","Dec","AZE","0.17967","15.9714"
"1903","Azerbaijan","Jan","AZE","-1.9393","27.7327"
"1903","Azerbaijan","Feb","AZE","0.50655","27.5385"
"1903","Azerbaijan","Mar","AZE","1.79914","36.8771"
"1903","Azerbaijan","Apr","AZE","11.6772","43.945"
"1903","Azerbaijan","May","AZE","17.273","37.9156"
"1903","Azerbaijan","Jun","AZE","22.0013","53.4087"
"1903","Azerbaijan","Jul","AZE","24.7284","37.2426"
"1903","Azerbaijan","Aug","AZE","24.0758","28.6519"
"1903","Azerbaijan","Sep","AZE","17.5782","28.9095"
"1903","Azerbaijan","Oct","AZE","13.0605","18.2068"
"1903","Azerbaijan","Nov","AZE","5.94345","28.2828"
"1903","Azerbaijan","Dec","AZE","0.85098","30.4311"
"1904","Azerbaijan","Jan","AZE","-5.3979","25.4067"
"1904","Azerbaijan","Feb","AZE","2.54492","7.12834"
"1904","Azerbaijan","Mar","AZE","5.05375","49.3608"
"1904","Azerbaijan","Apr","AZE","8.37517","66.3272"
"1904","Azerbaijan","May","AZE","15.1421","100.91"
"1904","Azerbaijan","Jun","AZE","20.0254","42.4495"
"1904","Azerbaijan","Jul","AZE","23.7544","13.0711"
"1904","Azerbaijan","Aug","AZE","24.1921","21.5848"
"1904","Azerbaijan","Sep","AZE","19.1763","57.6515"
"1904","Azerbaijan","Oct","AZE","12.5475","36.0314"
"1904","Azerbaijan","Nov","AZE","7.45852","29.9153"
"1904","Azerbaijan","Dec","AZE","0.08422","45.4171"
"1905","Azerbaijan","Jan","AZE","-3.2131","21.1992"
"1905","Azerbaijan","Feb","AZE","-1.8896","18.9061"
"1905","Azerbaijan","Mar","AZE","1.93343","43.9907"
"1905","Azerbaijan","Apr","AZE","9.92397","37.0309"
"1905","Azerbaijan","May","AZE","14.9834","69.6775"
"1905","Azerbaijan","Jun","AZE","21.9253","49.1067"
"1905","Azerbaijan","Jul","AZE","23.9851","62.1392"
"1905","Azerbaijan","Aug","AZE","23.2448","43.1387"
"1905","Azerbaijan","Sep","AZE","19.9771","14.4408"
"1905","Azerbaijan","Oct","AZE","16.4599","38.9307"
"1905","Azerbaijan","Nov","AZE","8.60267","23.943"
"1905","Azerbaijan","Dec","AZE","0.87086","35.7612"
"1906","Azerbaijan","Jan","AZE","-2.7002","20.2349"
"1906","Azerbaijan","Feb","AZE","0.43116","23.6384"
"1906","Azerbaijan","Mar","AZE","5.55595","20.9011"
"1906","Azerbaijan","Apr","AZE","10.6796","24.2645"
"1906","Azerbaijan","May","AZE","17.7795","54.0134"
"1906","Azerbaijan","Jun","AZE","21.908","60.6424"
"1906","Azerbaijan","Jul","AZE","23.6856","59.2533"
"1906","Azerbaijan","Aug","AZE","22.6005","38.627"
"1906","Azerbaijan","Sep","AZE","17.4823","33.2288"
"1906","Azerbaijan","Oct","AZE","13.2017","21.0672"
"1906","Azerbaijan","Nov","AZE","6.35078","35.1567"
"1906","Azerbaijan","Dec","AZE","2.95198","49.9218"
"1907","Azerbaijan","Jan","AZE","-1.4369","23.5647"
"1907","Azerbaijan","Feb","AZE","-1.2055","19.328"
"1907","Azerbaijan","Mar","AZE","3.53528","39.0019"
"1907","Azerbaijan","Apr","AZE","9.82721","33.4737"
"1907","Azerbaijan","May","AZE","16.7823","39.3675"
"1907","Azerbaijan","Jun","AZE","21.8569","17.6725"
"1907","Azerbaijan","Jul","AZE","25.4138","22.2766"
"1907","Azerbaijan","Aug","AZE","23.4945","38.1563"
"1907","Azerbaijan","Sep","AZE","17.5495","41.0019"
"1907","Azerbaijan","Oct","AZE","11.068","36.8845"
"1907","Azerbaijan","Nov","AZE","3.26606","51.9382"
"1907","Azerbaijan","Dec","AZE","-0.082","17.5861"
"1908","Azerbaijan","Jan","AZE","-2.3762","30.4488"
"1908","Azerbaijan","Feb","AZE","-0.1258","19.5497"
"1908","Azerbaijan","Mar","AZE","2.19796","46.9092"
"1908","Azerbaijan","Apr","AZE","8.92783","59.5248"
"1908","Azerbaijan","May","AZE","14.7826","75.1007"
"1908","Azerbaijan","Jun","AZE","21.6644","24.615"
"1908","Azerbaijan","Jul","AZE","23.4715","12.8582"
"1908","Azerbaijan","Aug","AZE","24.2648","6.86913"
"1908","Azerbaijan","Sep","AZE","20.1569","43.7095"
"1908","Azerbaijan","Oct","AZE","10.8219","43.4727"
"1908","Azerbaijan","Nov","AZE","4.81868","44.6069"
"1908","Azerbaijan","Dec","AZE","-0.9612","29.0899"
"1909","Azerbaijan","Jan","AZE","-4.3471","16.2032"
"1909","Azerbaijan","Feb","AZE","0.14087","14.6661"
"1909","Azerbaijan","Mar","AZE","4.81726","24.2836"
"1909","Azerbaijan","Apr","AZE","9.13304","39.3774"
