"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Sweden","Jan","SWE","-8.0249","35.6454"
"1901","Sweden","Feb","SWE","-12.329","22.1489"
"1901","Sweden","Mar","SWE","-6.2524","29.421"
"1901","Sweden","Apr","SWE","0.54099","25.4331"
"1901","Sweden","May","SWE","6.4277","21.2781"
"1901","Sweden","Jun","SWE","12.2437","71.916"
"1901","Sweden","Jul","SWE","16.9711","27.5884"
"1901","Sweden","Aug","SWE","13.4123","60.2224"
"1901","Sweden","Sep","SWE","8.88281","24.3588"
"1901","Sweden","Oct","SWE","5.60824","63.8949"
"1901","Sweden","Nov","SWE","-5.5327","35.0826"
"1901","Sweden","Dec","SWE","-11.022","43.9465"
"1902","Sweden","Jan","SWE","-9.2019","50.1503"
"1902","Sweden","Feb","SWE","-10.31","23.7605"
"1902","Sweden","Mar","SWE","-7.9307","38.1734"
"1902","Sweden","Apr","SWE","-1.9926","7.91389"
"1902","Sweden","May","SWE","3.34355","39.0748"
"1902","Sweden","Jun","SWE","9.1485","32.4375"
"1902","Sweden","Jul","SWE","10.4424","78.6397"
"1902","Sweden","Aug","SWE","10.0862","115.313"
"1902","Sweden","Sep","SWE","5.9092","60.6486"
"1902","Sweden","Oct","SWE","0.05946","50.3125"
"1902","Sweden","Nov","SWE","-4.208","19.4105"
"1902","Sweden","Dec","SWE","-8.7479","29.3577"
"1903","Sweden","Jan","SWE","-9.8701","38.2588"
"1903","Sweden","Feb","SWE","-4.5563","38.7428"
"1903","Sweden","Mar","SWE","-1.4993","38.3466"
"1903","Sweden","Apr","SWE","-0.8342","44.8273"
"1903","Sweden","May","SWE","5.63352","32.5282"
"1903","Sweden","Jun","SWE","10.2627","45.6454"
"1903","Sweden","Jul","SWE","12.1015","75.4922"
"1903","Sweden","Aug","SWE","10.992","122.347"
"1903","Sweden","Sep","SWE","7.82091","51.3961"
"1903","Sweden","Oct","SWE","-0.9187","66.5048"
"1903","Sweden","Nov","SWE","-4.3941","31.7975"
"1903","Sweden","Dec","SWE","-6.0042","32.8858"
"1904","Sweden","Jan","SWE","-5.8235","35.7986"
"1904","Sweden","Feb","SWE","-12.343","35.5566"
"1904","Sweden","Mar","SWE","-6.3654","22.5283"
"1904","Sweden","Apr","SWE","0.77821","37.7729"
"1904","Sweden","May","SWE","4.48707","50.5959"
"1904","Sweden","Jun","SWE","10.1463","53.7227"
"1904","Sweden","Jul","SWE","12.2826","34.8506"
"1904","Sweden","Aug","SWE","11.1729","88.9832"
"1904","Sweden","Sep","SWE","7.78804","39.7184"
"1904","Sweden","Oct","SWE","2.7417","46.2574"
"1904","Sweden","Nov","SWE","-6.3918","38.11"
"1904","Sweden","Dec","SWE","-10.227","43.7287"
"1905","Sweden","Jan","SWE","-10.305","33.9877"
"1905","Sweden","Feb","SWE","-7.2573","23.9197"
"1905","Sweden","Mar","SWE","-4.4186","27.5427"
"1905","Sweden","Apr","SWE","-1.851","36.1202"
"1905","Sweden","May","SWE","6.15789","32.0742"
"1905","Sweden","Jun","SWE","12.8291","39.9612"
"1905","Sweden","Jul","SWE","13.6002","81.199"
"1905","Sweden","Aug","SWE","11.238","88.5679"
"1905","Sweden","Sep","SWE","7.12449","60.6798"
"1905","Sweden","Oct","SWE","-1.5174","57.5892"
"1905","Sweden","Nov","SWE","-4.278","41.478"
"1905","Sweden","Dec","SWE","-5.2156","22.0194"
"1906","Sweden","Jan","SWE","-7.0441","43.2006"
"1906","Sweden","Feb","SWE","-7.4576","34.9937"
"1906","Sweden","Mar","SWE","-7.1035","45.4625"
"1906","Sweden","Apr","SWE","1.36357","28.0831"
"1906","Sweden","May","SWE","6.34782","65.7771"
"1906","Sweden","Jun","SWE","11.5","43.0987"
"1906","Sweden","Jul","SWE","13.6961","57.6083"
"1906","Sweden","Aug","SWE","11.0683","64.8588"
"1906","Sweden","Sep","SWE","7.46942","28.7854"
"1906","Sweden","Oct","SWE","2.65653","36.3471"
"1906","Sweden","Nov","SWE","-2.2215","56.3018"
"1906","Sweden","Dec","SWE","-8.3289","36.7609"
"1907","Sweden","Jan","SWE","-10.065","47.8864"
"1907","Sweden","Feb","SWE","-7.0721","34.9969"
"1907","Sweden","Mar","SWE","-2.931","28.0671"
"1907","Sweden","Apr","SWE","0.46388","31.6961"
"1907","Sweden","May","SWE","4.10619","40.3483"
"1907","Sweden","Jun","SWE","10.8547","70.6599"
"1907","Sweden","Jul","SWE","11.9114","82.9474"
"1907","Sweden","Aug","SWE","9.60621","111.879"
"1907","Sweden","Sep","SWE","6.70468","38.8498"
"1907","Sweden","Oct","SWE","4.91712","53.8563"
"1907","Sweden","Nov","SWE","-1.7803","26.2246"
"1907","Sweden","Dec","SWE","-9.3765","39.4877"
"1908","Sweden","Jan","SWE","-7.7083","37.5394"
"1908","Sweden","Feb","SWE","-7.2955","43.5836"
"1908","Sweden","Mar","SWE","-6.4518","31.099"
"1908","Sweden","Apr","SWE","0.00885","22.2761"
"1908","Sweden","May","SWE","4.71193","34.1082"
"1908","Sweden","Jun","SWE","9.95693","55.2638"
"1908","Sweden","Jul","SWE","13.4825","62.9361"
"1908","Sweden","Aug","SWE","12.4551","61.3148"
"1908","Sweden","Sep","SWE","7.11431","51.0418"
"1908","Sweden","Oct","SWE","3.98259","23.2247"
"1908","Sweden","Nov","SWE","-6.5215","36.6982"
"1908","Sweden","Dec","SWE","-6.0949","32.7276"
"1909","Sweden","Jan","SWE","-5.7693","38.6555"
"1909","Sweden","Feb","SWE","-9.7287","16.959"
"1909","Sweden","Mar","SWE","-7.6707","52.3645"
"1909","Sweden","Apr","SWE","-2.2077","29.6624"
"1909","Sweden","May","SWE","2.87562","35.6932"
"1909","Sweden","Jun","SWE","10.5375","37.8188"
"1909","Sweden","Jul","SWE","12.7266","80.6279"
"1909","Sweden","Aug","SWE","11.3518","96.4786"
"1909","Sweden","Sep","SWE","7.53151","60.6464"
"1909","Sweden","Oct","SWE","4.47161","92.1816"
