"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Canada","Jan","CAN","-25.385","26.7066"
"1901","Canada","Feb","CAN","-23.719","23.1429"
"1901","Canada","Mar","CAN","-18.934","27.3765"
"1901","Canada","Apr","CAN","-9.9643","25.0395"
"1901","Canada","May","CAN","0.02289","32.5531"
"1901","Canada","Jun","CAN","6.37951","49.6516"
"1901","Canada","Jul","CAN","10.8978","53.7629"
"1901","Canada","Aug","CAN","9.53889","46.4377"
"1901","Canada","Sep","CAN","3.31492","47.1592"
"1901","Canada","Oct","CAN","-3.3429","38.2776"
"1901","Canada","Nov","CAN","-15.185","39.8858"
"1901","Canada","Dec","CAN","-20.106","31.0667"
"1902","Canada","Jan","CAN","-23.675","24.464"
"1902","Canada","Feb","CAN","-21.49","27.3406"
"1902","Canada","Mar","CAN","-19.807","28.8618"
"1902","Canada","Apr","CAN","-10.742","23.3909"
"1902","Canada","May","CAN","-0.8764","40.6293"
"1902","Canada","Jun","CAN","5.53744","52.7403"
"1902","Canada","Jul","CAN","10.7308","56.2151"
"1902","Canada","Aug","CAN","9.22725","59.8804"
"1902","Canada","Sep","CAN","3.17026","45.7307"
"1902","Canada","Oct","CAN","-3.5717","34.3857"
"1902","Canada","Nov","CAN","-15.464","35.7023"
"1902","Canada","Dec","CAN","-23.227","31.4951"
"1903","Canada","Jan","CAN","-24.324","27.2359"
"1903","Canada","Feb","CAN","-23.16","21.9856"
"1903","Canada","Mar","CAN","-20.038","26.7612"
"1903","Canada","Apr","CAN","-11.211","25.4332"
"1903","Canada","May","CAN","-1.694","34.887"
"1903","Canada","Jun","CAN","7.09628","42.8789"
"1903","Canada","Jul","CAN","10.606","59.1808"
"1903","Canada","Aug","CAN","8.94099","58.0672"
"1903","Canada","Sep","CAN","2.53082","50.353"
"1903","Canada","Oct","CAN","-4.4983","37.3389"
"1903","Canada","Nov","CAN","-14.599","34.4299"
"1903","Canada","Dec","CAN","-20.194","28.2254"
"1904","Canada","Jan","CAN","-25.953","27.0459"
"1904","Canada","Feb","CAN","-28.832","26.5707"
"1904","Canada","Mar","CAN","-21.466","29.1986"
"1904","Canada","Apr","CAN","-9.1589","20.9551"
"1904","Canada","May","CAN","-0.4453","30.4278"
"1904","Canada","Jun","CAN","6.5527","48.9781"
"1904","Canada","Jul","CAN","10.6491","57.0781"
"1904","Canada","Aug","CAN","8.9177","48.9697"
