"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Ethiopia","Jan","ETH","21.7241","10.8762"
"1901","Ethiopia","Feb","ETH","24.0851","28.5686"
"1901","Ethiopia","Mar","ETH","24.1675","63.6138"
"1901","Ethiopia","Apr","ETH","24.0003","93.4658"
"1901","Ethiopia","May","ETH","24.0289","54.3036"
"1901","Ethiopia","Jun","ETH","23.0572","129.197"
"1901","Ethiopia","Jul","ETH","23.6171","117.475"
"1901","Ethiopia","Aug","ETH","22.9644","184.691"
"1901","Ethiopia","Sep","ETH","23.4137","80.2316"
"1901","Ethiopia","Oct","ETH","22.7131","53.1731"
"1901","Ethiopia","Nov","ETH","21.7962","16.2038"
"1901","Ethiopia","Dec","ETH","21.605","16.8135"
"1902","Ethiopia","Jan","ETH","20.7026","2.2677"
"1902","Ethiopia","Feb","ETH","22.1317","23.1086"
"1902","Ethiopia","Mar","ETH","23.0557","26.01"
"1902","Ethiopia","Apr","ETH","22.7779","90.9432"
"1902","Ethiopia","May","ETH","22.4055","75.1245"
"1902","Ethiopia","Jun","ETH","23.8268","74.9354"
"1902","Ethiopia","Jul","ETH","24.3366","102.857"
"1902","Ethiopia","Aug","ETH","24.4434","73.1808"
"1902","Ethiopia","Sep","ETH","23.8363","82.3993"
"1902","Ethiopia","Oct","ETH","22.3466","57.9302"
"1902","Ethiopia","Nov","ETH","21.4033","41.0751"
"1902","Ethiopia","Dec","ETH","20.5571","36.8339"
"1903","Ethiopia","Jan","ETH","22.1631","20.2287"
"1903","Ethiopia","Feb","ETH","22.7757","13.0572"
"1903","Ethiopia","Mar","ETH","23.7389","45.7573"
"1903","Ethiopia","Apr","ETH","24.565","78.3576"
"1903","Ethiopia","May","ETH","23.7249","235.537"
"1903","Ethiopia","Jun","ETH","23.6262","92.0847"
"1903","Ethiopia","Jul","ETH","23.7749","131.592"
"1903","Ethiopia","Aug","ETH","22.8165","111.719"
"1903","Ethiopia","Sep","ETH","22.6564","176.039"
"1903","Ethiopia","Oct","ETH","22.0548","71.13"
"1903","Ethiopia","Nov","ETH","20.6571","24.6782"
"1903","Ethiopia","Dec","ETH","20.6413","19.2577"
"1904","Ethiopia","Jan","ETH","20.5097","1.69191"
"1904","Ethiopia","Feb","ETH","22.4281","10.5972"
"1904","Ethiopia","Mar","ETH","23.2811","71.0562"
"1904","Ethiopia","Apr","ETH","23.9439","50.2604"
"1904","Ethiopia","May","ETH","23.7758","72.861"
"1904","Ethiopia","Jun","ETH","24.2107","64.7272"
"1904","Ethiopia","Jul","ETH","23.0834","126.629"
"1904","Ethiopia","Aug","ETH","23.4062","131.613"
"1904","Ethiopia","Sep","ETH","22.4358","142.601"
"1904","Ethiopia","Oct","ETH","21.191","49.5354"
"1904","Ethiopia","Nov","ETH","20.6261","36.6046"
"1904","Ethiopia","Dec","ETH","19.673","4.82906"
"1905","Ethiopia","Jan","ETH","21.211","3.79272"
"1905","Ethiopia","Feb","ETH","20.8135","10.6544"
"1905","Ethiopia","Mar","ETH","22.0963","40.3335"
"1905","Ethiopia","Apr","ETH","22.6967","96.4941"
"1905","Ethiopia","May","ETH","22.5889","77.6602"
"1905","Ethiopia","Jun","ETH","23.5661","66.8003"
"1905","Ethiopia","Jul","ETH","23.2191","135.901"
"1905","Ethiopia","Aug","ETH","22.3629","135.437"
"1905","Ethiopia","Sep","ETH","22.7652","163.829"
"1905","Ethiopia","Oct","ETH","22.8185","42.3473"
"1905","Ethiopia","Nov","ETH","22.134","96.052"
"1905","Ethiopia","Dec","ETH","21.3131","3.40492"
"1906","Ethiopia","Jan","ETH","20.7055","11.217"
"1906","Ethiopia","Feb","ETH","23.5289","58.3436"
"1906","Ethiopia","Mar","ETH","23.3152","107.176"
"1906","Ethiopia","Apr","ETH","23.5329","83.7976"
"1906","Ethiopia","May","ETH","24.6989","74.4701"
"1906","Ethiopia","Jun","ETH","24.616","83.3268"
"1906","Ethiopia","Jul","ETH","23.0619","145.445"
"1906","Ethiopia","Aug","ETH","22.887","155.542"
"1906","Ethiopia","Sep","ETH","23.1055","81.9397"
"1906","Ethiopia","Oct","ETH","22.1631","52.6761"
"1906","Ethiopia","Nov","ETH","20.5203","67.2937"
"1906","Ethiopia","Dec","ETH","19.2774","2.16554"
"1907","Ethiopia","Jan","ETH","20.2492","2.6401"
"1907","Ethiopia","Feb","ETH","22.8347","19.5504"
