"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Syria","Jan","SYR","4.53494","51.3915"
"1901","Syria","Feb","SYR","10.0658","3.80826"
"1901","Syria","Mar","SYR","14.486","10.7637"
"1901","Syria","Apr","SYR","17.0271","10.5168"
"1901","Syria","May","SYR","19.71","34.2348"
"1901","Syria","Jun","SYR","25.894","2.8735"
"1901","Syria","Jul","SYR","28.5829","0.66304"
"1901","Syria","Aug","SYR","28.3821","0.00655"
"1901","Syria","Sep","SYR","24.3231","3.65439"
"1901","Syria","Oct","SYR","18.6713","6.40055"
"1901","Syria","Nov","SYR","12.176","21.9844"
"1901","Syria","Dec","SYR","9.24228","38.8461"
"1902","Syria","Jan","SYR","6.08798","76.9643"
"1902","Syria","Feb","SYR","10.0195","41.3107"
"1902","Syria","Mar","SYR","10.6545","29.6695"
"1902","Syria","Apr","SYR","15.3615","39.7725"
"1902","Syria","May","SYR","21.2262","2.50545"
"1902","Syria","Jun","SYR","25.3432","0.03259"
"1902","Syria","Jul","SYR","27.9743","1.18333"
"1902","Syria","Aug","SYR","28.1984","0.0043"
"1902","Syria","Sep","SYR","25.4509","0.06681"
"1902","Syria","Oct","SYR","19.7918","17.2943"
"1902","Syria","Nov","SYR","10.5199","77.8862"
"1902","Syria","Dec","SYR","6.23341","57.741"
"1903","Syria","Jan","SYR","4.39525","37.7967"
"1903","Syria","Feb","SYR","6.11934","53.6425"
"1903","Syria","Mar","SYR","8.94168","33.6059"
"1903","Syria","Apr","SYR","16.4759","14.1021"
"1903","Syria","May","SYR","21.4452","2.15145"
"1903","Syria","Jun","SYR","24.5632","1.00796"
"1903","Syria","Jul","SYR","27.1753","0.00882"
"1903","Syria","Aug","SYR","27.6355","0.11001"
"1903","Syria","Sep","SYR","23.379","0.23922"
"1903","Syria","Oct","SYR","18.8495","6.95594"
"1903","Syria","Nov","SYR","11.3807","32.5298"
"1903","Syria","Dec","SYR","7.63741","43.2585"
"1904","Syria","Jan","SYR","4.63901","40.5748"
"1904","Syria","Feb","SYR","8.91448","26.0334"
"1904","Syria","Mar","SYR","10.7937","67.8972"
"1904","Syria","Apr","SYR","14.1841","35.6285"
"1904","Syria","May","SYR","19.5734","21.2559"
"1904","Syria","Jun","SYR","24.4012","1.50548"
"1904","Syria","Jul","SYR","27.3","1.14881"
"1904","Syria","Aug","SYR","28.1049","0.00733"
"1904","Syria","Sep","SYR","24.5758","0.45411"
"1904","Syria","Oct","SYR","20.7108","21.5903"
"1904","Syria","Nov","SYR","12.4248","56.5104"
"1904","Syria","Dec","SYR","5.54265","72.5804"
"1905","Syria","Jan","SYR","3.67191","52.0176"
"1905","Syria","Feb","SYR","4.71454","38.6952"
"1905","Syria","Mar","SYR","9.26492","55.0621"
"1905","Syria","Apr","SYR","15.6751","28.7772"
"1905","Syria","May","SYR","20.6894","15.0877"
"1905","Syria","Jun","SYR","24.9206","0.67707"
"1905","Syria","Jul","SYR","28.485","0.00482"
"1905","Syria","Aug","SYR","28.4377","0.0068"
"1905","Syria","Sep","SYR","25.8107","1.3878"
"1905","Syria","Oct","SYR","21.3949","11.0899"
"1905","Syria","Nov","SYR","14.4108","17.9104"
"1905","Syria","Dec","SYR","5.84871","57.7668"
"1906","Syria","Jan","SYR","4.5069","49.9219"
"1906","Syria","Feb","SYR","7.5889","53.9398"
"1906","Syria","Mar","SYR","11.3164","39.3365"
"1906","Syria","Apr","SYR","15.4217","59.3554"
"1906","Syria","May","SYR","20.449","45.4952"
"1906","Syria","Jun","SYR","25.8024","5.11335"
"1906","Syria","Jul","SYR","27.6771","0.21823"
"1906","Syria","Aug","SYR","27.8575","0.06654"
"1906","Syria","Sep","SYR","23.9546","0.27581"
"1906","Syria","Oct","SYR","19.6105","10.8388"
"1906","Syria","Nov","SYR","12.4974","46.7238"
"1906","Syria","Dec","SYR","9.07489","49.7981"
"1907","Syria","Jan","SYR","5.11037","64.6098"
"1907","Syria","Feb","SYR","6.74856","59.312"
"1907","Syria","Mar","SYR","9.23192","67.7475"
"1907","Syria","Apr","SYR","14.5944","28.5984"
"1907","Syria","May","SYR","20.8849","9.06963"
"1907","Syria","Jun","SYR","25.2413","0.70047"
"1907","Syria","Jul","SYR","28.4526","0.19366"
"1907","Syria","Aug","SYR","28.0236","0.06504"
"1907","Syria","Sep","SYR","23.3725","3.44184"
"1907","Syria","Oct","SYR","19.0455","14.2873"
"1907","Syria","Nov","SYR","10.0988","58.37"
"1907","Syria","Dec","SYR","6.87238","44.9087"
"1908","Syria","Jan","SYR","4.81119","56.2917"
"1908","Syria","Feb","SYR","6.66284","51.8392"
"1908","Syria","Mar","SYR","9.81286","52.2672"
"1908","Syria","Apr","SYR","14.7884","30.9451"
"1908","Syria","May","SYR","21.024","13.3511"
"1908","Syria","Jun","SYR","25.666","8.56996"
"1908","Syria","Jul","SYR","27.2817","0.15505"
"1908","Syria","Aug","SYR","28.1017","0.06231"
"1908","Syria","Sep","SYR","25.0972","0.57971"
"1908","Syria","Oct","SYR","18.7362","5.3214"
"1908","Syria","Nov","SYR","10.7772","52.4422"
"1908","Syria","Dec","SYR","4.95672","67.5006"
"1909","Syria","Jan","SYR","4.36803","48.5289"
"1909","Syria","Feb","SYR","7.12254","44.9001"
"1909","Syria","Mar","SYR","12.3864","29.9159"
"1909","Syria","Apr","SYR","13.894","38.2297"
"1909","Syria","May","SYR","23.3129","9.00736"
"1909","Syria","Jun","SYR","24.7849","0.95346"
"1909","Syria","Jul","SYR","29.2367","0.1538"
"1909","Syria","Aug","SYR","28.2749","0.09735"
"1909","Syria","Sep","SYR","25.7045","4.34414"
"1909","Syria","Oct","SYR","20.1759","56.3364"
"1909","Syria","Nov","SYR","14.0512","40.9806"
"1909","Syria","Dec","SYR","8.80991","47.7939"
"1910","Syria","Jan","SYR","6.27122","62.427"
"1910","Syria","Feb","SYR","8.98528","26.0986"
"1910","Syria","Mar","SYR","9.09219","83.4174"
"1910","Syria","Apr","SYR","15.8466","33.8132"
"1910","Syria","May","SYR","20.6146","10.7394"
"1910","Syria","Jun","SYR","24.9741","2.27225"
"1910","Syria","Jul","SYR","28.3146","0.16946"
"1910","Syria","Aug","SYR","28.3506","0.06768"
"1910","Syria","Sep","SYR","24.4955","2.33594"
"1910","Syria","Oct","SYR","18.7059","24.2683"
"1910","Syria","Nov","SYR","12.6559","25.4042"
"1910","Syria","Dec","SYR","5.06333","33.2306"
"1911","Syria","Jan","SYR","2.68662","66.7873"
"1911","Syria","Feb","SYR","3.82275","58.3427"
"1911","Syria","Mar","SYR","8.22392","56.711"
"1911","Syria","Apr","SYR","14.4749","76.1618"
"1911","Syria","May","SYR","20.4612","26.5731"
"1911","Syria","Jun","SYR","24.4402","0.53865"
"1911","Syria","Jul","SYR","28.0791","0.15646"
"1911","Syria","Aug","SYR","27.9452","0.06436"
"1911","Syria","Sep","SYR","23.6506","1.404"
"1911","Syria","Oct","SYR","19.0009","26.2634"
"1911","Syria","Nov","SYR","12.8362","31.5364"
"1911","Syria","Dec","SYR","7.21414","120.823"
"1912","Syria","Jan","SYR","5.73154","61.1608"
"1912","Syria","Feb","SYR","9.26848","47.1983"
"1912","Syria","Mar","SYR","11.7804","44.7691"
