"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Rwanda","Jan","RWA","19.4875","115.416"
"1901","Rwanda","Feb","RWA","18.7822","136.984"
"1901","Rwanda","Mar","RWA","19.427","97.9432"
"1901","Rwanda","Apr","RWA","19.3285","144.829"
"1901","Rwanda","May","RWA","19.1676","77.8439"
"1901","Rwanda","Jun","RWA","18.0605","30.3101"
"1901","Rwanda","Jul","RWA","18.0809","21.4628"
"1901","Rwanda","Aug","RWA","19.3174","12.5115"
"1901","Rwanda","Sep","RWA","19.6758","34.7215"
"1901","Rwanda","Oct","RWA","19.9912","58.5877"
"1901","Rwanda","Nov","RWA","19.7698","70.4123"
"1901","Rwanda","Dec","RWA","19.9926","86.2277"
"1902","Rwanda","Jan","RWA","19.2817","58.6413"
"1902","Rwanda","Feb","RWA","19.3994","76.0995"
"1902","Rwanda","Mar","RWA","19.5641","47.5038"
"1902","Rwanda","Apr","RWA","19.0914","91.8278"
"1902","Rwanda","May","RWA","20.7171","95.7949"
"1902","Rwanda","Jun","RWA","20.437","122.542"
"1902","Rwanda","Jul","RWA","18.6982","10.5363"
"1902","Rwanda","Aug","RWA","20.552","69.6235"
"1902","Rwanda","Sep","RWA","19.6824","141.65"
"1902","Rwanda","Oct","RWA","19.7512","107.193"
"1902","Rwanda","Nov","RWA","18.8466","120.329"
"1902","Rwanda","Dec","RWA","18.1517","61.3368"
"1903","Rwanda","Jan","RWA","19.2817","84.9952"
"1903","Rwanda","Feb","RWA","19.4309","35.1077"
"1903","Rwanda","Mar","RWA","19.0157","145.761"
"1903","Rwanda","Apr","RWA","19.2285","225.091"
"1903","Rwanda","May","RWA","19.2029","113.437"
"1903","Rwanda","Jun","RWA","19.6303","104.977"
"1903","Rwanda","Jul","RWA","18.561","19.8289"
"1903","Rwanda","Aug","RWA","20.5519","12.7072"
"1903","Rwanda","Sep","RWA","19.2023","144.424"
"1903","Rwanda","Oct","RWA","19.0083","175.591"
"1903","Rwanda","Nov","RWA","19.3895","174.83"
"1903","Rwanda","Dec","RWA","18.9138","108.192"
"1904","Rwanda","Jan","RWA","18.0573","91.9397"
"1904","Rwanda","Feb","RWA","18.0908","134.539"
"1904","Rwanda","Mar","RWA","18.4321","137.317"
"1904","Rwanda","Apr","RWA","19.029","70.983"
"1904","Rwanda","May","RWA","19.4148","103.441"
"1904","Rwanda","Jun","RWA","19.4745","12.717"
"1904","Rwanda","Jul","RWA","19.052","8.85825"
"1904","Rwanda","Aug","RWA","20.563","72.9112"
"1904","Rwanda","Sep","RWA","19.8635","72.6381"
"1904","Rwanda","Oct","RWA","17.6732","95.8286"
"1904","Rwanda","Nov","RWA","17.9466","131.071"
"1904","Rwanda","Dec","RWA","17.9798","163.764"
"1905","Rwanda","Jan","RWA","19.276","107.813"
"1905","Rwanda","Feb","RWA","19.3034","62.5847"
"1905","Rwanda","Mar","RWA","18.8494","241.67"
"1905","Rwanda","Apr","RWA","18.1971","101.579"
"1905","Rwanda","May","RWA","19.0255","33.4902"
"1905","Rwanda","Jun","RWA","19.1944","13.3731"
"1905","Rwanda","Jul","RWA","18.0621","6.6938"
"1905","Rwanda","Aug","RWA","19.1601","23.9654"
"1905","Rwanda","Sep","RWA","19.5916","125.98"
"1905","Rwanda","Oct","RWA","19.9164","104.777"
"1905","Rwanda","Nov","RWA","19.01","168.262"
"1905","Rwanda","Dec","RWA","18.3273","217.73"
"1906","Rwanda","Jan","RWA","17.5572","45.3922"
"1906","Rwanda","Feb","RWA","19.203","127.247"
"1906","Rwanda","Mar","RWA","18.127","192.642"
"1906","Rwanda","Apr","RWA","18.1216","193.504"
"1906","Rwanda","May","RWA","18.6119","64.1024"
"1906","Rwanda","Jun","RWA","17.9831","31.6289"
"1906","Rwanda","Jul","RWA","17.0193","9.8173"
"1906","Rwanda","Aug","RWA","18.2659","38.2515"
"1906","Rwanda","Sep","RWA","18.6403","91.8969"
"1906","Rwanda","Oct","RWA","19.1198","106.832"
"1906","Rwanda","Nov","RWA","19.7135","66.0199"
"1906","Rwanda","Dec","RWA","19.3072","46.4838"
"1907","Rwanda","Jan","RWA","18.2817","45.9308"
"1907","Rwanda","Feb","RWA","18.6532","144.899"
"1907","Rwanda","Mar","RWA","18.9114","64.245"
"1907","Rwanda","Apr","RWA","18.3968","203.726"
"1907","Rwanda","May","RWA","18.3572","158.716"
"1907","Rwanda","Jun","RWA","17.7344","34.5308"
"1907","Rwanda","Jul","RWA","17.5668","3.33119"
"1907","Rwanda","Aug","RWA","17.9843","28.8895"
"1907","Rwanda","Sep","RWA","18.8452","90.0514"
"1907","Rwanda","Oct","RWA","19.5512","89.4837"
"1907","Rwanda","Nov","RWA","18.8726","150.373"
"1907","Rwanda","Dec","RWA","18.6261","102.889"
"1908","Rwanda","Jan","RWA","19.3154","70.3591"
"1908","Rwanda","Feb","RWA","19.5113","104.465"
"1908","Rwanda","Mar","RWA","19.1106","59.4162"
"1908","Rwanda","Apr","RWA","19.5684","183.511"
"1908","Rwanda","May","RWA","18.6362","139.953"
"1908","Rwanda","Jun","RWA","18.8919","16.4534"
"1908","Rwanda","Jul","RWA","18.9059","16.8387"
