"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Jamaica","Jan","JAM","22.3582","317.605"
"1901","Jamaica","Feb","JAM","22.4377","5.59506"
"1901","Jamaica","Mar","JAM","23.0743","67.9854"
"1901","Jamaica","Apr","JAM","23.0587","15.2121"
"1901","Jamaica","May","JAM","24.1397","82.4892"
"1901","Jamaica","Jun","JAM","25.5667","596.251"
"1901","Jamaica","Jul","JAM","25.5027","403.614"
"1901","Jamaica","Aug","JAM","25.7352","138.037"
"1901","Jamaica","Sep","JAM","25.6021","389.177"
"1901","Jamaica","Oct","JAM","25.156","299.286"
"1901","Jamaica","Nov","JAM","22.2988","41.528"
"1901","Jamaica","Dec","JAM","22.4939","249.746"
"1902","Jamaica","Jan","JAM","21.1355","147.219"
"1902","Jamaica","Feb","JAM","21.4771","24.4304"
"1902","Jamaica","Mar","JAM","23.6509","79.7615"
"1902","Jamaica","Apr","JAM","23.9468","149.125"
"1902","Jamaica","May","JAM","25.2205","191.793"
"1902","Jamaica","Jun","JAM","25.6667","478.923"
"1902","Jamaica","Jul","JAM","25.811","33.3736"
"1902","Jamaica","Aug","JAM","26.2632","141.692"
"1902","Jamaica","Sep","JAM","25.6917","24.2256"
"1902","Jamaica","Oct","JAM","25.6596","105.533"
"1902","Jamaica","Nov","JAM","25.0045","126.306"
"1902","Jamaica","Dec","JAM","23.8811","123.239"
"1903","Jamaica","Jan","JAM","23.2175","109.439"
"1903","Jamaica","Feb","JAM","24.6921","10.7129"
"1903","Jamaica","Mar","JAM","24.7237","15.1967"
"1903","Jamaica","Apr","JAM","23.5144","64.0875"
"1903","Jamaica","May","JAM","23.9451","724.249"
"1903","Jamaica","Jun","JAM","25.4044","62.4162"
"1903","Jamaica","Jul","JAM","25.6027","9.75236"
"1903","Jamaica","Aug","JAM","26.1696","389.17"
"1903","Jamaica","Sep","JAM","25.0716","33.7237"
"1903","Jamaica","Oct","JAM","24.1976","73.8066"
"1903","Jamaica","Nov","JAM","23.4408","138.04"
"1903","Jamaica","Dec","JAM","21.9036","183.254"
"1904","Jamaica","Jan","JAM","22.6196","48.3193"
"1904","Jamaica","Feb","JAM","23.6472","74.2357"
"1904","Jamaica","Mar","JAM","24.1466","52.7074"
"1904","Jamaica","Apr","JAM","24.0694","31.003"
"1904","Jamaica","May","JAM","24.3433","93.0872"
"1904","Jamaica","Jun","JAM","24.9791","542.916"
"1904","Jamaica","Jul","JAM","25.011","75.7312"
"1904","Jamaica","Aug","JAM","25.2721","36.8023"
"1904","Jamaica","Sep","JAM","24.9762","496.473"
"1904","Jamaica","Oct","JAM","24.7684","676.717"
"1904","Jamaica","Nov","JAM","23.2965","134.891"
"1904","Jamaica","Dec","JAM","23.3019","75.0315"
"1905","Jamaica","Jan","JAM","21.0334","95.4812"
"1905","Jamaica","Feb","JAM","23.7472","55.73"
"1905","Jamaica","Mar","JAM","24.2342","255.629"
"1905","Jamaica","Apr","JAM","24.2957","157.103"
"1905","Jamaica","May","JAM","25.8876","318.748"
"1905","Jamaica","Jun","JAM","25.9791","502.997"
"1905","Jamaica","Jul","JAM","25.611","64.5745"
"1905","Jamaica","Aug","JAM","26.0984","232.582"
"1905","Jamaica","Sep","JAM","25.7145","426.731"
"1905","Jamaica","Oct","JAM","25.6456","473.642"
"1905","Jamaica","Nov","JAM","24.9184","125.581"
"1905","Jamaica","Dec","JAM","23.9985","458.284"
"1906","Jamaica","Jan","JAM","23.0864","130.075"
"1906","Jamaica","Feb","JAM","22.9789","115.425"
"1906","Jamaica","Mar","JAM","23.148","108.369"
"1906","Jamaica","Apr","JAM","23.8906","171.005"
"1906","Jamaica","May","JAM","24.5392","359.828"
"1906","Jamaica","Jun","JAM","25.2036","657.96"
"1906","Jamaica","Jul","JAM","25.3859","51.2131"
"1906","Jamaica","Aug","JAM","25.4518","216.491"
"1906","Jamaica","Sep","JAM","25.3194","863.014"
"1906","Jamaica","Oct","JAM","24.7567","156.398"
"1906","Jamaica","Nov","JAM","24.2136","205.535"
"1906","Jamaica","Dec","JAM","22.6531","51.395"
"1907","Jamaica","Jan","JAM","23.434","19.6565"
"1907","Jamaica","Feb","JAM","22.3574","49.5557"
"1907","Jamaica","Mar","JAM","23.945","10.5396"
"1907","Jamaica","Apr","JAM","23.6833","13.5527"
"1907","Jamaica","May","JAM","25.1036","263.889"
"1907","Jamaica","Jun","JAM","25.2122","137.174"
"1907","Jamaica","Jul","JAM","25.511","221.356"
"1907","Jamaica","Aug","JAM","25.7108","78.7515"
"1907","Jamaica","Sep","JAM","25.3648","92.8382"
"1907","Jamaica","Oct","JAM","24.665","220.864"
"1907","Jamaica","Nov","JAM","24.7886","76.2739"
"1907","Jamaica","Dec","JAM","23.9039","60.1297"
"1908","Jamaica","Jan","JAM","22.5968","163.168"
"1908","Jamaica","Feb","JAM","21.8527","69.5574"
"1908","Jamaica","Mar","JAM","24.3149","72.7764"
"1908","Jamaica","Apr","JAM","25.7413","54.1481"
"1908","Jamaica","May","JAM","24.8698","70.543"
"1908","Jamaica","Jun","JAM","24.9194","411.324"
"1908","Jamaica","Jul","JAM","25.5989","56.9669"
"1908","Jamaica","Aug","JAM","25.6213","50.423"
"1908","Jamaica","Sep","JAM","25.332","49.8151"
"1908","Jamaica","Oct","JAM","24.1404","280.918"
"1908","Jamaica","Nov","JAM","24.1225","131.173"
"1908","Jamaica","Dec","JAM","24.3707","507.737"
"1909","Jamaica","Jan","JAM","23.516","164.567"
"1909","Jamaica","Feb","JAM","23.1576","18.1423"
"1909","Jamaica","Mar","JAM","24.1675","72.5462"
"1909","Jamaica","Apr","JAM","24.5063","63.7757"
"1909","Jamaica","May","JAM","25.0085","226.922"
"1909","Jamaica","Jun","JAM","25.4052","318.525"
"1909","Jamaica","Jul","JAM","25.3193","135.955"
"1909","Jamaica","Aug","JAM","25.5108","269.102"
"1909","Jamaica","Sep","JAM","24.9602","573.272"
"1909","Jamaica","Oct","JAM","24.4789","557.586"
"1909","Jamaica","Nov","JAM","23.7308","253.213"
"1909","Jamaica","Dec","JAM","22.5048","6.87633"
"1910","Jamaica","Jan","JAM","21.8927","256.652"
"1910","Jamaica","Feb","JAM","22.3684","24.4917"
"1910","Jamaica","Mar","JAM","22.5779","155.773"
"1910","Jamaica","Apr","JAM","23.1205","112.475"
"1910","Jamaica","May","JAM","24.1573","66.1592"
"1910","Jamaica","Jun","JAM","24.9874","337.773"
"1910","Jamaica","Jul","JAM","24.9967","157.848"
"1910","Jamaica","Aug","JAM","25.6159","213.277"
"1910","Jamaica","Sep","JAM","24.9249","339.051"
"1910","Jamaica","Oct","JAM","24.5111","652.098"
"1910","Jamaica","Nov","JAM","22.5821","89.7728"
"1910","Jamaica","Dec","JAM","21.3038","396.349"
"1911","Jamaica","Jan","JAM","23.5071","113.242"
"1911","Jamaica","Feb","JAM","23.2263","30.03"
"1911","Jamaica","Mar","JAM","23.4936","126.057"
"1911","Jamaica","Apr","JAM","24.5483","89.4362"
"1911","Jamaica","May","JAM","23.7744","211.828"
"1911","Jamaica","Jun","JAM","25.3911","55.9999"
"1911","Jamaica","Jul","JAM","25.0497","30.1357"
"1911","Jamaica","Aug","JAM","25.6213","70.8075"
"1911","Jamaica","Sep","JAM","25.4618","31.8728"
"1911","Jamaica","Oct","JAM","25.9486","155.379"
"1911","Jamaica","Nov","JAM","25.6516","242.807"
"1911","Jamaica","Dec","JAM","24.8827","237.013"
"1912","Jamaica","Jan","JAM","23.7458","77.8967"
"1912","Jamaica","Feb","JAM","21.6212","70.9415"
"1912","Jamaica","Mar","JAM","24.8986","97.3626"
"1912","Jamaica","Apr","JAM","25.9213","48.5274"
"1912","Jamaica","May","JAM","25.4778","23.3019"
"1912","Jamaica","Jun","JAM","25.2791","23.1995"
"1912","Jamaica","Jul","JAM","25.5373","18.3497"
"1912","Jamaica","Aug","JAM","26.135","96.5864"
"1912","Jamaica","Sep","JAM","25.6215","23.0663"
"1912","Jamaica","Oct","JAM","25.4704","72.6252"
"1912","Jamaica","Nov","JAM","24.0278","644.569"
"1912","Jamaica","Dec","JAM","25.3135","35.7385"
"1913","Jamaica","Jan","JAM","25.1351","72.068"
"1913","Jamaica","Feb","JAM","24.628","25.6743"
"1913","Jamaica","Mar","JAM","25.6845","48.589"
"1913","Jamaica","Apr","JAM","23.5163","220.934"
"1913","Jamaica","May","JAM","23.889","184.348"
"1913","Jamaica","Jun","JAM","24.5086","89.93"
"1913","Jamaica","Jul","JAM","25.3269","138.225"
"1913","Jamaica","Aug","JAM","25.535","99.794"
"1913","Jamaica","Sep","JAM","24.9494","163.762"
"1913","Jamaica","Oct","JAM","24.3668","112.138"
"1913","Jamaica","Nov","JAM","23.8834","220.395"
"1913","Jamaica","Dec","JAM","23.6702","36.1552"
"1914","Jamaica","Jan","JAM","22.2926","129.767"
"1914","Jamaica","Feb","JAM","23.2801","46.1755"
"1914","Jamaica","Mar","JAM","21.604","49.9598"
"1914","Jamaica","Apr","JAM","24.6475","54.5157"
"1914","Jamaica","May","JAM","24.4013","113.033"
"1914","Jamaica","Jun","JAM","25.6049","92.8556"
"1914","Jamaica","Jul","JAM","25.539","25.7005"
"1914","Jamaica","Aug","JAM","26.2014","21.4842"
"1914","Jamaica","Sep","JAM","25.1128","23.353"
"1914","Jamaica","Oct","JAM","24.7805","102.891"
"1914","Jamaica","Nov","JAM","23.8291","212.015"
"1914","Jamaica","Dec","JAM","24.4243","97.9573"
"1915","Jamaica","Jan","JAM","23.3213","214.694"
"1915","Jamaica","Feb","JAM","22.5664","124.587"
"1915","Jamaica","Mar","JAM","21.4905","49.527"
"1915","Jamaica","Apr","JAM","22.6144","429.568"
"1915","Jamaica","May","JAM","25.4458","404.238"
"1915","Jamaica","Jun","JAM","25.7774","749.579"
"1915","Jamaica","Jul","JAM","25.9373","115.875"
"1915","Jamaica","Aug","JAM","26.5105","373.408"
"1915","Jamaica","Sep","JAM","25.7494","689.274"
"1915","Jamaica","Oct","JAM","25.7925","626.067"
"1915","Jamaica","Nov","JAM","24.7428","393.725"
"1915","Jamaica","Dec","JAM","22.8918","79.5527"
"1916","Jamaica","Jan","JAM","24.9825","70.8343"
"1916","Jamaica","Feb","JAM","22.8518","122.201"
"1916","Jamaica","Mar","JAM","22.0479","72.1627"
"1916","Jamaica","Apr","JAM","23.3185","149.375"
"1916","Jamaica","May","JAM","24.7391","655.983"
"1916","Jamaica","Jun","JAM","25.4774","127.762"
"1916","Jamaica","Jul","JAM","25.3249","505.597"
"1916","Jamaica","Aug","JAM","25.6739","305.234"
"1916","Jamaica","Sep","JAM","25.0614","107.162"
"1916","Jamaica","Oct","JAM","24.8925","598.169"
"1916","Jamaica","Nov","JAM","24.1794","534.105"
"1916","Jamaica","Dec","JAM","23.7675","6.29513"
"1917","Jamaica","Jan","JAM","24.0825","129.116"
"1917","Jamaica","Feb","JAM","22.3167","83.0558"
"1917","Jamaica","Mar","JAM","24.3007","41.0404"
"1917","Jamaica","Apr","JAM","23.6583","201.146"
"1917","Jamaica","May","JAM","24.0662","263.11"
"1917","Jamaica","Jun","JAM","25.114","190.478"
"1917","Jamaica","Jul","JAM","25.3373","189.64"
"1917","Jamaica","Aug","JAM","25.8246","150.738"
"1917","Jamaica","Sep","JAM","25.1145","589.362"
"1917","Jamaica","Oct","JAM","24.9792","123.316"
"1917","Jamaica","Nov","JAM","22.1512","143.445"
"1917","Jamaica","Dec","JAM","21.8536","64.346"
"1918","Jamaica","Jan","JAM","21.3196","12.1258"
"1918","Jamaica","Feb","JAM","24.3417","122.587"
"1918","Jamaica","Mar","JAM","24.4182","81.9118"
"1918","Jamaica","Apr","JAM","24.2949","389.1"
"1918","Jamaica","May","JAM","24.004","418.057"
