"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Cuba","Jan","CUB","21.3934","97.4539"
"1901","Cuba","Feb","CUB","21.3323","12.2071"
"1901","Cuba","Mar","CUB","22.6022","38.8814"
"1901","Cuba","Apr","CUB","22.7852","22.5771"
"1901","Cuba","May","CUB","24.909","228.584"
"1901","Cuba","Jun","CUB","26.673","406.861"
"1901","Cuba","Jul","CUB","26.8807","331.701"
"1901","Cuba","Aug","CUB","26.8042","172.718"
"1901","Cuba","Sep","CUB","26.8741","261.701"
"1901","Cuba","Oct","CUB","26.015","147.095"
"1901","Cuba","Nov","CUB","21.8677","14.9114"
"1901","Cuba","Dec","CUB","21.5215","48.7418"
"1902","Cuba","Jan","CUB","20.2515","62.3884"
"1902","Cuba","Feb","CUB","20.4653","31.0039"
"1902","Cuba","Mar","CUB","23.4739","41.4788"
"1902","Cuba","Apr","CUB","24.061","74.1918"
"1902","Cuba","May","CUB","26.2512","90.3426"
"1902","Cuba","Jun","CUB","26.7813","354.313"
"1902","Cuba","Jul","CUB","27.2496","73.2414"
"1902","Cuba","Aug","CUB","27.409","123.948"
"1902","Cuba","Sep","CUB","27.0581","125.17"
"1902","Cuba","Oct","CUB","26.7569","115.608"
"1902","Cuba","Nov","CUB","25.147","78.4207"
"1902","Cuba","Dec","CUB","23.0974","31.9119"
"1903","Cuba","Jan","CUB","22.5541","53.1592"
"1903","Cuba","Feb","CUB","24.1914","36.3842"
"1903","Cuba","Mar","CUB","24.7936","69.7722"
"1903","Cuba","Apr","CUB","23.494","28.3325"
"1903","Cuba","May","CUB","24.6982","305.397"
"1903","Cuba","Jun","CUB","26.4676","144.267"
"1903","Cuba","Jul","CUB","27.042","97.7252"
"1903","Cuba","Aug","CUB","27.4795","219.174"
"1903","Cuba","Sep","CUB","26.3641","154.051"
"1903","Cuba","Oct","CUB","24.9643","62.0144"
"1903","Cuba","Nov","CUB","23.2059","93.4427"
"1903","Cuba","Dec","CUB","20.7042","40.7861"
"1904","Cuba","Jan","CUB","21.8111","28.3902"
"1904","Cuba","Feb","CUB","23.0636","27.0345"
"1904","Cuba","Mar","CUB","24.211","36.4963"
"1904","Cuba","Apr","CUB","24.275","31.623"
"1904","Cuba","May","CUB","25.3924","142.621"
"1904","Cuba","Jun","CUB","26.136","327.64"
"1904","Cuba","Jul","CUB","26.4348","95.2129"
"1904","Cuba","Aug","CUB","26.4825","103.082"
"1904","Cuba","Sep","CUB","26.3879","258.402"
"1904","Cuba","Oct","CUB","25.7123","276.963"
"1904","Cuba","Nov","CUB","22.8987","62.3333"
"1904","Cuba","Dec","CUB","22.3595","19.355"
"1905","Cuba","Jan","CUB","19.9768","37.2706"
"1905","Cuba","Feb","CUB","23.1468","12.3522"
"1905","Cuba","Mar","CUB","24.2221","89.301"
"1905","Cuba","Apr","CUB","24.3123","118.092"
"1905","Cuba","May","CUB","27.0994","159.452"
