"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Argentina","Jan","ARG","20.585","45.4687"
"1901","Argentina","Feb","ARG","19.6985","48.5075"
"1901","Argentina","Mar","ARG","18.13","39.907"
"1901","Argentina","Apr","ARG","13.5667","28.0287"
"1901","Argentina","May","ARG","11.1243","34.5637"
"1901","Argentina","Jun","ARG","10.1241","34.7822"
"1901","Argentina","Jul","ARG","7.87036","15.5378"
"1901","Argentina","Aug","ARG","9.16892","27.421"
"1901","Argentina","Sep","ARG","12.9555","25.7506"
"1901","Argentina","Oct","ARG","15.7423","37.0246"
"1901","Argentina","Nov","ARG","17.5755","52.4583"
"1901","Argentina","Dec","ARG","20.6335","25.4961"
"1902","Argentina","Jan","ARG","20.9802","56.8887"
"1902","Argentina","Feb","ARG","20.922","42.8988"
"1902","Argentina","Mar","ARG","17.8209","62.2297"
"1902","Argentina","Apr","ARG","15.5522","29.2788"
"1902","Argentina","May","ARG","11.8179","59.5791"
"1902","Argentina","Jun","ARG","8.96663","28.7785"
"1902","Argentina","Jul","ARG","6.6351","25.5044"
"1902","Argentina","Aug","ARG","6.80695","10.4594"
"1902","Argentina","Sep","ARG","11.881","18.2464"
"1902","Argentina","Oct","ARG","14.4448","30.036"
"1902","Argentina","Nov","ARG","17.0407","48.5034"
"1902","Argentina","Dec","ARG","19.8075","67.8403"
"1903","Argentina","Jan","ARG","20.1469","45.636"
"1903","Argentina","Feb","ARG","19.862","64.4302"
"1903","Argentina","Mar","ARG","17.7636","60.5901"
"1903","Argentina","Apr","ARG","13.279","60.8629"
"1903","Argentina","May","ARG","10.7062","27.1949"
"1903","Argentina","Jun","ARG","8.20232","35.1976"
"1903","Argentina","Jul","ARG","7.47253","19.6148"
"1903","Argentina","Aug","ARG","8.5501","24.8784"
"1903","Argentina","Sep","ARG","13.3376","21.732"
"1903","Argentina","Oct","ARG","13.8622","36.0033"
"1903","Argentina","Nov","ARG","16.7616","48.9294"
"1903","Argentina","Dec","ARG","18.8427","79.9663"
"1904","Argentina","Jan","ARG","20.7512","50.8685"
"1904","Argentina","Feb","ARG","19.1578","56.0412"
"1904","Argentina","Mar","ARG","16.8778","84.4156"
"1904","Argentina","Apr","ARG","15.416","41.3623"
"1904","Argentina","May","ARG","11.0481","28.8345"
"1904","Argentina","Jun","ARG","8.66139","25.6729"
"1904","Argentina","Jul","ARG","8.50398","43.1329"
"1904","Argentina","Aug","ARG","9.02793","23.8633"
"1904","Argentina","Sep","ARG","13.0588","34.9658"
"1904","Argentina","Oct","ARG","13.9672","51.9745"
"1904","Argentina","Nov","ARG","16.2037","57.2162"
"1904","Argentina","Dec","ARG","18.6815","50.6054"
"1905","Argentina","Jan","ARG","20.3373","35.9577"
"1905","Argentina","Feb","ARG","19.146","41.085"
"1905","Argentina","Mar","ARG","18.2538","74.8163"
"1905","Argentina","Apr","ARG","13.6687","41.5762"
"1905","Argentina","May","ARG","9.47157","52.128"
"1905","Argentina","Jun","ARG","8.56035","28.3959"
"1905","Argentina","Jul","ARG","6.39216","28.4143"
"1905","Argentina","Aug","ARG","9.06073","22.7207"
"1905","Argentina","Sep","ARG","12.2466","28.5856"
"1905","Argentina","Oct","ARG","13.9544","72.2091"
"1905","Argentina","Nov","ARG","16.7787","35.5714"
"1905","Argentina","Dec","ARG","18.8807","61.1366"
"1906","Argentina","Jan","ARG","20.6277","62.3437"
"1906","Argentina","Feb","ARG","20.7862","30.9143"
"1906","Argentina","Mar","ARG","19.1323","37.3574"
"1906","Argentina","Apr","ARG","14.7147","41.5139"
"1906","Argentina","May","ARG","11.5063","21.9309"
"1906","Argentina","Jun","ARG","5.76659","25.096"
