"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Australia","Jan","AUS","27.7179","45.1414"
"1901","Australia","Feb","AUS","27.3591","96.3612"
"1901","Australia","Mar","AUS","24.6881","91.855"
"1901","Australia","Apr","AUS","21.3057","27.7919"
"1901","Australia","May","AUS","17.8553","19.3731"
"1901","Australia","Jun","AUS","13.7412","22.4444"
"1901","Australia","Jul","AUS","12.5582","17.5664"
"1901","Australia","Aug","AUS","14.9688","28.5962"
"1901","Australia","Sep","AUS","19.6516","16.3443"
"1901","Australia","Oct","AUS","22.0715","17.8295"
"1901","Australia","Nov","AUS","27.1303","14.1553"
"1901","Australia","Dec","AUS","28.4127","20.1329"
"1902","Australia","Jan","AUS","27.7288","69.2858"
"1902","Australia","Feb","AUS","27.1343","54.29"
"1902","Australia","Mar","AUS","25.4857","19.7166"
"1902","Australia","Apr","AUS","21.8279","4.81653"
"1902","Australia","May","AUS","17.8133","8.96931"
"1902","Australia","Jun","AUS","14.4688","16.3352"
"1902","Australia","Jul","AUS","13.7227","10.4601"
"1902","Australia","Aug","AUS","15.1228","11.6421"
"1902","Australia","Sep","AUS","19.2129","13.719"
"1902","Australia","Oct","AUS","22.711","17.9308"
"1902","Australia","Nov","AUS","26.0501","26.4262"
"1902","Australia","Dec","AUS","26.3607","50.2391"
"1903","Australia","Jan","AUS","27.9099","61.1487"
"1903","Australia","Feb","AUS","27.2125","52.6899"
"1903","Australia","Mar","AUS","25.7614","77.9628"
"1903","Australia","Apr","AUS","21.4205","52.7288"
"1903","Australia","May","AUS","17.0346","29.9003"
"1903","Australia","Jun","AUS","14.217","22.028"
"1903","Australia","Jul","AUS","13.1683","24.8686"
"1903","Australia","Aug","AUS","15.334","17.3853"
"1903","Australia","Sep","AUS","18.4142","33.4295"
"1903","Australia","Oct","AUS","21.7391","22.3873"
"1903","Australia","Nov","AUS","24.7049","39.4398"
"1903","Australia","Dec","AUS","25.4148","91.51"
"1904","Australia","Jan","AUS","26.4469","88.4361"
"1904","Australia","Feb","AUS","25.8842","80.204"
"1904","Australia","Mar","AUS","24.1294","60.0208"
"1904","Australia","Apr","AUS","21.5191","41.8183"
"1904","Australia","May","AUS","17.5258","38.4047"
"1904","Australia","Jun","AUS","13.8459","21.0789"
"1904","Australia","Jul","AUS","13.5003","34.299"
"1904","Australia","Aug","AUS","15.2527","11.3175"
"1904","Australia","Sep","AUS","18.1146","17.4927"
"1904","Australia","Oct","AUS","21.6648","38.7822"
"1904","Australia","Nov","AUS","25.2258","15.6085"
"1904","Australia","Dec","AUS","27.6538","45.4894"
"1905","Australia","Jan","AUS","28.1628","66.3863"
"1905","Australia","Feb","AUS","26.1995","36.5459"
"1905","Australia","Mar","AUS","25.2871","26.7982"
"1905","Australia","Apr","AUS","21.9331","41.3175"
"1905","Australia","May","AUS","18.2412","32.3685"
"1905","Australia","Jun","AUS","14.34","21.5365"
"1905","Australia","Jul","AUS","13.3145","20.7815"
"1905","Australia","Aug","AUS","14.5867","10.9658"
"1905","Australia","Sep","AUS","16.9569","13.2504"
"1905","Australia","Oct","AUS","20.3437","19.1086"
"1905","Australia","Nov","AUS","25.0683","18.754"
"1905","Australia","Dec","AUS","27.8792","28.5014"
"1906","Australia","Jan","AUS","29.4242","56.777"
"1906","Australia","Feb","AUS","28.8373","73.2803"
"1906","Australia","Mar","AUS","24.6465","58.9271"
"1906","Australia","Apr","AUS","23.1235","9.26419"
"1906","Australia","May","AUS","18.7288","23.8098"
"1906","Australia","Jun","AUS","16.1824","25.6337"
"1906","Australia","Jul","AUS","14.6208","19.5612"
"1906","Australia","Aug","AUS","15.6801","29.2491"
"1906","Australia","Sep","AUS","18.2707","35.1807"
"1906","Australia","Oct","AUS","22.278","28.1767"
"1906","Australia","Nov","AUS","23.7235","35.8891"
"1906","Australia","Dec","AUS","26.6716","68.7675"
"1907","Australia","Jan","AUS","26.9056","77.2989"
"1907","Australia","Feb","AUS","26.8277","68.9997"
"1907","Australia","Mar","AUS","24.2879","53.2456"
"1907","Australia","Apr","AUS","20.8648","15.8159"
"1907","Australia","May","AUS","17.6329","20.3078"
"1907","Australia","Jun","AUS","14.6295","37.146"
"1907","Australia","Jul","AUS","13.8818","24.7033"
"1907","Australia","Aug","AUS","15.753","16.1594"
"1907","Australia","Sep","AUS","18.8371","9.25286"
"1907","Australia","Oct","AUS","22.8098","16.3351"
"1907","Australia","Nov","AUS","24.3264","37.7236"
"1907","Australia","Dec","AUS","26.3044","89.6711"
"1908","Australia","Jan","AUS","28.2324","53.3285"
"1908","Australia","Feb","AUS","26.5485","89.7014"
"1908","Australia","Mar","AUS","24.0606","77.623"
"1908","Australia","Apr","AUS","21.2857","41.0644"
"1908","Australia","May","AUS","17.1459","25.0785"
"1908","Australia","Jun","AUS","12.6509","24.9403"
"1908","Australia","Jul","AUS","12.977","20.5029"
"1908","Australia","Aug","AUS","14.4837","19.9046"
"1908","Australia","Sep","AUS","17.1302","16.729"
"1908","Australia","Oct","AUS","21.034","23.8881"
"1908","Australia","Nov","AUS","25.4214","28.017"
"1908","Australia","Dec","AUS","27.2301","43.9208"
"1909","Australia","Jan","AUS","26.7744","66.7482"
"1909","Australia","Feb","AUS","26.3725","48.9783"
"1909","Australia","Mar","AUS","25.1405","48.377"
"1909","Australia","Apr","AUS","20.292","38.0251"
"1909","Australia","May","AUS","17.0325","21.6693"
"1909","Australia","Jun","AUS","14.8717","44.5676"
"1909","Australia","Jul","AUS","12.7545","17.1847"
"1909","Australia","Aug","AUS","15.5958","37.231"
"1909","Australia","Sep","AUS","18.2383","11.9804"
"1909","Australia","Oct","AUS","22.5657","24.0985"
"1909","Australia","Nov","AUS","24.6174","43.3368"
"1909","Australia","Dec","AUS","25.7823","42.8337"
"1910","Australia","Jan","AUS","27.6675","82.0994"
"1910","Australia","Feb","AUS","27.3228","73.6666"
"1910","Australia","Mar","AUS","24.2512","73.912"
"1910","Australia","Apr","AUS","22.0302","27.6307"
"1910","Australia","May","AUS","18.4033","29.4447"
"1910","Australia","Jun","AUS","15.0162","42.3023"
"1910","Australia","Jul","AUS","13.9832","28.9204"
"1910","Australia","Aug","AUS","16.3216","11.4612"
"1910","Australia","Sep","AUS","19.801","22.2893"
"1910","Australia","Oct","AUS","20.9002","24.1545"
"1910","Australia","Nov","AUS","24.2303","44.9449"
"1910","Australia","Dec","AUS","25.8734","71.5696"
"1911","Australia","Jan","AUS","27.1961","81.53"
"1911","Australia","Feb","AUS","26.0916","79.8049"
"1911","Australia","Mar","AUS","24.5805","33.7816"
"1911","Australia","Apr","AUS","21.1734","35.7589"
"1911","Australia","May","AUS","17.3001","24.8149"
"1911","Australia","Jun","AUS","13.3838","17.0845"
"1911","Australia","Jul","AUS","13.8236","20.9551"
"1911","Australia","Aug","AUS","15.7033","12.5906"
"1911","Australia","Sep","AUS","18.7349","14.7912"
"1911","Australia","Oct","AUS","22.2908","16.7303"
"1911","Australia","Nov","AUS","25.9184","31.2682"
"1911","Australia","Dec","AUS","26.9255","60.5875"
"1912","Australia","Jan","AUS","28.2984","34.2637"
"1912","Australia","Feb","AUS","28.3621","75.1165"
"1912","Australia","Mar","AUS","26.0171","69.9782"
"1912","Australia","Apr","AUS","21.4035","10.5836"
"1912","Australia","May","AUS","17.9045","10.3007"
"1912","Australia","Jun","AUS","14.4902","36.7132"
"1912","Australia","Jul","AUS","13.7843","35.6349"
"1912","Australia","Aug","AUS","15.99","11.6865"
"1912","Australia","Sep","AUS","18.9254","13.6108"
"1912","Australia","Oct","AUS","22.5688","18.6723"
"1912","Australia","Nov","AUS","24.5807","32.0223"
"1912","Australia","Dec","AUS","27.2242","32.0698"
"1913","Australia","Jan","AUS","27.0733","76.3595"
"1913","Australia","Feb","AUS","26.8273","93.6935"
"1913","Australia","Mar","AUS","24.2826","75.6356"
"1913","Australia","Apr","AUS","21.949","26.1885"
"1913","Australia","May","AUS","15.7479","27.6111"
"1913","Australia","Jun","AUS","13.4097","26.9774"
"1913","Australia","Jul","AUS","14.1039","12.7059"
"1913","Australia","Aug","AUS","15.3913","13.1309"
"1913","Australia","Sep","AUS","18.0862","16.8979"
"1913","Australia","Oct","AUS","22.4904","19.6037"
"1913","Australia","Nov","AUS","25.2189","13.8781"
"1913","Australia","Dec","AUS","27.4745","53.6568"
"1914","Australia","Jan","AUS","27.8601","100.559"
"1914","Australia","Feb","AUS","27.9398","39.0345"
"1914","Australia","Mar","AUS","26.0347","54.2056"
"1914","Australia","Apr","AUS","22.4858","26.8214"
"1914","Australia","May","AUS","18.0596","27.7676"
"1914","Australia","Jun","AUS","14.905","20.1185"
"1914","Australia","Jul","AUS","13.2509","17.1071"
"1914","Australia","Aug","AUS","16.6656","6.35538"
"1914","Australia","Sep","AUS","19.1803","6.93309"
"1914","Australia","Oct","AUS","23.1374","18.7474"
"1914","Australia","Nov","AUS","26.3347","41.7298"
"1914","Australia","Dec","AUS","27.9185","71.7912"
"1915","Australia","Jan","AUS","27.2296","82.4626"
"1915","Australia","Feb","AUS","28.3933","54.0419"
"1915","Australia","Mar","AUS","25.8813","19.1441"
"1915","Australia","Apr","AUS","22.4235","14.9274"
"1915","Australia","May","AUS","17.3055","37.1756"
"1915","Australia","Jun","AUS","15.9843","28.9315"
"1915","Australia","Jul","AUS","15.1693","18.6994"
"1915","Australia","Aug","AUS","15.6658","19.9583"
"1915","Australia","Sep","AUS","19.8047","22.8434"
"1915","Australia","Oct","AUS","22.2436","15.7268"
"1915","Australia","Nov","AUS","25.8661","13.5213"
"1915","Australia","Dec","AUS","27.0777","53.1333"
"1916","Australia","Jan","AUS","27.8267","74.6574"
"1916","Australia","Feb","AUS","27.4503","61.4928"
"1916","Australia","Mar","AUS","25.6423","45.9479"
"1916","Australia","Apr","AUS","20.763","22.8194"
"1916","Australia","May","AUS","18.6171","18.8968"
"1916","Australia","Jun","AUS","15.5644","41.1129"
"1916","Australia","Jul","AUS","13.6434","39.1344"
"1916","Australia","Aug","AUS","15.9437","21.9949"
"1916","Australia","Sep","AUS","19.3091","21.4448"
"1916","Australia","Oct","AUS","21.2547","50.1234"
"1916","Australia","Nov","AUS","23.2339","56.8008"
"1916","Australia","Dec","AUS","25.8368","81.2272"
"1917","Australia","Jan","AUS","26.7519","105.667"
"1917","Australia","Feb","AUS","24.7529","72.7293"
"1917","Australia","Mar","AUS","24.2112","69.7229"
"1917","Australia","Apr","AUS","20.3154","19.943"
"1917","Australia","May","AUS","15.8434","21.7252"
"1917","Australia","Jun","AUS","13.9029","29.6994"
"1917","Australia","Jul","AUS","14.8117","24.76"
"1917","Australia","Aug","AUS","14.9329","26.0918"
"1917","Australia","Sep","AUS","18.7171","37.0986"
"1917","Australia","Oct","AUS","21.6962","28.8583"
"1917","Australia","Nov","AUS","23.7792","63.1662"
"1917","Australia","Dec","AUS","26.4301","68.1877"
"1918","Australia","Jan","AUS","26.8031","123.81"
"1918","Australia","Feb","AUS","25.8459","109.287"
"1918","Australia","Mar","AUS","23.7801","29.2082"
"1918","Australia","Apr","AUS","21.2599","28.0608"
"1918","Australia","May","AUS","17.7371","23.7204"
"1918","Australia","Jun","AUS","15.2587","18.1521"
"1918","Australia","Jul","AUS","12.6945","16.748"
"1918","Australia","Aug","AUS","15.5753","26.1749"
"1918","Australia","Sep","AUS","18.9149","8.6314"
"1918","Australia","Oct","AUS","22.3169","11.5228"
"1918","Australia","Nov","AUS","25.5017","18.2194"
"1918","Australia","Dec","AUS","27.3297","29.354"
"1919","Australia","Jan","AUS","27.8154","70.4356"
"1919","Australia","Feb","AUS","27.0413","85.518"
"1919","Australia","Mar","AUS","25.2061","31.1502"
"1919","Australia","Apr","AUS","22.5712","32.0615"
"1919","Australia","May","AUS","17.7678","26.9254"
"1919","Australia","Jun","AUS","15.3701","12.6216"
"1919","Australia","Jul","AUS","13.7139","10.7943"
"1919","Australia","Aug","AUS","15.4376","18.129"
"1919","Australia","Sep","AUS","18.5939","9.75161"
"1919","Australia","Oct","AUS","22.1468","11.8583"
"1919","Australia","Nov","AUS","25.671","19.9455"
"1919","Australia","Dec","AUS","27.8866","50.3224"
"1920","Australia","Jan","AUS","26.9372","93.0456"
"1920","Australia","Feb","AUS","26.8141","39.741"
"1920","Australia","Mar","AUS","24.4693","33.0045"
"1920","Australia","Apr","AUS","20.8189","40.5001"
"1920","Australia","May","AUS","17.2403","24.3539"
"1920","Australia","Jun","AUS","15.1649","36.3051"
"1920","Australia","Jul","AUS","13.8387","36.9397"
"1920","Australia","Aug","AUS","15.3867","31.2128"
"1920","Australia","Sep","AUS","18.7898","30.7963"
"1920","Australia","Oct","AUS","22.3107","31.3159"
"1920","Australia","Nov","AUS","25.09","50.0014"
"1920","Australia","Dec","AUS","26.0848","63.2575"
"1921","Australia","Jan","AUS","27.1089","63.1074"
"1921","Australia","Feb","AUS","27.2724","88.8955"
"1921","Australia","Mar","AUS","24.4308","101.719"
"1921","Australia","Apr","AUS","21.3247","25.2219"
"1921","Australia","May","AUS","19.2274","54.285"
"1921","Australia","Jun","AUS","16.0134","42.0519"
"1921","Australia","Jul","AUS","14.8797","27.7527"
"1921","Australia","Aug","AUS","14.7018","19.801"
"1921","Australia","Sep","AUS","18.893","23.3215"
"1921","Australia","Oct","AUS","21.3815","24.7155"
"1921","Australia","Nov","AUS","25.5998","23.5985"
"1921","Australia","Dec","AUS","26.6074","64.1538"
"1922","Australia","Jan","AUS","27.2105","50.5438"
"1922","Australia","Feb","AUS","27.399","79.7945"
"1922","Australia","Mar","AUS","25.1091","57.8654"
"1922","Australia","Apr","AUS","22.7935","23.1306"
"1922","Australia","May","AUS","17.2223","25.9849"
"1922","Australia","Jun","AUS","14.4488","21.381"
"1922","Australia","Jul","AUS","12.4145","24.5801"
"1922","Australia","Aug","AUS","14.7946","12.463"
"1922","Australia","Sep","AUS","18.6728","12.9392"
"1922","Australia","Oct","AUS","22.4374","20.6992"
"1922","Australia","Nov","AUS","25.6707","15.8898"
"1922","Australia","Dec","AUS","26.3112","82.6831"
"1923","Australia","Jan","AUS","27.5064","59.3823"
"1923","Australia","Feb","AUS","28.4343","27.6197"
"1923","Australia","Mar","AUS","26.111","56.7924"
"1923","Australia","Apr","AUS","22.5058","30.8239"
"1923","Australia","May","AUS","18.5711","23.0577"
"1923","Australia","Jun","AUS","14.3493","55.4613"
"1923","Australia","Jul","AUS","13.132","23.3525"
"1923","Australia","Aug","AUS","14.5216","10.9659"
"1923","Australia","Sep","AUS","17.9081","15.3866"
"1923","Australia","Oct","AUS","21.6479","16.917"
"1923","Australia","Nov","AUS","24.495","15.0337"
"1923","Australia","Dec","AUS","26.8458","75.5069"
"1924","Australia","Jan","AUS","26.5878","50.2535"
"1924","Australia","Feb","AUS","26.134","82.2312"
"1924","Australia","Mar","AUS","24.4608","45.2587"
"1924","Australia","Apr","AUS","19.9681","25.623"
"1924","Australia","May","AUS","17.7029","12.2209"
"1924","Australia","Jun","AUS","14.2676","18.7736"
"1924","Australia","Jul","AUS","14.5293","15.618"
"1924","Australia","Aug","AUS","15.5978","22.2345"
"1924","Australia","Sep","AUS","19.1655","20.7728"
"1924","Australia","Oct","AUS","21.7438","30.9179"
"1924","Australia","Nov","AUS","24.5019","54.4464"
"1924","Australia","Dec","AUS","25.733","41.9331"
"1925","Australia","Jan","AUS","26.1298","95.8522"
"1925","Australia","Feb","AUS","26.6306","79.8051"
"1925","Australia","Mar","AUS","24.8812","66.1995"
"1925","Australia","Apr","AUS","21.336","17.0211"
"1925","Australia","May","AUS","17.4213","26.6207"
"1925","Australia","Jun","AUS","14.4842","19.9467"
"1925","Australia","Jul","AUS","12.6284","19.2934"
"1925","Australia","Aug","AUS","14.4991","15.5409"
"1925","Australia","Sep","AUS","17.0643","13.5736"
"1925","Australia","Oct","AUS","21.7213","8.08769"
"1925","Australia","Nov","AUS","25.6312","28.6148"
"1925","Australia","Dec","AUS","27.6685","34.2877"
"1926","Australia","Jan","AUS","27.7226","77.0248"
"1926","Australia","Feb","AUS","28.7808","28.0895"
"1926","Australia","Mar","AUS","25.6543","69.4592"
"1926","Australia","Apr","AUS","22.2198","32.3359"
"1926","Australia","May","AUS","16.3284","33.1909"
"1926","Australia","Jun","AUS","14.2592","17.2634"
"1926","Australia","Jul","AUS","14.5601","17.1648"
"1926","Australia","Aug","AUS","15.8923","14.0327"
"1926","Australia","Sep","AUS","19.043","24.0807"
"1926","Australia","Oct","AUS","22.9356","10.5062"
"1926","Australia","Nov","AUS","25.5876","17.5538"
"1926","Australia","Dec","AUS","26.2582","62.0782"
"1927","Australia","Jan","AUS","27.5372","81.0351"
"1927","Australia","Feb","AUS","26.3293","58.6062"
"1927","Australia","Mar","AUS","25.2598","62.562"
"1927","Australia","Apr","AUS","20.9415","15.5056"
"1927","Australia","May","AUS","16.735","12.689"
"1927","Australia","Jun","AUS","15.0799","33.8828"
"1927","Australia","Jul","AUS","13.5292","17.8547"
"1927","Australia","Aug","AUS","15.5246","11.9235"
"1927","Australia","Sep","AUS","19.0138","15.8612"
"1927","Australia","Oct","AUS","22.7088","22.2094"
"1927","Australia","Nov","AUS","25.6833","34.114"
"1927","Australia","Dec","AUS","26.4698","52.3066"
"1928","Australia","Jan","AUS","27.0247","48.8699"
"1928","Australia","Feb","AUS","26.7743","81.2466"
"1928","Australia","Mar","AUS","25.6611","54.2862"
"1928","Australia","Apr","AUS","22.9008","25.2625"
