"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Macau SAR China","Jan","MAC","17.85","28.2"
"1901","Macau SAR China","Feb","MAC","12.7718","24.5718"
"1901","Macau SAR China","Mar","MAC","17.8343","61.3562"
"1901","Macau SAR China","Apr","MAC","22.8312","262.253"
"1901","Macau SAR China","May","MAC","25.5906","321.809"
"1901","Macau SAR China","Jun","MAC","27.375","97.2843"
"1901","Macau SAR China","Jul","MAC","28.1875","174.371"
"1901","Macau SAR China","Aug","MAC","27.5156","348.781"
"1901","Macau SAR China","Sep","MAC","26.7625","81.0437"
"1901","Macau SAR China","Oct","MAC","24.5812","52.1406"
"1901","Macau SAR China","Nov","MAC","20.2562","27.2468"
"1901","Macau SAR China","Dec","MAC","15.875","24.225"
"1902","Macau SAR China","Jan","MAC","16.65","9.99375"
"1902","Macau SAR China","Feb","MAC","14.775","0.68125"
"1902","Macau SAR China","Mar","MAC","20.2843","18.8343"
"1902","Macau SAR China","Apr","MAC","23.1187","54.2781"
"1902","Macau SAR China","May","MAC","26.4781","598.793"
"1902","Macau SAR China","Jun","MAC","26.875","384.865"
"1902","Macau SAR China","Jul","MAC","27.9875","372.337"
"1902","Macau SAR China","Aug","MAC","28.1406","553.853"
"1902","Macau SAR China","Sep","MAC","26.9","20.8843"
"1902","Macau SAR China","Oct","MAC","24.3343","27.9093"
"1902","Macau SAR China","Nov","MAC","21.6968","173.262"
"1902","Macau SAR China","Dec","MAC","17.5312","104.746"
"1903","Macau SAR China","Jan","MAC","14.4625","52.0281"
"1903","Macau SAR China","Feb","MAC","14.4343","13.6187"
"1903","Macau SAR China","Mar","MAC","19.6968","110.031"
"1903","Macau SAR China","Apr","MAC","22.7312","139.465"
"1903","Macau SAR China","May","MAC","24.7906","347.396"
"1903","Macau SAR China","Jun","MAC","27.5156","582.509"
"1903","Macau SAR China","Jul","MAC","27.8875","246.59"
"1903","Macau SAR China","Aug","MAC","27.4687","383.537"
"1903","Macau SAR China","Sep","MAC","26.375","347.759"
"1903","Macau SAR China","Oct","MAC","24.3437","97.125"
"1903","Macau SAR China","Nov","MAC","19.2968","39.125"
"1903","Macau SAR China","Dec","MAC","15.5718","3.525"
"1904","Macau SAR China","Jan","MAC","14.8906","4.00625"
"1904","Macau SAR China","Feb","MAC","16.3531","6.20312"
"1904","Macau SAR China","Mar","MAC","17.6937","147.668"
"1904","Macau SAR China","Apr","MAC","22.1312","65.1437"
"1904","Macau SAR China","May","MAC","24.8562","175.85"
"1904","Macau SAR China","Jun","MAC","26.6875","441.4"
"1904","Macau SAR China","Jul","MAC","27.5531","220.221"
"1904","Macau SAR China","Aug","MAC","27.3687","618.062"
"1904","Macau SAR China","Sep","MAC","26.975","213.321"
"1904","Macau SAR China","Oct","MAC","24.5437","49.3718"
"1904","Macau SAR China","Nov","MAC","19.8656","10.4375"
"1904","Macau SAR China","Dec","MAC","15.275","12.6031"
"1905","Macau SAR China","Jan","MAC","17.55","66.5437"
"1905","Macau SAR China","Feb","MAC","13.4281","36.7968"
"1905","Macau SAR China","Mar","MAC","15.95","225.915"
"1905","Macau SAR China","Apr","MAC","20.6968","76.9749"
"1905","Macau SAR China","May","MAC","26.1781","148.256"
"1905","Macau SAR China","Jun","MAC","27.4468","438.412"
"1905","Macau SAR China","Jul","MAC","28.075","207.721"
"1905","Macau SAR China","Aug","MAC","28.0031","267.128"
"1905","Macau SAR China","Sep","MAC","27.1062","92.1781"
"1905","Macau SAR China","Oct","MAC","24.4468","43.0468"
"1905","Macau SAR China","Nov","MAC","20.1781","12.2406"
"1905","Macau SAR China","Dec","MAC","18.0375","75.6718"
"1906","Macau SAR China","Jan","MAC","14.7625","71.3593"
"1906","Macau SAR China","Feb","MAC","15.7125","66.9187"
"1906","Macau SAR China","Mar","MAC","17.0687","105.599"
"1906","Macau SAR China","Apr","MAC","21.7437","279.659"
"1906","Macau SAR China","May","MAC","25.6625","289.05"
"1906","Macau SAR China","Jun","MAC","28.2","143.19"
"1906","Macau SAR China","Jul","MAC","28.3468","231.446"
"1906","Macau SAR China","Aug","MAC","28.7406","85.5125"
"1906","Macau SAR China","Sep","MAC","27.5625","607.75"
"1906","Macau SAR China","Oct","MAC","23.9343","27.8062"
"1906","Macau SAR China","Nov","MAC","19.4687","6.4625"
"1906","Macau SAR China","Dec","MAC","16.9875","21.0562"
"1907","Macau SAR China","Jan","MAC","15.9625","123.587"
"1907","Macau SAR China","Feb","MAC","14.9","7.58125"
"1907","Macau SAR China","Mar","MAC","18.0937","16.8093"
"1907","Macau SAR China","Apr","MAC","21.2156","315.125"
"1907","Macau SAR China","May","MAC","24.9781","306.256"
"1907","Macau SAR China","Jun","MAC","26.575","287.415"
"1907","Macau SAR China","Jul","MAC","27.9843","200.909"
"1907","Macau SAR China","Aug","MAC","28.2406","330.709"
"1907","Macau SAR China","Sep","MAC","27.175","353.884"
"1907","Macau SAR China","Oct","MAC","25.9343","259.834"
