"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Niue","Jan","NIU","25.85","282.5"
"1901","Niue","Feb","NIU","25.45","226.5"
"1901","Niue","Mar","NIU","25.4","324.5"
"1901","Niue","Apr","NIU","25.4","248.5"
"1901","Niue","May","NIU","24.1","197"
"1901","Niue","Jun","NIU","22.85","121.5"
"1901","Niue","Jul","NIU","22.5499","88"
"1901","Niue","Aug","NIU","22.15","125.5"
"1901","Niue","Sep","NIU","22.95","138.5"
"1901","Niue","Oct","NIU","23.15","124"
"1901","Niue","Nov","NIU","24.2","161"
"1901","Niue","Dec","NIU","25.1","168"
"1902","Niue","Jan","NIU","25.45","282.5"
"1902","Niue","Feb","NIU","25.85","226.5"
"1902","Niue","Mar","NIU","25.6","324.5"
"1902","Niue","Apr","NIU","24.7999","248.5"
"1902","Niue","May","NIU","24","197"
"1902","Niue","Jun","NIU","22.75","121.5"
"1902","Niue","Jul","NIU","22.45","88"
"1902","Niue","Aug","NIU","22.0499","125.5"
"1902","Niue","Sep","NIU","22.65","138.5"
"1902","Niue","Oct","NIU","23.5499","124"
"1902","Niue","Nov","NIU","24.7","161"
"1902","Niue","Dec","NIU","25.2999","168"
"1903","Niue","Jan","NIU","24.65","282.5"
"1903","Niue","Feb","NIU","25.45","226.5"
"1903","Niue","Mar","NIU","25.7999","324.5"
"1903","Niue","Apr","NIU","24.7","248.5"
"1903","Niue","May","NIU","23.7","197"
"1903","Niue","Jun","NIU","23.45","121.5"
"1903","Niue","Jul","NIU","22.15","88"
"1903","Niue","Aug","NIU","22.65","125.5"
"1903","Niue","Sep","NIU","22.45","138.5"
"1903","Niue","Oct","NIU","23.35","124"
"1903","Niue","Nov","NIU","23.6","161"
"1903","Niue","Dec","NIU","24.2","168"
"1904","Niue","Jan","NIU","24.25","282.5"
"1904","Niue","Feb","NIU","24.75","226.5"
"1904","Niue","Mar","NIU","24.6","324.5"
"1904","Niue","Apr","NIU","24.1","248.5"
"1904","Niue","May","NIU","23.2999","197"
"1904","Niue","Jun","NIU","22.85","121.5"
"1904","Niue","Jul","NIU","21.65","88"
"1904","Niue","Aug","NIU","21.85","125.5"
"1904","Niue","Sep","NIU","22.5499","138.5"
"1904","Niue","Oct","NIU","23.65","124"
"1904","Niue","Nov","NIU","24.4","161"
"1904","Niue","Dec","NIU","25.1","168"
"1905","Niue","Jan","NIU","25.45","282.5"
"1905","Niue","Feb","NIU","25.95","226.5"
"1905","Niue","Mar","NIU","25.5","324.5"
"1905","Niue","Apr","NIU","24.6","248.5"
"1905","Niue","May","NIU","23.1","197"
"1905","Niue","Jun","NIU","22.35","121.5"
"1905","Niue","Jul","NIU","21.75","88"
"1905","Niue","Aug","NIU","21.65","125.5"
"1905","Niue","Sep","NIU","22.25","93.5999"
"1905","Niue","Oct","NIU","23.35","31.15"
"1905","Niue","Nov","NIU","23.7999","84.6999"
"1905","Niue","Dec","NIU","24.2999","30"
"1906","Niue","Jan","NIU","26.35","125.75"
"1906","Niue","Feb","NIU","26.0499","62.7"
"1906","Niue","Mar","NIU","25.9","450.549"
"1906","Niue","Apr","NIU","25.2999","126.15"
"1906","Niue","May","NIU","23.7","197"
"1906","Niue","Jun","NIU","22.95","122.5"
"1906","Niue","Jul","NIU","22.0499","39.0999"
"1906","Niue","Aug","NIU","22.45","67.55"
"1906","Niue","Sep","NIU","23.0499","138.5"
"1906","Niue","Oct","NIU","23.45","50.0999"
"1906","Niue","Nov","NIU","23.7","161"
"1906","Niue","Dec","NIU","24.6","297.15"
"1907","Niue","Jan","NIU","25.15","85.75"
"1907","Niue","Feb","NIU","25.45","180.1"
"1907","Niue","Mar","NIU","24.9","213.149"
"1907","Niue","Apr","NIU","24.2999","163.6"
"1907","Niue","May","NIU","23.1","271.9"
"1907","Niue","Jun","NIU","22.65","93.4499"
"1907","Niue","Jul","NIU","22.15","135.45"
"1907","Niue","Aug","NIU","21.5499","94.55"
"1907","Niue","Sep","NIU","22.65","136.199"
"1907","Niue","Oct","NIU","23.75","125.649"
"1907","Niue","Nov","NIU","23.6","162.95"
"1907","Niue","Dec","NIU","24.35","228.45"
"1908","Niue","Jan","NIU","25.15","616.5"
"1908","Niue","Feb","NIU","25.15","228.699"
"1908","Niue","Mar","NIU","25","309.95"
"1908","Niue","Apr","NIU","24.7","384.299"
"1908","Niue","May","NIU","23.45","132.899"
"1908","Niue","Jun","NIU","22.85","28.0499"
"1908","Niue","Jul","NIU","21.5499","53.4"
"1908","Niue","Aug","NIU","23.1","125.5"
"1908","Niue","Sep","NIU","22.2999","138.5"
"1908","Niue","Oct","NIU","23.5499","72.75"
"1908","Niue","Nov","NIU","23.6","169.3"
"1908","Niue","Dec","NIU","24.7","136.5"
