"Year","Country","Month","ISO3","Temperature","Rain"
"1901","Jordan","Jan","JOR","7.07659","31.8431"
"1901","Jordan","Feb","JOR","12.9244","0.7177"
"1901","Jordan","Mar","JOR","15.637","5.44981"
"1901","Jordan","Apr","JOR","17.5645","2.90842"
"1901","Jordan","May","JOR","19.281","21.5621"
"1901","Jordan","Jun","JOR","24.2091","0.44517"
"1901","Jordan","Jul","JOR","26.1876","0.55583"
"1901","Jordan","Aug","JOR","26.1646","0.5342"
"1901","Jordan","Sep","JOR","23.765","0.0014"
"1901","Jordan","Oct","JOR","20.4083","1.33142"
"1901","Jordan","Nov","JOR","14.4422","8.33014"
"1901","Jordan","Dec","JOR","10.9381","22.6812"
"1902","Jordan","Jan","JOR","7.56781","37.299"
"1902","Jordan","Feb","JOR","12.2493","8.97631"
"1902","Jordan","Mar","JOR","11.6662","11.4055"
"1902","Jordan","Apr","JOR","16.5854","13.0514"
"1902","Jordan","May","JOR","21.3807","0.97592"
"1902","Jordan","Jun","JOR","23.5424","0.44485"
"1902","Jordan","Jul","JOR","26.1581","0.56126"
"1902","Jordan","Aug","JOR","26.0685","0.5342"
"1902","Jordan","Sep","JOR","26.063","0.00013"
"1902","Jordan","Oct","JOR","21.3299","3.57337"
"1902","Jordan","Nov","JOR","13.5897","26.8369"
"1902","Jordan","Dec","JOR","8.82502","24.665"
"1903","Jordan","Jan","JOR","6.67328","25.7837"
"1903","Jordan","Feb","JOR","8.08518","19.4452"
"1903","Jordan","Mar","JOR","10.7747","19.4099"
"1903","Jordan","Apr","JOR","16.9537","2.07496"
"1903","Jordan","May","JOR","21.4954","0.08519"
"1903","Jordan","Jun","JOR","22.6788","0.16837"
"1903","Jordan","Jul","JOR","24.2556","0.54886"
"1903","Jordan","Aug","JOR","25.378","0.5342"
"1903","Jordan","Sep","JOR","22.7779","0"
"1903","Jordan","Oct","JOR","19.0991","0.68843"
"1903","Jordan","Nov","JOR","12.9389","8.08164"
