"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,20.7,24.2,16.5,0,8.8,0,0,0,0,0,0
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,20.2,24.1,16.2,0,11.4,0,0,0,0,0,0
1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,19.4,23.7,15.1,277.09,11,0,0,0,0,0,0
1974,19.6,23.6,15.5,471.71,10.6,0,0,0,0,0,0
1975,19.5,23.6,15.5,443.25,9.9,0,0,0,0,0,0
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,19.7,23.7,15.6,299.7,9.4,0,0,0,0,0,0
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,20.2,24,16.2,NA,8.6,69,0,23,0,0,2
1980,19.5,23.5,15.5,NA,8.2,91,0,22,0,0,2
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,20.1,23.7,16.5,191.77,12.4,59,0,25,0,0,1
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,20.6,23.8,17.2,NA,12.5,66,1,26,0,0,3
1994,21.2,24.3,18,317.5,14.2,96,0,52,0,0,0
1995,13.75,17.65,9.75,681.495,10.55,84.5,25,21.5,8.5,0,0.5
1996,13,17.1,8.75,492.635,9.8,79,21,30,12.3333333333333,0,0.666666666666667
1997,13.45,17.35,9.4,657.6,10.1,101,32,43.5,3,0,0.5
1998,14.05,17.8,10.2,759.26,9.8,109.5,25.5,25,4.5,0.5,0
1999,16.4666666666667,20.5333333333333,12.2,597.13,8.63333333333333,67.3333333333333,18.6666666666667,23,4.33333333333333,0,0
2000,16.225,21.025,11.425,NA,8.375,84.25,13.75,30.75,8.5,0,0.75
2001,19.6333333333333,24.7,15.0666666666667,475.49,8.93333333333333,76,1.66666666666667,37,6.66666666666667,0.333333333333333,2
2002,NA,NA,NA,NA,NA,90,0,44,0,0,4
2003,18.75,24,14.15,911.995,9.75,91.5,5,35,5,0,2.5
2004,21,24.2,18,NA,10.4,75,1,39,0,0,1
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,21.2,24.9,17.9,NA,10.4,87,0,35,3,0,0
2008,21.4,25.4,17.9,NA,9.9,69,0,28,2,0,1
2009,19.3333333333333,24.6333333333333,14.6666666666667,942.39,8.33333333333333,81.3333333333333,1.66666666666667,41.6666666666667,5.66666666666667,0,1
2010,20.7666666666667,26.4,15.9666666666667,587.135,7.9,47,1.66666666666667,18,3.66666666666667,0,1.33333333333333
2011,18.9,24.2333333333333,14.3666666666667,678.45,7.6,90,0.333333333333333,37.3333333333333,4.33333333333333,0,0.333333333333333
2012,19.5333333333333,24.8666666666667,14.9666666666667,883.95,7.9,83.3333333333333,4.33333333333333,44,2.66666666666667,0.666666666666667,1
2013,19.4666666666667,25.0666666666667,14.6333333333333,610.855,8.56666666666667,68,2.66666666666667,28,3.33333333333333,0.666666666666667,0.666666666666667
2014,19.7666666666667,25.2666666666667,14.9666666666667,502.62,8.13333333333333,62.6666666666667,0.333333333333333,31,4,0,0.333333333333333
2015,20.95,25.6,16.95,NA,8.95,81,1,47,0.5,0,0
2016,21.15,25.7,17.15,688.35,8.9,62.5,1.5,30,2.5,0,1
2017,20.95,25.2,17.3,608.31,8.7,67,0.5,29,0.5,0.5,1.5
2018,21.2,26.1,17.1,NA,7.3,56,1,54,0,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
