"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,24.3,28,22.1,NA,23.6,212,0,0,0,0,0
1944,20.6,23.4,19,NA,28.5,223.5,0,0,132.5,0,0
1945,25,28.3,23,NA,34.7,175,0,0,0,0,0
1946,25,27.9,22.8,NA,32.3,122,0,0,0,0,0
1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,24.5,27.3,22.7,NA,28.3,124,0,0,0,0,0
1959,24.9,27.5,23.1,NA,28.3,146,0,0,0,0,0
1960,24.8,27.4,22.9,NA,28,161,0,0,1,0,0
1961,24.9,27.6,23.1,NA,29.1,192,0,0,0,0,0
1962,24.9,27.5,23.1,NA,28,159,0,0,0,0,0
1963,25.3,27.9,23.4,NA,27.1,167,0,2,1,0,0
1964,25,27.7,23.2,NA,28.7,169,0,0,0,0,0
1965,24.8,27.4,23,NA,27.9,162,0,0,0,0,0
1966,25.4,27.2,23.5,NA,27.7,133,0,0,0,0,0
1967,25.2,27,23.2,NA,27.9,118,0,0,0,0,0
1968,25.7,27.5,23.8,NA,27.9,102,0,0,0,0,0
1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,182,1,0,36,0,0
1985,25.5,27.6,23.6,NA,26,212,0,0,2,0,1
1986,25.4,27.8,23.6,NA,27.5,207,0,2,1,0,0
1987,25.1,28.3,23.3,NA,26.7,185,0,0,0,0,0
1988,25.3,28.5,23.5,NA,25.3,209,0,1,1,0,0
1989,25.1,28.5,23.4,NA,22,204,0,1,0,0,0
1990,24.9,28.2,23.2,NA,28.2,189,0,0,0,0,0
1991,24.9,28.1,23.1,NA,28.3,223,0,0,0,0,0
1992,20.9,23.7,19.25,210.15,28.2,253.5,0,0.5,35.5,0,0
1993,21.8,24.9,20.05,132.795,24.6,134,0,0,12.5,0,0
1994,21.55,24.45,19.85,198.08,25.15,166,0,0,21,0,0
1995,21.85,24.75,20.1,225.285,25.25,158,0,0,17.5,0,0
1996,21.8,24.65,20.05,337.42,24.5,160,0,0.5,16.5,0,0
1997,21.4,24.3,19.65,154.025,25.1,146,0,0,18,0,0
1998,21.7,24.45,20.05,91.49,25.4,140.5,0,0,18,0,0
1999,21.8,24.7,20.05,NA,25.6,142.5,0,0,14.5,0,0
2000,21.65,24.55,19.95,358.13,25,133.5,0,0.5,13.5,0,0
2001,25.4,28.6,23.4,NA,24.5,209,1,0,1,0,0
2002,NA,NA,NA,NA,NA,197,0,1,0,0,0
2003,21.95,25.05,20.2,310.09,23.85,142.5,0,0,12.5,0,0
2004,21.45,24.4,19.75,255.465,24.25,156.5,0,0,11,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,21.55,24.55,19.85,503.83,23.7,139,0,0,18,0,0
2007,21.45,24.4,19.8,338.295,25.05,159,0,0,19.5,0,0
2008,21.75,24.55,20.05,497.565,23.45,160.5,0,0,19,0,0.5
2009,21.9,24.85,20.2,493.61,22.85,141.5,0,0,9,0,0
2010,25.6,29,23.7,192.27,24.2,184,0,1,0,0,1
2011,21.5,24.55,19.45,589.14,23.1,168,0,0.5,15,0,0
2012,21.1,24.1,19.35,350.12,23.5,197,0.5,0,25,0,0
2013,21.5,24.55,19.7,248.475,23.65,167,0.5,0,30,0,0
2014,25.3,28.6,23.3,NA,24.3,164,0,1,0,0,1
2015,21.65,23.95,20,506.83,24.25,165,0,0,23.5,0,0
2016,22,24.3,20.25,NA,24.4,176,0,0,28,0,0
2017,22,24.15,20.3,NA,24.25,167,0.5,0,23,0,0
2018,17.9,20,16.4,546.02,23.3,170,0,0,62,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
