"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,20.05,28.25,12.6,195.595,11.65,23,0,14,0.5,0,0
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,19.7,27.0333333333333,12.9666666666667,685.146666666667,10.3666666666667,44.25,0.25,24.25,28.25,0,0.5
1978,18.35,24.5,12.675,379.8225,14.175,39.5,0,28.25,26.5,0,0.25
1979,18.975,25,13.275,283.8025,15.725,38.75,0.25,33.25,28,0,0.75
1980,18.24,23.46,12.3,247.302,16.06,24.8,0.4,26.4,53,0,0.2
1981,18.4,23.52,12.3,116.34,16.72,20,0.2,15.4,50.2,0,0
1982,18.54,25.04,12.4,372.006,16.48,23,0,19.2,46.2,0,0
1983,19.55,26.7,12.825,283.5675,13.2,30,0,24.25,40.25,0,0.25
1984,19.22,25.76,13.04,230.218,21.4666666666667,19.4,0,17.2,41,0,0.4
1985,16.8,22.1666666666667,11.9666666666667,251.71,20.3666666666667,17.3333333333333,0,21.3333333333333,89,0,0
1986,15.2,18.4,13.1,NA,19.9,6,0,2,144,0,0
1987,20.7,28.1,13.4,494.99,8,31,0,30.5,1,0,0
1988,19.675,26.2,13.35,228.02,11.25,37.25,0,28,23,0.25,1
1989,18.56,24.82,12.74,266.5,16.06,24.4,0,20,43.2,0,0.2
1990,20.275,27.4,13.8,257.665,14.35,33.75,0,29.25,24.5,0.25,0
1991,20.26,27.28,13.76,329.836,12.72,41,0,34.8,22,0,0.6
1992,22.25,30.275,14.3,242.3775,8.375,23.5,0,24.8333333333333,43.6666666666667,0.333333333333333,0.666666666666667
1993,20.025,26.475,14.325,365.0325,12.475,31,0,29.5,29.25,0,0.25
1994,20.2,27.7,13.5,292.65,8.7,41,1,19,1,0,0
1995,20.6,27.9,13.8,242.32,7.3,31,0,23,2,0,0
1996,20.34,27.6,13.04,249.02,10,30,0,21.2,19,0,0.6
1997,21.2666666666667,28.9666666666667,14.1333333333333,671.486666666667,8.5,54,0.5,49.75,2.25,0.25,1
1998,21.02,29.26,13.84,198.822,10.34,38.2,0,34.6,38.6,0.2,1.2
1999,21.0142857142857,28.4142857142857,13.6285714285714,NA,10.0714285714286,43,0.142857142857143,38.8571428571429,24.8571428571429,0,1
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,18.2,27.5,11.7,NA,9.6,132,0,48,1,0,0
2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,19.6,28,12.9,NA,9.8,49,0,48,0.5,0,2
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,20.1666666666667,30.5,16.5,0,10.4666666666667,54.5,0,23.75,11.75,0,0
2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,20.4,29.7,13.5,NA,9.5,108,0,54,5,0,0
2013,21.4,30.3,14.6,NA,9.7,47.5,0,33,0,0,1
2014,19.0666666666667,28.15,12.8,55.49,12.2666666666667,24.5,0,19.5,16.25,0,0.25
2015,NA,NA,NA,NA,NA,57.5,0,36,1,0,0.5
2016,21.68,30.46,13.88,92.96,10.04,17.4,0,19.6,0.2,0,0.2
2017,20.6,29,13.6,NA,9.4,52,0,35.5,2,0,0.5
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
