"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1957,NA,NA,NA,NA
1958,28.075,36.25,21.175,NA
1959,NA,NA,NA,NA
1960,NA,NA,NA,NA
1961,27.4,33.7,21.3,NA
1962,29,35.3,22.7,NA
1963,29.2,35.45,22.8,NA
1964,NA,NA,NA,NA
1965,NA,NA,NA,NA
1966,28.55,35.3,21.85,399.27
1967,NA,NA,NA,NA
1973,NA,NA,NA,NA
1974,NA,NA,NA,NA
1975,NA,NA,NA,NA
1976,NA,NA,NA,NA
1977,NA,NA,NA,NA
1978,NA,NA,NA,NA
1979,29.0555555555556,36.1111111111111,21.4666666666667,362.648888888889
1980,29.0444444444444,36,22.1555555555556,490.56375
1981,29,36.3,22.4,NA
1982,28.65,35.74,21.68,408.235
1983,28.4875,35.425,21.7125,311.001428571429
1984,28.8444444444444,35.8111111111111,22.2666666666667,301.075555555556
1985,28.3,35.1625,21.5,225.525714285714
1986,28.9428571428571,35.6571428571429,21.9571428571429,431.853333333333
1987,29.8666666666667,36.6666666666667,22.5666666666667,232.326666666667
1988,29.2,36,23,418.86
1989,NA,NA,NA,NA
1990,NA,NA,NA,NA
1991,28.5428571428571,35.4571428571429,22.0714285714286,581.695
1992,NA,NA,NA,NA
1993,29.8,36.3,23.4,415.03
1994,NA,NA,NA,NA
1995,29,35.8666666666667,22.0666666666667,461.796666666667
1996,29.375,36.75,22.325,405.043333333333
1997,29.5333333333333,36.2,22.9333333333333,257.663333333333
1998,29.3,35.65,23.1,427.245
1999,29,36.1,21.9,NA
2000,29.5,36.4,23.1,NA
2001,29.8,36.025,22.325,508.7925
2002,NA,NA,NA,NA
2003,29.425,36.075,21,422.236666666667
2004,29.36,36.4,22.24,405.539
2005,NA,NA,NA,NA
2006,NA,NA,NA,NA
2007,30.3666666666667,36.3333333333333,22.5333333333333,351.915
2008,NA,NA,NA,NA
2009,31.1666666666667,37.0666666666667,23,308.975
2010,29.9833333333333,37.1,23.0727272727273,489.467777777778
2011,29.6583333333333,36.7833333333333,22.3333333333333,415.865833333333
2012,29.2769230769231,36.4692307692308,22.0076923076923,503.444166666667
2013,29.4642857142857,37.0857142857143,22.1,430.184285714286
2014,30.46,36.54,22.8,NA
2015,29.4083333333333,36.1,22.2833333333333,443.694285714286
2016,29.8142857142857,36.7571428571429,22.4357142857143,498.957142857143
2017,29.4714285714286,36.4142857142857,21.9785714285714,461.84
2018,30.675,36.55,22.875,253.99
2019,NA,NA,NA,NA
