"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1957,22.5,27.3181818181818,16.4727272727273,0
1958,22.4583333333333,27.3,16.4833333333333,0
1959,22.7636363636364,27.8,16.5454545454545,0
1960,22.6909090909091,27.7454545454545,16.4363636363636,0
1961,22.4416666666667,27.2166666666667,16.6416666666667,0
1963,NA,NA,NA,NA
1964,NA,NA,NA,NA
1965,NA,NA,NA,NA
1966,NA,NA,NA,NA
1973,NA,NA,NA,NA
1974,NA,NA,NA,NA
1975,NA,NA,NA,NA
1976,NA,NA,NA,NA
1977,NA,NA,NA,NA
1978,NA,NA,NA,NA
1979,17.95,25.6,12.8,NA
1980,NA,NA,NA,NA
1981,18.4,25.5,12.3,1085.12
1982,NA,NA,NA,NA
1983,21.1,27.48,15.54,637.832
1984,22.325,28.625,16.3375,583.5725
1985,22.0416666666667,27.725,15.8090909090909,860.708181818182
1986,23.22,28.7933333333333,17.5,763.968571428571
1987,23.625,29.3125,17.78125,545.8325
1988,25.425,31.1375,20.0125,596.80875
1989,22.34,28.34,17.08,871.607
1990,18.3,23.4,14,NA
1991,27.35,33.2,21.925,652.665
1992,NA,NA,NA,NA
1993,NA,NA,NA,NA
1994,20.7277777777778,26.8722222222222,14.66875,1243.67722222222
1995,21.44,27.2388888888889,16.015,1036.9175
1996,21.35,27.4416666666667,15.8583333333333,980.322727272727
1997,24.0857142857143,29.8714285714286,19.1142857142857,1200.81428571429
1998,NA,NA,NA,NA
1999,19.1,25.5,13.5,NA
2000,22.75,28.15,17.55,NA
2001,22.8111111111111,28.6111111111111,17.5777777777778,704.696666666667
2002,NA,NA,NA,NA
2003,22.09,28.08,14.6375,997.581111111111
2004,22.92,30.15,17.58,928.65
2005,NA,NA,NA,NA
2006,24.325,30.075,19.25,1338.38666666667
2007,23.3166666666667,28.95,18.1333333333333,730.805
2008,23,28.58,17.64,276.11
2009,23.58,29.4,17.95,733.32
2010,19.4,25.4,14.1,NA
2011,21.93,27.94,16.33,920.98
2012,22.13125,27.71875,16.9625,815.614
2013,23.3142857142857,28.7,18.6285714285714,NA
2014,21.8,27.5769230769231,17.2538461538462,849.105
2015,23.05,27.9,18.475,1120.87
2016,22.15,27.575,16.875,NA
2017,23.26,28.02,18.66,NA
2018,21.475,26.825,16.65,NA
2019,NA,NA,NA,NA
