"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,9.9,16.5,3.8,NA,3.3,91,34,12,53,0,1
1962,8.9,14.7,3.4,NA,5.2,99,56,20,73,0,0
1973,8.9,14.7,3.4,862.39,5.2,97,50,18,68,0,0
1974,8.9,14.7,3.8,965.46,4.2,124,35,27,98,0,1
1975,9,15,3.9,780.76,5.9,145,32,31,90,0,0
1976,8.2,14.1,3,858.05,4.9,145,46,26,76,0,0
1977,9.7,16.1,4.1,1002.28,4.7,139,36,28,90,0,0
1978,11.35,16.5,6.6,1545.965,7.2,131.5,26,21,43.5,0,1
1979,12.25,17.55,7.45,1428.76,7.4,133,19,37.5,30,0,1
1980,11.05,16.55,6.2,1254.13,7.5,126,32,21,30.5,0,1
1981,11.45,17.3,6.4,1192.8,8.15,115.5,32.5,28,33.5,0,0.5
1982,12.35,18,7.5,910.865,5.2,110.5,23,24,26.5,0,0.5
1983,12.15,18.05,6.9,829.415,8,93.5,25.5,27,33,0,0
1984,11.75,16.85,6.9,1251.72,8.15,131,26.5,31.5,36.5,0.5,0.5
1985,11.75,17.7,6.6,1078.14,7.75,96,33,18.5,28.5,0,0.5
1986,9.1,15.2,3.8,937.86,4.2,108,55,34,54,0,1
1987,9.7,15.5,4.2,906.59,5.1,114,37,17,30,0,0
1988,12.25,18.1,7.4,968.02,8.35,92.5,24.5,16,26,0,0
1989,12.2,18.05,7.2,884.935,11.5,99,8.5,29.5,35,0,1
1990,15.7,21.1,10.8,1047.56,12,89,3,32,3,0,1
1991,11.9,17.2,7.05,1180.865,8.35,117,23,31,38,0,1.5
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,10.4,14.9,5.1,NA,6.9,129,47,15,62,1,1
1997,9.9,15.5,4.8,30.99,5.5,100.5,20.5,19,44.5,1.5,1
1998,10.5,16.3,5.1,0,5.7,115,40,27,68,2,0
1999,13.55,18.5,7.6,NA,6.85,110,24,28,52,0.5,0
2000,10.6,17,4.6,NA,NA,104,37,31,61,0,0
2001,13.25,18.3,7.2,NA,NA,121.5,30.5,26.5,42,0,0
2002,NA,NA,NA,NA,NA,141,27,42,77,0,0
2003,13.8,19.25,7.3,NA,8.35,103,27.5,31.5,35.5,0,0
2004,9.7,15.4,4.6,NA,5,151,61,23,64,0,2
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,11.95,18,6.65,NA,5.9,138.5,28.5,44.5,50,0,0
2007,13.05,19.05,7.45,NA,6.15,141,22,46.5,38,0,0
2008,13.25,19.3,7.65,NA,6.65,145.5,16.5,44.5,34.5,0,0.5
2009,13,18.8,7.7,NA,6.5,153.5,35,50.5,42.5,0,0.5
2010,12.3333333333333,17.6666666666667,6.3,1760.68,6.1,153.333333333333,32.6666666666667,41.3333333333333,34.3333333333333,0,0.666666666666667
2011,12.7333333333333,18.8333333333333,6.03333333333333,803.64,5.96666666666667,102.333333333333,21.3333333333333,37.3333333333333,35.6666666666667,0,0.666666666666667
2012,11.8,17.8,4.55,1169.12,5.8,105,32,30.3333333333333,28.6666666666667,0,0.666666666666667
2013,12.9666666666667,18.7666666666667,6.63333333333333,1371.86,7.1,140.666666666667,22.3333333333333,44.6666666666667,26,0,1
2014,13.3,19.2,8.25,NA,6.5,170.333333333333,9,40,35,0,0.333333333333333
2015,12.75,19.15,7.05,NA,6.5,120,21,32,53.5,0,0.5
2016,12.5333333333333,18.4,6.36666666666667,1022.27,7,147,15.6666666666667,38,27.6666666666667,0,0.333333333333333
2017,12.6,18.9333333333333,5.76666666666667,1668.04,7.76666666666667,112,23.3333333333333,30,25.3333333333333,0,1.33333333333333
2018,13.4,19.8,8.05,NA,6.95,144,27.5,54,34.5,0,0.5
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
