"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,15.9,19.7,12.3,NA,14.6,127,3,35,2,0,2
1960,16.2,20,13,NA,15,139,4,38,1,0,2
1961,16.9,20.3,13.6,NA,15.4,90,0,25,0,0,0
1962,16.2,19.7,12.7,739.44,17.2,105,5,28,1,0,1
1973,13.54,18.48,8.54,761.848,11.04,117.2,9.2,39.4,21.6,0,2.4
1974,13.64,18.46,8.78,1285.65,9.84,137.6,5,52.4,31.8,0.4,3.8
1975,13.9,18.72,9.18,904.614,10.78,128.4,4.4,48.6,32.4,0,2.4
1976,13.2,17.8833333333333,8.51666666666667,1192.63,10.4166666666667,142.166666666667,9.66666666666667,58.5,23,0.333333333333333,3
1977,13.9166666666667,18.6333333333333,9.1,1046.33,10.05,140.333333333333,4.66666666666667,47.3333333333333,27.1666666666667,0,1.33333333333333
1978,13.0166666666667,17.6166666666667,8.26666666666667,1172.28,10.6666666666667,153.5,9.66666666666667,42.5,29.8333333333333,0,1.33333333333333
1979,13.6285714285714,18.2428571428571,8.71428571428571,1270.20285714286,10.5,135,9,49.2857142857143,22.7142857142857,0.428571428571429,1.57142857142857
1980,12.85,17.45,8.2,1259.81333333333,10.6666666666667,148,9.5,41.1666666666667,23.6666666666667,0.166666666666667,1.5
1981,13.4333333333333,18.2333333333333,8.58333333333333,1214.96666666667,10.5333333333333,121.166666666667,8.66666666666667,41.5,26.3333333333333,0,1.5
1982,13.7285714285714,18.4857142857143,9,1103.09714285714,11.4285714285714,114.714285714286,9.14285714285714,41.1428571428571,22.5714285714286,0,1
1983,13.8333333333333,18.95,8.7,775.983333333333,10.0833333333333,94.6666666666667,7.83333333333333,38.1666666666667,25.3333333333333,0.166666666666667,1.83333333333333
1984,13.2833333333333,17.9,8.6,1245.02833333333,10.8,142,7.16666666666667,47.5,24.1666666666667,0.166666666666667,2.16666666666667
1985,13.6833333333333,18.5,8.66666666666667,948.721666666667,10.15,113.5,14.5,30.5,21.5,0,0.833333333333333
1986,13.75,18.55,8.9,1059.97833333333,9.96666666666667,109.833333333333,11.6666666666667,37.3333333333333,25,0.166666666666667,1.66666666666667
1987,13.6666666666667,18.2166666666667,9,987.991666666667,10.3333333333333,121.333333333333,7,32.6666666666667,24,0,1
1988,14.1666666666667,18.8166666666667,9.3,745.175,9.68333333333333,111.5,4,32,22.3333333333333,0,0.833333333333333
1989,13.6,18.5714285714286,8.6,678.564285714286,8.47142857142857,107.428571428571,2,38.2857142857143,34,0.142857142857143,1
1990,14.4,19.1,9.58,747.75,9.95,114.2,5.8,39,24,0.8,1
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,14.3,18.225,9.925,NA,10.925,93.25,11.5,34.25,22.75,0,0.25
1994,15.72,19.4,10.85,NA,10.34,88.6,4.8,32.2,18.6,0.4,0.8
1995,13.4,18,8.4,873.116666666667,8.93333333333333,123.333333333333,11,46.3333333333333,27,0,1
1996,15.35,18.8,10.8,1866.15,11.55,117.5,4.5,37.5,7.5,0,0
1997,11.9866666666667,16.1933333333333,7.22,865.630666666667,10.2,94.25,15.5,21.3125,37.375,0.0625,0.1875
1998,14.3142857142857,18.8285714285714,9.55714285714286,787.417142857143,10.0714285714286,104.285714285714,7.85714285714286,37,25.2857142857143,0.142857142857143,0.428571428571429
1999,13.585,17.45,9.245,923.822352941177,10.5526315789474,106.571428571429,18.8095238095238,31.5714285714286,38.2380952380952,0,0.80952380952381
2000,14.296875,18.75625,9.3375,840.111875,9.79354838709677,90,10.125,21.59375,33.46875,0.03125,0.40625
2001,13.6588235294118,17.65,9.00294117647059,984.890769230769,10.5939393939394,98.5142857142857,17.0857142857143,21.6857142857143,28.5714285714286,0.0571428571428571,0.571428571428571
2002,NA,NA,NA,NA,NA,133.4,6,51.6,36,0.4,1
2003,14.2375,18.45,9.4375,722.228461538461,10.335,78.15,14.2,21.5,27.75,0.025,0.375
2004,13.4142857142857,17.2404761904762,9.2047619047619,1065.95926829268,9.79756097560976,113.904761904762,15.4761904761905,19.9285714285714,33.0714285714286,0.0238095238095238,0.904761904761905
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,13.5931818181818,17.7627906976744,9.04418604651163,850.738684210526,9.40232558139535,100.818181818182,14.2954545454545,21.0909090909091,33.2727272727273,0.0454545454545455,0.636363636363636
2007,14.3162162162162,18.672972972973,9.66216216216216,934.138787878788,9.22162162162162,105.081081081081,10.6756756756757,25.9459459459459,27.2162162162162,0.0540540540540541,1.37837837837838
