"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1956,17.9,21.9,14.7,548.77,17.9,93,2,12,3,0,2
1957,18.2,22.2,14.9,711.35,16,89,0,16,9,0,0
1958,18.6,22.5,15.4,626.43,14.9,85,0,10,9,0,1
1959,18.2,21.9,15.1,455.35,16.1,89,0,16,3,0,1
1960,18.8,22.7,15.7,428.15,15.8,67,0,7,9,0,5
1961,18.6,22.5,15.2,344.29,13.7,63,0,12,8,2,1
1962,18.6,22.2,15.4,705.18,15.9,98,2,17,0,0,3
1963,18.5,22.2,15.2,489.57,15.4,86,0,7,6,0,3
1964,18.3,21.8,15.2,626.69,17.2,88,0,24,7,0,1
1965,18,21.8,14.9,717.91,18.3,96,0,12,8,2,2
1966,18.3,22,15.2,NA,16.3,102,0,21,10,0,1
1967,18.3,22.1,14.9,NA,16,90,1,17,12,1,1
1968,18.2,21.8,15,372.74,16.3,108,0,11,10,0,3
1969,18,21.5,15,NA,17,125,0,17,5,1,3
1970,18.2,22.2,14.8,479.42,16.3,97,2,18,8,0,1
1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,18.1,22.3,14.9,1145.04,15.4,161,4,72,6,0,51
1974,17.9,22.2,14.4,292.16,16.7,143,2,62,7,1,43
1975,17.9,22.2,14.4,688.09,15.2,158,1,71,8,0,42
1976,17.5,21.4,14.3,1340.13,16.2,173,4,46,10,0,9
1977,18.5,22.7,14.8,673.9,16,111,0,26,12,0,6
1978,17.8,21.9,14.1,713,17.5,131,3,36,5,0,11
1979,18.4,22.5,14.7,638.61,16.9,146,2,38,12,3,2
1980,17.6,21.9,14,439.67,17.3,133,0,29,7,0,8
1981,18.1,22.6,14.1,392.43,16.2,120,1,23,17,0,3
1982,18.6,23,14.9,721.1,14.9,142,1,42,8,1,4
1983,18.2,22.7,14.4,739.17,14.8,121,0,40,10,0,5
1984,17.9,22.3,14.1,387.11,14.5,137,1,38,10,0,5
1985,18.6,23,14.8,483.36,14.8,118,1,32,9,0,4
1986,18.4,22.5,15,590.83,14.9,144,0,47,7,0,4
1987,18.7,23.1,15.1,230.63,14.5,117,2,25,12,1,3
1988,19,23.2,15.5,639.82,14.7,134,0,28,6,0,5
1989,18.5,22.7,15,450.55,13.9,108,0,28,6,0,6
1990,19.1,23.3,15.8,798.36,14.7,129,2,40,9,0,10
1991,18.2,22.3,14.9,652,15.1,135,0,37,4,0,5
1992,18.5,22.7,15.2,585.49,14.8,106,2,27,4,0,4
1993,18.7,22.9,15.1,842.74,14.6,121,0,35,11,0,3
1994,19.4,23.7,15.6,722.66,14.6,90,0,27,10,1,1
1995,18.8,22.9,15.4,712.98,15.4,114,1,37,6,0,2
1996,18.7,22.7,15.3,833.11,16.2,137,1,38,8,1,3
1997,18.9,23.2,15.3,927.34,14.6,114,1,41,12,0,4
1998,19,23.5,15.3,314.96,15.5,95,0,23,8,0,0
1999,19.2,23.8,15.7,589.95,14.6,102,0,29,7,0,6
2000,18.8,23.6,15.1,493.09,13.7,101,0,24,9,1,6
2001,19.1,23.8,15.7,487.83,14,96,0,22,9,0,4
2002,NA,NA,NA,NA,NA,102,0,24,9,0,1
2003,19.3,23.2,15.7,889.4,13.1,137,1,33,14,0,7
2004,18.5,22.4,15,465.24,13.6,118,0,32,8,0,4
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,19,22.9,15.6,522.65,13.4,124,1,32,9,2,4
2007,19.4,23.3,15.9,648.89,14.4,110,1,32,6,0,4
2008,19.4,23,16,487.79,13.2,121,0,35,8,0,0
2009,18.8,22.8,15.1,684.42,14.2,119,3,24,10,1,3
2010,19,22.7,15.7,519.09,15,113,0,27,7,1,1
2011,18.5,22.6,15,589.18,13.6,126,0,32,11,0,2
2012,19.3,23.4,15.6,516.26,14.2,112,3,28,12,1,7
2013,19.4,23.5,15.8,464.22,16.3,128,2,39,6,0,7
2014,19.5,23.6,16.1,466.74,15.5,103,1,31,13,1,4
2015,19.3,23.4,15.7,475.87,15.3,116,1,42,6,0,3
2016,19.7,23.8,16.2,281.04,16.5,114,1,31,9,0,2
2017,19.3,23.4,15.5,415.14,15.2,102,3,23,6,0,2
2018,19.6,23.5,16.2,545.44,16.1,117,1,45,3,1,4
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
