"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,5.3,7.8,2.5,710.36,18.6,109,48,5,35,0,2
1941,5.5,NA,NA,NA,16.2,103,49,2,37,0,2
1942,5.15,8.05,0.4,NA,16.7,115,63.5,7,42,0,5.5
1943,7.6,11,0.7,NA,16.2,140,38,6,48,0,2
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,5.5,8.75,2.1,NA,16.5333333333333,146,60.3333333333333,14,63,0,1.66666666666667
1961,7.09,10.87,3.29,2855.73333333333,15.1,132.6,61.7,18,54.3,0,3.1
1962,5.51428571428571,9.04285714285714,1.94285714285714,2700.81666666667,16.4571428571429,144,66.875,13.375,47.125,0,0.875
1963,5.47142857142857,9.67142857142857,1.15714285714286,2430.67666666667,14,103,70.1428571428571,18.7142857142857,52.2857142857143,0,0.285714285714286
1964,5.62105263157895,9.50555555555556,1.63333333333333,2055.12181818182,14.0473684210526,115.947368421053,68.7894736842105,12.8421052631579,59.9473684210526,0,1
1965,5.08,8.77222222222222,1.10526315789474,2132.64666666667,15.225,122.7,82.65,12.05,40.5,0,1.4
1966,5.945,9.665,2.065,1192.09947368421,13.87,133.6,78.4,17.4,62.55,0,0.85
1967,6.555,10.365,2.575,1430.38473684211,14.235,138.55,74.45,19.8,56.2,0,1.45
1968,5.475,9.315,1.445,697.630625,13.715,122.45,75.7,15.45,46.1,0,1.3
1969,4.47826086956522,8.65652173913043,0.126086956521739,744.968,15.0173913043478,112.869565217391,69.6521739130435,13.5217391304348,43.304347826087,0,1.65217391304348
1970,5.45217391304348,9.30869565217391,1.5,832.963181818182,13.7695652173913,131.434782608696,84.2608695652174,16.2608695652174,52.1304347826087,0.217391304347826,1.78260869565217
1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,6.13809523809524,10.2380952380952,1.94761904761905,668.7305,13.8857142857143,93.2857142857143,43.8571428571429,11.9047619047619,27.3333333333333,0.0476190476190476,1.14285714285714
1974,6.76666666666667,10.5083333333333,3.12916666666667,704.565833333333,13.1041666666667,109.5,26.25,8.83333333333333,34.7916666666667,0.0416666666666667,0.916666666666667
1975,7.8875,11.9208333333333,3.725,529.275416666667,13.0958333333333,127.458333333333,46.2083333333333,16.0833333333333,42.8333333333333,0.0416666666666667,2
1976,4.75,8.8,0.560869565217391,546.829166666667,12.7166666666667,116.75,73.5416666666667,10.125,45.5833333333333,0,1.125
1977,5.79090909090909,9.47272727272727,2.09545454545455,685.86,12.8272727272727,140.954545454545,61.5,14.4545454545455,59.7727272727273,0,1.31818181818182
1978,5.08260869565217,8.83913043478261,1.2304347826087,691.046956521739,12.9565217391304,142.304347826087,69.3478260869565,12.9130434782609,44.6086956521739,0,1.39130434782609
1979,5.7,9.64583333333333,1.6,635.219583333333,12.7583333333333,130.375,67.4583333333333,14.75,47.875,0.0416666666666667,1.16666666666667
1980,4.94583333333333,8.725,1.09166666666667,782.117083333333,12.2833333333333,141.375,78.375,14.5,49.9583333333333,0.0416666666666667,1.08333333333333
1981,6.36666666666667,10.1791666666667,2.4125,736.544583333333,12.5833333333333,137.583333333333,80.5833333333333,17.375,43.7916666666667,0.0833333333333333,2.29166666666667
1982,6.57916666666667,10.4458333333333,2.67083333333333,525.886666666667,12.05,119.833333333333,48,12.5416666666667,52.875,0,1.75
1983,7.38333333333333,11.3416666666667,3.28333333333333,579.657083333333,13.3125,138.333333333333,60.6666666666667,16,41.4166666666667,0,1.875
1984,6.30434782608696,10.1521739130435,2.47391304347826,566.58652173913,11.9913043478261,125,64.1304347826087,16.6521739130435,39.4782608695652,0.0434782608695652,1.43478260869565
1985,4.66666666666667,8.49583333333333,0.75,675.10375,11.9041666666667,124.333333333333,78.875,15.5833333333333,45.7083333333333,0,1.20833333333333
1986,5.89166666666667,9.82916666666667,1.83333333333333,597.117083333333,12.4666666666667,122.791666666667,64.2916666666667,14.0416666666667,41.7083333333333,0.0416666666666667,1.33333333333333
1987,4.25833333333333,8.25833333333333,0.179166666666667,587.207826086957,12.0583333333333,120.5,66.5833333333333,9.91666666666667,43.9166666666667,0.0833333333333333,0.958333333333333
1988,6.40416666666667,10.2,2.55,626.979583333333,12.2291666666667,117.75,84.9166666666667,16.1666666666667,42,0,1.875
