"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,17.45,22.05,13.05,NA,16.5,66.5,3,4.5,18,0,0.5
1959,16.3,21.7,11.3,0,11.95,69.5,1.5,17.5,25.5,0,0
1960,15.9,21.4,10.75,0,12.65,65,4,6,26,0,0
1961,18.2,23.5,13.4666666666667,0,12.5666666666667,49.3333333333333,0.666666666666667,7.66666666666667,15.3333333333333,0,0
1962,15.6,21.8,9.65,0,8.8,45.5,1.5,7,19,0,0
1963,15.25,20.95,9.6,0,9.7,62.5,3,13.5,22.5,0,0.5
1964,15.5,22.05,9.2,0,9.25,45.5,1.5,16,10.5,0,0
1965,15.35,21.6,9,0,9.75,47,3.5,4.5,22,0,0
1966,17,22.5333333333333,11.8666666666667,0,12.7666666666667,45.6666666666667,0,9.33333333333333,14,0,0
1967,16.9,21.975,12.15,0,12.175,43.4,1.2,4.6,10.4,0,0
1968,15.1,21.9,8.45,0,9.6,45,1,9,17.5,0,0
1969,14.55,20.75,8.6,0,9.35,51.5,2,12.5,27.5,0,0.5
1970,13,19.9,6,NA,8.9,85,5,9,32,0,0
1971,12.1,18.6,6,NA,10.3,120,5,26,48,0,0
1972,12.2,18.1,6.3,NA,9.4,120,4,23,57,0,0
1973,15.7969696969697,20.7636363636364,10.1878787878788,436.1428,14.1545454545455,80.7575757575758,3.42424242424242,13.4242424242424,25.2121212121212,0.0303030303030303,1.81818181818182
1974,15.2810810810811,20.2405405405405,9.84594594594595,524.638571428571,13.2916666666667,96.0263157894737,3.05263157894737,13.6842105263158,37.0789473684211,0.0263157894736842,2.07894736842105
1975,15.465,20.125641025641,9.99230769230769,544.612333333333,13.3375,97.425,4.05,16.725,32.85,0.05,2.95
1976,15.4,20.1853658536585,9.94,600.948709677419,12.7487804878049,103.707317073171,3.51219512195122,19.8292682926829,34.1463414634146,0.0731707317073171,2.07317073170732
1977,15.6536585365854,20.065,10.375,599.243611111111,13.2243902439024,106.80487804878,3.8780487804878,12.9756097560976,35.2926829268293,0,2.02439024390244
1978,15.75,20.7166666666667,10.4033333333333,524.416296296296,13.2344827586207,94.7096774193548,4.93548387096774,11.741935483871,30.5806451612903,0.193548387096774,2.64516129032258
1979,16.0766666666667,20.6379310344828,10.8206896551724,573.229259259259,13.8166666666667,102.366666666667,5.03333333333333,15.6,29.7,0.133333333333333,2.23333333333333
1980,15.8472222222222,20.4027777777778,10.5114285714286,468.2125,13.45,92.3513513513514,3.51351351351351,9.56756756756757,26,0.162162162162162,1.91891891891892
1981,16.3387096774194,21.3387096774194,10.92,393.259310344828,12.6033333333333,91,3.40625,13,26.96875,0.125,2.46875
1982,16.4575,20.95,11.2975,524.841666666667,13.0538461538462,90.85,1.875,13.075,28.65,0.125,1.825
1983,16.3619047619048,21.202380952381,10.9904761904762,434.647948717949,12.6595238095238,79.5714285714286,3.64285714285714,13.0238095238095,34.0952380952381,0.19047619047619,2.07142857142857
1984,15.7967741935484,20.5774193548387,10.8322580645161,523.297333333333,13.6066666666667,96.375,3.03125,11.53125,31.375,0.0625,2.40625
1985,16.5032258064516,21.4548387096774,11.2870967741935,397.412142857143,12.6645161290323,86.3870967741936,3.09677419354839,12.258064516129,27.4516129032258,0.225806451612903,1.41935483870968
1986,16.2117647058824,20.9794117647059,11.0264705882353,459.547272727273,13.0333333333333,90.7428571428571,4.25714285714286,12.2857142857143,25.1142857142857,0.0571428571428571,1.91428571428571
1987,17.0794871794872,21.6076923076923,11.9051282051282,551.376486486486,12.7513513513514,89.4615384615385,3.28205128205128,13.8461538461538,28.5641025641026,0.333333333333333,2
1988,16.5971428571429,21.22,11.4457142857143,501.416470588235,13.2787878787879,87.4722222222222,2.41666666666667,14.2222222222222,25.75,0.111111111111111,1.61111111111111
