"","Year","X","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
"11",1911,121,"Brazil",25.2535,25.6683,24.7454,24.6861,24.1423,22.8821,22.8789,23.8448,24.8412,25.2973,26.0171,25.8803,202.558,189.978,267.141,148.06,109.886,79.5623,60.2925,58.0774,91.172,118.678,146.008,195.55,NA,NA,NA,NA
"12",1912,133,"Brazil",26.0146,26.1464,25.646,25.2869,24.4611,23.4203,22.1918,24.0629,24.0883,25.018,25.7296,25.191,231.64,233.412,253.137,174.515,122.783,81.9993,54.0289,51.8981,90.5624,124.447,151.332,189.899,NA,NA,NA,NA
"13",1913,145,"Brazil",25.1092,25.466,25.2451,25.0587,23.7411,23.0276,23.4907,23.6704,24.7022,25.3412,25.7098,25.2489,226.385,226.744,234.652,185.718,132.876,71.8556,57.4594,60.9401,86.5036,108.143,157.919,179.005,NA,NA,NA,NA
"14",1914,157,"Brazil",25.7606,25.4082,25.7264,24.842,23.6181,24.0308,24.0822,23.6534,25.168,25.4343,25.8132,25.5386,265.751,181.877,190.964,156.9,101.266,85.6471,68.7375,66.2003,61.4768,127.118,131.282,189.763,NA,NA,NA,NA
"15",1915,169,"Brazil",25.8479,25.8528,25.5717,25.6822,25.4469,23.0355,23.6478,24.412,24.6752,25.4978,25.244,25.3969,176.747,138.17,203.326,147.102,110.553,78.4146,57.888,55.4169,56.7674,110.777,130.66,208.636,NA,NA,NA,NA
"16",1916,181,"Brazil",25.438,25.4356,25.0349,24.8506,23.8947,22.45,22.846,24.0771,25.4,24.9383,25.1803,24.9775,188.523,229.403,245.671,184.776,126.026,78.3744,45.6794,42.2156,52.1466,121.301,178.537,245.867,NA,NA,NA,NA
"17",1917,193,"Brazil",24.9582,24.7857,24.7996,24.2196,22.5991,22.173,22.2052,23.1794,24.3451,24.9131,24.9773,25.0288,255.405,242.683,244.916,170.824,134.327,82.6076,55.8038,47.6675,64.7232,108.882,149.349,207.036,NA,NA,NA,NA
"18",1918,205,"Brazil",25.0098,24.7581,25.1252,24.6519,24.0151,23.1497,22.8628,23.5914,24.9032,25.506,25.6679,25.4074,225.31,179.797,224.919,192.701,144.429,68.6149,74.5949,53.5085,71.0717,155.443,161.531,197.412,NA,NA,NA,NA
"19",1919,217,"Brazil",25.5995,25.9324,25.8946,25.1206,25.1432,24.0837,23.7704,23.3288,24.6569,25.5098,25.559,25.3321,229.846,235.117,224.849,137.038,112.5,86.6824,53.4099,69.4524,80.3069,131.122,143.003,175.528,NA,NA,NA,NA
"20",1920,229,"Brazil",25.5097,25.5899,25.3417,25.0701,23.7853,22.6878,22.5259,23.186,24.8133,25.7827,25.5403,25.1182,206.32,193.717,245.763,192.525,132.829,87.41,81.3187,64.3731,96.1181,115.493,141.041,200.829,NA,NA,NA,NA
"21",1921,241,"Brazil",25.1892,25.3075,25.1756,24.45,24.1902,21.9588,21.7257,24.0787,24.5038,25.1274,24.7903,25.586,209.032,218.231,213.656,182.11,131.442,94.9689,74.1102,44.1725,78.38,159.604,200.851,192.18,NA,NA,NA,NA
"22",1922,253,"Brazil",25.3199,25.2787,25.1012,24.65,23.5871,22.6759,22.6542,23.7923,24.7149,24.5112,25.0317,24.8842,230.905,229.383,228.978,179.225,137.241,86.1152,62.1934,65.548,65.7566,128.107,175.065,180.966,NA,NA,NA,NA
"23",1923,265,"Brazil",25.0143,25.0925,25.0323,24.6046,23.078,23.0226,22.0846,23.8291,24.9233,25.2503,25.3373,25.6699,222.927,246.092,225.177,174.908,138.158,89.01,51.8811,52.684,88.5702,126.495,130.915,157.391,NA,NA,NA,NA
"24",1924,277,"Brazil",25.5219,25.3909,25.4307,24.7874,23.3916,22.9104,22.6447,22.7148,24.3867,24.2668,25.1171,25.0523,261.757,242.889,314.393,193.386,156.542,101.037,53.0257,33.8592,63.0821,134.45,160.941,251.6,NA,NA,NA,NA
"25",1925,289,"Brazil",24.8219,24.9821,24.6048,25.0335,23.8945,22.5345,22.4893,24.3926,24.767,25.029,25.3953,25.7015,215.652,180.505,226.56,166.271,119.738,75.6494,68.2437,43.8623,91.1499,132.968,136.112,223.695,NA,NA,NA,NA
"26",1926,301,"Brazil",25.6124,25.7099,25.7765,25.0367,23.5108,23.6267,22.7422,24.1229,25.5934,25.4231,25.8731,25.2782,244.5,244.273,269.104,189.612,129.325,66.8298,53.1789,48.2326,64.5163,101.966,146.622,203.844,NA,NA,NA,NA
"27",1927,313,"Brazil",25.0278,25.1903,25.0479,24.6918,23.5197,22.3336,22.1516,23.5758,24.7192,25.202,25.6767,25.3493,206.395,244.035,227.439,173.26,133.182,86.7883,53.6936,62.1755,73.5973,124.184,138.013,188.752,NA,NA,NA,NA
"28",1928,325,"Brazil",25.4255,25.6045,25.2664,25.3235,23.9208,23.3588,22.65,23.1251,24.5469,25.0837,25.5026,25.1756,264.42,208.675,246.12,190.631,102.862,64.0134,60.2498,44.1117,86.1042,100.754,160.754,198.606,NA,NA,NA,NA
"29",1929,337,"Brazil",25.5362,25.3443,24.9341,24.2706,22.9578,22.6022,22.7103,23.7757,25.0135,25.4239,25.1149,25.0503,242.773,225.196,252.408,177.839,150.64,81.9698,56.435,62.9501,78.8124,106.679,142.781,238.119,NA,NA,NA,NA
"30",1930,349,"Brazil",25.1701,25.1903,25.3676,24.7973,24.2345,24.0898,22.8803,24.1531,24.6836,25.1471,25.3142,25.524,208.239,196.493,237.285,153.282,102.312,74.8993,48.704,42.9423,66.3445,127.273,163.349,205.266,NA,NA,NA,NA
"31",1931,361,"Brazil",25.9718,25.7996,25.5008,25.1893,23.5727,22.8827,23.113,23.8359,24.3878,25.2843,25.0738,25.272,184.535,233.294,269.597,176.257,125.011,66.0687,49.8196,48.7713,73.5941,137.395,154.007,152.238,NA,NA,NA,NA
"32",1932,373,"Brazil",25.0817,25.5348,25.189,25.4137,23.7851,23.3302,23.9245,23.5671,25.0877,25.4773,25.868,25.363,238.207,193.986,214.626,127.073,108.404,74.9334,54.1782,52.9186,75.8461,112.679,144.327,161.959,NA,NA,NA,NA
"33",1933,385,"Brazil",25.3283,25.3798,25.1364,24.5042,24.0022,22.3647,22.2281,23.8812,25.072,25.2211,24.9118,25.0293,215.288,185.183,232.277,201.658,91.8948,65.6544,60.1131,43.5812,70.4602,130.466,177.322,202.528,NA,NA,NA,NA
"34",1934,397,"Brazil",25.0325,24.683,24.8694,24.313,23.7748,23.3927,22.8237,23.7532,24.7264,24.6101,25.328,25.2509,212.491,243.138,227.852,203.107,135.987,80.6763,53.6511,55.4441,76.8592,129.84,151.63,228.81,NA,NA,NA,NA
"35",1935,409,"Brazil",25.4039,25.1689,25.4308,24.1885,23.3501,23.3785,23.2789,23.8458,24.6659,25.4188,25.3381,25.8292,231.471,208.347,258.749,199.855,147.077,82.8121,55.9246,57.8654,72.2207,116.51,151.553,188.576,NA,NA,NA,NA
"36",1936,421,"Brazil",25.2828,25.2467,25.3704,24.98,24.9754,23.7577,23.038,23.5562,25.1528,25.807,25.4694,25.5126,202.191,261.048,189.088,168.976,102.477,64.5433,48.5017,49.2195,69.6448,113.462,146.342,182.904,NA,NA,NA,NA
"37",1937,433,"Brazil",25.2672,25.7862,25.3988,24.5038,23.5344,23.5884,23.3354,24.6706,24.9987,25.0631,25.7409,25.5956,223.603,203.879,237.796,197.878,153.211,80.538,55.3746,50.4485,70.8892,134.179,149.741,209.402,NA,NA,NA,NA
"38",1938,445,"Brazil",25.5863,25.8182,25.2123,24.3964,23.8403,23.2642,23.3828,23.6528,24.952,25.0054,25.3691,25.3657,213.008,203.834,211.132,175.31,125.902,77.7161,58.1984,50.8804,62.7858,124.444,142.897,201.886,NA,NA,NA,NA
"39",1939,457,"Brazil",25.4732,25.244,25.1735,24.5136,24.4941,23.6604,22.7843,24.1466,24.7008,25.6383,25.571,25.5073,210.883,212.358,229.563,180.216,131.553,77.9529,81.2306,58.4966,82.7779,106.457,159.921,178.018,NA,NA,NA,NA
"40",1940,469,"Brazil",25.436,25.6212,25.4234,25.0847,24.7454,23.542,24.1169,23.8685,24.9399,25.4497,25.3674,26.2082,243.57,224.598,249.438,168.912,141.351,84.3487,58.9415,64.373,82.6255,111.872,153.697,180.925,NA,NA,NA,NA
"41",1941,481,"Brazil",25.8914,26.0914,25.6166,25.9547,24.6369,23.288,23.605,24.9002,24.1376,25.9012,25.8276,25.9884,196.262,219.692,260.703,157.175,90.7142,74.119,59.6815,59.1404,82.1954,124.126,161.015,178.336,NA,NA,NA,NA
"42",1942,493,"Brazil",26.2745,25.844,25.7669,25.3692,24.0518,22.807,22.2657,24.3808,25.433,25.6054,25.9925,25.4414,194.317,222.985,216.729,167.7,115.938,82.9691,48.605,47.8696,96.7486,129.554,154.312,198.464,NA,NA,NA,NA
"43",1943,505,"Brazil",25.4695,25.467,25.2015,24.4649,24.5287,23.5539,23.3948,22.931,24.6528,26.0527,25.6773,25.2767,249.262,184.131,257.431,173.905,106.003,78.5059,57.3821,47.2614,62.7244,125.417,180.229,219.548,25.9,30.8,22.6,NA
"44",1944,517,"Brazil",25.5053,25.6769,25.3903,24.5684,24.0672,23.6949,23.2471,24.9226,25.6737,26.352,25.6233,26.1191,196.443,219.391,217.574,190.953,110.351,74.187,54.0801,43.8799,75.2933,120.979,161.238,230.837,26.15,30.75,23,NA
"45",1945,529,"Brazil",25.7437,25.5006,25.5211,25.108,23.3294,22.6613,23.3764,25.1626,25.3612,25.7163,25.6257,25.3638,237.489,242.512,263.581,210.49,144.792,78.0549,69.6551,34.4251,70.6683,138.937,178.155,212.243,26.2,30.85,22.9,NA
"46",1946,541,"Brazil",25.2535,25.8427,25.3472,24.705,24.4179,23.3096,23.0142,24.1661,25.5918,25.7048,25.9741,25.5035,216.593,207.755,219.199,153.999,143.491,70.9007,69.3626,47.0965,65.6559,103.631,182.094,167.16,NA,NA,NA,NA
"47",1947,553,"Brazil",25.5769,25.7861,25.197,24.8739,24.1485,23.8407,22.7125,23.8963,24.9416,25.0967,25.2798,25.1086,233.344,226.91,275.505,176.865,131.795,79.7461,74.4361,57.5451,81.5016,143.777,205.502,217.471,NA,NA,NA,NA
"48",1948,565,"Brazil",25.7172,25.5261,24.9805,24.7678,24.0728,23.7581,23.7468,23.8346,25.1831,25.3841,25.3842,25.5755,215.418,219.669,277.732,154.911,114.41,74.801,62.6364,42.7677,77.6551,120.967,150.773,260.924,NA,NA,NA,NA
"49",1949,577,"Brazil",25.2529,25.0222,25.5203,24.216,23.5454,23.6226,22.8644,23.712,25.0342,25.0234,25.4499,25.4862,243.101,212.185,209.795,202.825,127.51,87.3181,66.5933,60.2724,67.4563,129.061,171.954,180.436,NA,NA,NA,NA
"50",1950,589,"Brazil",25.2379,25.2337,24.6584,24.5992,24.0285,23.3648,22.9098,24.0145,25.1628,25.0502,25.2693,25.249,219.866,217.944,280.082,201.857,118.128,76.4672,70.7764,41.3954,50.3308,123.601,153.896,217.488,NA,NA,NA,NA
"51",1951,601,"Brazil",25.0847,25.2098,25.2896,23.8485,23.8918,22.9105,22.8455,23.8464,25.3294,25.7419,25.6954,25.3324,214.495,168.112,257.315,165.978,135.087,79.1211,51.3739,40.7033,59.8072,117.59,137.762,180.624,NA,NA,NA,NA
"52",1952,613,"Brazil",25.9079,25.908,25.5428,24.3725,24.0214,22.5082,23.2099,24.3507,24.8947,25.6094,25.4196,25.3959,193.57,228.959,248.55,170.651,121.009,71.0081,55.0985,51.3279,71.5695,106.59,136.843,220.869,NA,NA,NA,NA
"53",1953,625,"Brazil",25.7064,25.5873,25.4513,24.6096,24.3607,23.3842,22.2713,24.7968,25.6091,25.4333,25.6975,25.4746,188.863,218.102,240.863,183.978,115.422,65.2116,69.7892,43.036,98.1056,127.225,155.523,225.98,NA,NA,NA,NA
"54",1954,637,"Brazil",25.5085,25.6897,25.2565,25.1274,23.9342,23.6967,23.0944,24.2118,25.4255,25.6143,25.6291,25.4891,180.059,223.209,255.317,166.803,130.402,92.1251,61.1217,42.6226,65.5058,99.6538,172.788,184.732,NA,NA,NA,NA
"55",1955,649,"Brazil",25.3465,25.4878,25.1825,24.5954,23.7629,23.4798,22.3955,24.1201,25.3672,25.3152,25.3735,25.3261,247.521,201.658,251.487,191.086,127.321,75.9681,72.2862,43.4892,60.1339,113.913,158.437,218.398,NA,NA,NA,NA
"56",1956,661,"Brazil",25.2828,25.0841,25.2133,24.2314,23.2779,22.3248,22.8735,23.2069,25.0539,25.2182,25.0691,25.3985,192.001,235.367,237.087,209.533,153.325,98.349,69.3808,71.0573,67.4366,136.577,195.128,208.856,NA,NA,NA,NA
"57",1957,673,"Brazil",24.9132,25.2347,24.9441,24.3369,24.4681,23.515,22.5139,24.3215,24.9271,25.9349,25.564,26.0135,246.102,209.226,245.685,215.157,125.067,77.6312,60.7454,55.9993,86.1582,101.826,149.61,176.261,NA,NA,NA,NA
"58",1958,685,"Brazil",26.0311,26.3218,25.5971,25.1078,24.3534,24.1213,24.1276,23.9122,25.3494,25.731,25.7322,25.969,245.781,209.112,226.109,186.188,107.986,58.8831,59.6814,40.4228,66.1156,123.068,148.24,213.715,NA,NA,NA,NA
"59",1959,697,"Brazil",25.5507,25.7786,25.2779,25.5452,24.3555,23.3847,23.83,24.1106,25.334,25.8712,25.5119,25.9098,232.027,209.172,257.512,158.023,112.398,100.194,65.8361,61.3818,59.6501,111.062,169.496,156.281,NA,NA,NA,NA
"60",1960,709,"Brazil",25.5589,25.5085,25.1585,24.7232,23.3262,23.2203,23.1235,24.0414,25.2906,25.9007,25.371,25.5653,227.489,218.295,274.971,160.347,105.988,79.0647,62.2265,58.669,56.4872,121.929,144.953,210.05,NA,NA,NA,NA
"61",1961,721,"Brazil",25.6757,25.4984,25.5365,25.301,24.4658,23.2587,23.5458,25.1655,26.2514,26.1581,26.0869,25.4432,248.476,223.857,205.598,169.816,122.79,84.0072,55.7984,43.3412,57.422,109.488,121.161,201.97,NA,NA,NA,NA
"62",1962,733,"Brazil",25.5758,25.6704,25.6064,24.8705,23.9019,22.9148,22.5777,24.4112,25.8153,25.2797,26.0716,25.7458,234.064,210.328,206.498,177.288,135.994,79.1286,58.2533,47.5014,76.6241,112.649,148.671,220.032,NA,NA,NA,NA
"63",1963,745,"Brazil",25.8617,25.3884,25.6087,25.1105,23.9397,23.0859,23.6093,24.896,26.1908,27.096,26.2858,25.9114,203.525,247.021,206.023,165.276,107.893,66.2964,46.5603,35.6145,53.8266,88.4773,163.198,208.027,NA,NA,NA,NA
"64",1964,757,"Brazil",25.8225,26.0198,25.5102,25.3251,24.0306,22.9162,22.9876,24.602,25.3985,25.1414,25.1479,25.279,287.998,231.43,223.307,177.896,159.318,82.1474,69.3602,60.0053,74.1387,147.647,162.54,202.196,NA,NA,NA,NA
"65",1965,769,"Brazil",25.4036,25.5993,24.8157,24.7844,24.4066,23.8641,23.5337,24.592,25.8618,25.9486,25.8345,25.9419,223.779,185.32,262.593,203.231,123.77,80.5181,73.1742,49.7168,74.4737,156.392,160.221,172.751,NA,NA,NA,NA
"66",1966,781,"Brazil",26.1386,26.0293,25.7159,25.2121,24.5689,23.8725,23.5716,24.0519,24.979,26.1427,25.8076,25.9908,207.449,241.149,206.77,171.197,137.671,83.0964,77.5939,50.1462,78.1075,114.94,144.331,202.623,NA,NA,NA,NA
"67",1967,793,"Brazil",25.726,25.5474,25.2475,24.9026,24.7259,23.1971,23.4257,24.7802,25.7606,26.2729,25.6561,25.715,219.175,223.578,239.309,192.191,119.385,79.8475,58.7514,37.8678,59.9264,91.4743,158.703,201.812,NA,NA,NA,NA
"68",1968,805,"Brazil",25.4964,25.3294,25.134,24.2358,22.9304,23.17,23.4204,24.2339,24.7632,25.9717,26.1075,25.7588,188.886,221.156,242.54,163.894,122.576,75.2682,56.374,64.1533,79.3386,112.586,192.254,205.436,NA,NA,NA,NA
"69",1969,817,"Brazil",25.875,26.2337,26.0486,25.4637,24.8865,23.8625,23.6474,24.479,25.9805,25.7028,26.308,25.5473,234.558,185.921,217.934,171.796,136.019,79.2541,60.8241,51.2475,62.2901,122.928,143.062,195.481,NA,NA,NA,NA
"70",1970,829,"Brazil",25.8234,25.8572,25.6739,25.4267,24.8149,23.9376,23.3812,24.2707,25.2236,25.9472,25.5904,26.1844,232.591,205.436,246.29,187.512,117.378,88.3273,61.0392,58.7356,86.1094,122.896,179.73,149.291,NA,NA,NA,NA
"71",1971,841,"Brazil",25.6139,25.2859,25.3592,24.4084,23.4828,22.5684,23.022,23.8244,24.9519,24.7553,25.116,25.7265,189.751,207.091,238.415,201.067,136.268,106.86,74.6397,57.487,70.1637,152.02,175.449,158.464,NA,NA,NA,NA
"72",1972,853,"Brazil",25.2003,25.2349,25.5643,24.4832,24.5186,24.3302,23.601,24.1567,25.2934,25.773,26.126,26.1176,213.454,236.897,212.106,169.673,116.159,80.8279,75.0994,83.1067,87.4448,128.461,170.869,224.034,NA,NA,NA,NA
"73",1973,865,"Brazil",26.4473,26.323,26.0942,25.819,24.2352,23.9831,22.8785,23.6984,24.7812,25.7597,25.4344,25.5076,206.612,220.321,248.991,197.924,166.112,93.2065,87.6142,77.6095,83.703,171.71,172.82,211.364,24.5529411764706,29.2588235294118,19.675,NA
"74",1974,877,"Brazil",25.2484,25.3404,24.7578,24.6087,23.7818,22.9627,22.7203,23.8054,24.8112,25.0914,25.298,24.892,237.583,226.939,285.59,224.593,134.695,105.864,68.6075,64.7913,81.6749,139.179,155.777,231.087,23.1,28.1285714285714,18.2071428571429,NA
"75",1975,889,"Brazil",24.9628,25.3225,25.1537,24.6507,23.6722,23.1252,22.2264,23.9431,25.1385,25.3244,25.2785,25.2825,232.315,222.164,243.141,215.223,148.707,93.3779,92.8535,64.4528,78.2128,121.765,180.665,176.98,24.3,29.55,20.35,NA
"76",1976,901,"Brazil",25.197,25.0006,24.8151,24.5189,23.7238,22.7079,22.883,24.2148,24.5038,25.3091,25.2898,25.5567,202.795,246.367,231.834,167.619,140.314,72.1444,55.233,51.8623,86.9105,145.78,178.154,191.165,22.5923076923077,27.6307692307692,18.0538461538462,NA
"77",1977,913,"Brazil",25.5046,25.5587,25.6569,24.8021,23.7289,23.4242,24.135,24.2936,25.2151,25.6654,25.7022,25.6008,241.066,207.108,204.445,197.492,139.099,104.4,65.371,50.9387,90.4211,125.546,153.487,226.557,23.95,29.175,19.8,1728.82
"78",1978,925,"Brazil",25.6416,25.7818,25.4504,24.7718,23.8761,22.929,23.7564,23.2909,24.819,25.6858,25.655,25.556,221.549,223.766,236.947,181.389,153.506,71.5123,86.0822,53.2701,83.4944,126.132,151.167,212.179,23.08,28.06,18.92,1410.96
"79",1979,937,"Brazil",25.1898,25.5682,25.2585,24.8124,24.1776,22.5602,23.0093,24.6584,24.7002,25.9087,25.6491,25.6814,261.93,250.11,223.904,179.948,132.852,62.7737,48.7439,74.9903,101.073,126.141,157.759,206.695,23.3,28.64,18.78,1184.59
"80",1980,949,"Brazil",25.4316,25.5703,25.666,25.2862,24.6646,23.331,23.4788,24.3718,24.6684,25.8318,25.3648,25.7155,262.365,277.835,200.184,162.74,108.465,82.2862,53.505,47.1906,77.8925,111.111,168.632,202.31,22.92,28.32,18.66,NA
"81",1981,961,"Brazil",25.4733,25.6851,25.5808,25.1272,24.4937,22.7978,22.2963,24.0521,24.7164,25.1089,25.6426,25.7786,228.488,178.538,255.393,139.289,97.8114,82.2944,48.5975,59.0828,63.8103,134.34,183.917,196.339,23.2,28.3833333333333,18.26,977.21
"82",1982,973,"Brazil",25.3721,25.5573,25.3507,24.6992,23.897,23.7926,23.6735,24.329,24.9699,25.6909,25.91,25.4493,275.546,214.032,262.157,179.048,119.549,75.3345,65.4804,58.4357,76.1212,113.52,122.339,194.943,25.4,30.5333333333333,21.2,NA
"83",1983,985,"Brazil",25.86,26.1928,25.7312,25.7301,25.1917,23.4641,23.7405,23.9769,24.9286,25.2301,25.4938,25.4922,224.366,203.835,242.185,170.844,117.565,60.7751,50.1728,49.1556,76.0707,130.243,158.699,206.437,24.375,30.15,20.2,1295.515
"84",1984,997,"Brazil",25.6002,25.9985,25.4772,24.6389,24.6685,23.3908,23.5112,23.5421,24.5822,25.9594,25.6991,25.5004,186.941,199.592,244.401,234.314,137.188,78.9492,66.7261,85.3929,102.805,126.909,130.959,171.044,24.025,29.7375,19.925,1112.80333333333
"85",1985,1009,"Brazil",25.4478,25.5317,25.5834,25.0901,24.3571,22.8373,22.9514,23.9447,25.0609,25.761,25.7094,25.6651,320.653,218.933,245.185,194.382,139.932,75.2527,66.7447,65.843,81.5388,136.22,146.546,242.414,23.7166666666667,29.1166666666667,19.6833333333333,1232.81
"86",1986,1021,"Brazil",25.5606,25.5888,25.3402,25.4543,24.8123,23.5017,23.1556,24.5756,24.8271,25.4298,25.9494,25.7236,207.189,210.371,256.884,173.868,127.749,84.7532,65.6461,61.9221,70.7856,119.551,150.217,193.343,23.7444444444444,29.1444444444444,19.6444444444444,1262.52
"87",1987,1033,"Brazil",26.0044,25.8282,25.5581,25.8034,24.3017,23.603,24.6061,24.403,25.3391,26.5269,26.3107,26.3364,187.846,167.184,259.284,198.227,113.093,76.4724,58.0808,47.4587,72.8932,96.7288,145.91,196.742,24,29.3,20.0142857142857,1011.1025
"88",1988,1045,"Brazil",26.3194,25.934,26.2444,25.2936,24.2397,23.0148,22.6713,24.4546,25.6682,26.0412,25.765,25.6627,226.512,223.57,236.5,201.879,146.37,84.5341,62.4771,37.4796,55.2789,106.43,155.555,220.395,23.8285714285714,29.1142857142857,19.7285714285714,905.156
"89",1989,1057,"Brazil",25.2576,25.607,25.4461,25.1867,23.7981,23.5131,22.5967,24.2501,24.9491,25.3974,25.8613,25.5666,224.399,218.306,243.181,191.779,149.332,100.583,77.1071,71.9408,78.1986,134.436,185.03,302.241,23.4,28.7857142857143,19.5,1194.454
"90",1990,1069,"Brazil",25.8285,25.7224,26.0304,25.8547,24.2099,23.4534,22.8044,24.2735,24.6583,26.2919,26.479,26.0116,195.49,208.161,201.99,171.232,137.11,77.5263,74.6217,69.5353,92.0863,111.247,142.139,172.033,24.7571428571429,30.2,20.7,1440.632
"91",1991,1081,"Brazil",25.6309,25.9331,25.6195,25.3122,24.6685,23.9559,23.2381,23.9559,25.2297,25.5777,25.9442,26.0139,265.675,191.252,238.854,188.449,118.873,84.7695,66.6732,48.699,70.8228,92.1602,139.669,158.582,24.2625,29.65,20.25,1463.99142857143
"92",1992,1093,"Brazil",25.7539,25.6635,25.5218,25.2168,25.0763,24.3627,22.7497,23.9357,24.4702,25.6455,25.3548,25.3782,232.945,227.389,228.136,161.243,94.2374,58.4615,62.6313,54.3506,96.2761,112.334,167.401,186.117,24.82,30.26,20.86,885.06
"93",1993,1105,"Brazil",25.7122,25.3757,25.6605,25.5324,24.4301,23.6868,23.3538,24.0561,25.0921,26.0299,25.9032,25.7751,203.732,235.652,178.804,164.613,113.278,75.472,63.4771,57.9194,82.9538,120.069,186.406,209.329,23.8375,29.6,19.5125,1225.60625
"94",1994,1117,"Brazil",25.5768,25.7538,25.4201,25.2587,24.9608,23.6368,23.2637,24.2578,25.4814,26.1762,25.8972,25.9369,265.457,220.089,260.323,176.031,120.584,112.056,62.1686,56.0615,84.8095,121.428,164.159,194.758,24.1125,29.8125,19.725,1480.65428571429
"95",1995,1129,"Brazil",26.165,25.9884,25.9259,25.1272,24.2585,23.8711,24.2735,25.0193,25.7562,26.1276,25.9217,25.8998,194.065,234.312,226.564,200.891,139.033,88.019,69.8075,42.0385,62.971,112.924,192.302,228.109,25.1090909090909,30.4909090909091,20.5,1693.662
"96",1996,1141,"Brazil",25.9877,26.1255,25.5699,25.2402,24.479,22.9811,23.4364,24.6444,25.0308,25.9201,25.6649,26.2589,224.417,215.971,260.55,207.893,121.166,78.835,76.1877,52.0746,77.1525,136.477,179.881,181.523,23.8416666666667,29.125,19.7666666666667,1572.612
"97",1997,1153,"Brazil",25.6118,25.8601,25.2519,25.1507,24.3424,23.7496,24.2523,24.6856,25.8613,26.8906,26.7417,26.465,246.932,223.66,301.95,186.827,123.638,65.8082,50.2111,53.7223,69.5138,105.69,161.002,215.547,23.725,30.075,19.15,1572.3025
