"","Year","X","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
"11",1911,121,"Comoros",26.6422,26.1279,26.424,25.2185,25.3577,23.9906,23.864,23.0533,25.4242,25.3764,26.3988,27.2112,229.127,274.83,209.708,305.765,235.162,83.5453,86.9415,73.9221,22.2665,43.3065,63.0558,160.19,NA,NA,NA,NA
"12",1912,133,"Comoros",27.0839,26.0508,26.7408,26.2739,25.8677,24.2726,23.2721,23.8465,25.0497,25.9087,27.3467,26.1522,306.604,241.444,213.401,221.936,121.678,103.172,87.214,108.85,28.7105,46.8298,73.9025,194.978,NA,NA,NA,NA
"13",1913,145,"Comoros",26.4354,26.2893,27.7371,25.8571,27.0577,24.1906,23.064,25.1365,25.7242,27.8509,27.3826,26.5354,324.174,221.475,171.247,173.192,109.663,82.4787,71.6841,128.564,22.8359,38.6724,118.174,219.039,NA,NA,NA,NA
"14",1914,157,"Comoros",26.6354,27.2893,27.1371,27.1571,26.2577,25.1906,23.364,24.7365,25.9242,26.8509,26.7826,28.0354,319.461,231.935,258.816,252.332,105.513,103.291,122.122,168.435,19.0428,42.962,78.2751,133.056,NA,NA,NA,NA
"15",1915,169,"Comoros",27.3354,26.9893,27.2371,27.6571,26.4577,24.3906,24.364,23.5365,24.9242,27.9509,27.6826,27.0354,232.786,313.755,225.218,192.822,153.578,111.958,67.1562,63.571,22.8359,36.5229,57.8994,192.251,NA,NA,NA,NA
"16",1916,181,"Comoros",27.2354,26.3893,27.3371,27.0571,25.7577,24.2906,22.164,24.4365,25.1242,26.7509,26.2826,25.5354,293.649,322.294,213.343,388.899,504.215,88.989,110.744,164.867,70.3637,4.30287,204.898,363.056,NA,NA,NA,NA
"17",1917,193,"Comoros",26.3354,25.2893,26.3371,26.4571,26.8577,24.8906,24.264,24.2365,24.7242,24.7509,26.9826,25.7354,248.573,269.097,251.962,176.376,180.334,109.944,78.1582,74.4936,29.719,73.8886,59.8205,202.887,NA,NA,NA,NA
"18",1918,205,"Comoros",27.3354,26.0893,26.7371,26.0571,25.6577,24.7906,23.164,23.7365,25.2242,27.2509,27.4826,27.2354,282.907,293.758,224.448,224.487,121.678,103.172,87.214,87.1809,24.4048,46.8298,75.1105,160.282,NA,NA,NA,NA
"19",1919,217,"Comoros",27.2354,26.8893,27.3371,25.8571,24.7577,24.2906,22.564,25.4365,26.7242,26.7509,28.4826,27.6354,225.723,219.87,265.317,218.181,106.545,79.1423,67.8115,71.3757,22.8359,69.374,76.6949,163.15,NA,NA,NA,NA
"20",1920,229,"Comoros",26.9354,26.3893,26.8371,25.7571,26.1577,23.2906,22.364,24.4365,26.7242,27.9509,27.0826,26.3354,264.225,222.173,249.121,219.44,132.687,103.172,106.941,72.4481,24.4048,49.9108,81.5177,179.874,NA,NA,NA,NA
"21",1921,241,"Comoros",26.6354,26.3893,26.3371,25.8571,25.7577,24.1906,23.464,24.2365,25.5242,27.4509,27.2826,26.2354,302.613,210.368,192.399,182.208,147.349,103.172,87.214,72.4481,24.4048,62.2269,101.522,173.208,NA,NA,NA,NA
"22",1922,253,"Comoros",26.1354,26.2893,26.9371,24.9571,25.5577,23.6906,22.464,24.1365,24.5242,26.2509,27.5826,27.4354,233.279,276.454,141.163,113.502,126.733,108.079,69.9972,56.9855,23.6217,37.93,76.7987,151.811,NA,NA,NA,NA
"23",1923,265,"Comoros",27.6354,26.8893,27.6371,27.3571,26.7577,24.4906,24.364,23.6365,26.1242,27.1509,28.2826,27.2354,255.66,256.851,251.201,228.267,111.748,85.7952,80.9128,75.1859,36.1019,66.7048,57.4238,168.707,NA,NA,NA,NA
"24",1924,277,"Comoros",27.2354,26.5893,27.8371,26.4571,26.5577,24.5906,24.164,24.7365,25.7242,26.5509,27.3826,26.6354,327.381,271.416,181.665,183.463,66.3253,98.9044,54.3008,111.31,23.2675,45.4268,32.4457,111.632,NA,NA,NA,NA
"25",1925,289,"Comoros",26.8354,26.5893,26.7371,27.2571,25.3577,25.8906,24.764,23.9365,24.1242,27.3509,27.3826,27.2354,529.287,218.572,104.741,328.096,170.039,6.99416,56.3852,1.38381,27.0544,19.847,87.4753,217.847,NA,NA,NA,NA
"26",1926,301,"Comoros",27.2647,27.5887,27.9192,27.3864,26.1465,25.2199,23.9316,24.2658,25.5472,26.8397,28.1647,27.256,279.114,196.973,147.042,97.4537,39.748,29.4396,23.3072,207.979,19.0628,22.6091,68.5566,229.971,NA,NA,NA,NA
"27",1927,313,"Comoros",26.803,26.8099,26.4577,26.5981,25.6397,24.1726,23.2025,24.0658,24.913,26.5397,27.3894,27.503,326.163,244.672,191.003,328.438,65.2177,50.9671,60.0498,47.3929,16.6869,37.6153,63.6694,199.442,NA,NA,NA,NA
"28",1928,325,"Comoros",27.1354,26.9099,27.3577,27.2459,26.087,24.5291,23.3316,24.0186,25.2448,26.8391,27.8032,26.936,284.698,205.379,215.888,137.279,141.786,152.035,23.3072,35.3053,105.805,91.4251,42.6015,196.335,NA,NA,NA,NA
"29",1929,337,"Comoros",27.2174,25.8217,27.426,26.8453,25.8253,25.052,24.2846,24.0186,25.5448,27.8329,28.2826,26.7354,337.815,415.081,163.785,186.227,69.5128,57.7609,42.6105,225.523,43.1402,54.7706,48.2347,216.476,NA,NA,NA,NA
"30",1930,349,"Comoros",26.056,26.5714,26.9763,26.6186,24.7645,23.6582,23.264,23.4365,26.9242,25.7266,27.6503,27.4354,310.304,244.013,123.487,144.437,271.487,61.928,45.1922,38.7969,28.4494,35.0124,44.0476,143.816,NA,NA,NA,NA
"31",1931,361,"Comoros",26.5354,26.3893,27.0371,26.6571,26.9577,24.1906,23.964,24.8365,24.9242,26.8509,26.6826,26.8354,369.345,343.398,233.382,216.563,49.8836,58.8301,44.9614,53.5841,42.9312,25.1944,136.172,233.494,NA,NA,NA,NA
"32",1932,373,"Comoros",26.956,26.5688,26.9048,26.1565,24.7577,24.1906,23.3708,23.6844,24.8036,25.99,27.2119,26.7354,352.844,337.079,153.712,217.799,168.598,70.5896,32.8428,56.2811,41.1018,31.0589,30.693,165.611,NA,NA,NA,NA
"33",1933,385,"Comoros",26.703,26.1688,26.4371,26.1981,25.4783,24.3694,23.564,23.7446,23.5653,26.259,27.7503,26.4764,334.749,312.297,133.726,73.2714,19.1569,124.396,87.3812,110.793,28.1346,16.2377,11.6044,182.87,NA,NA,NA,NA
"34",1934,397,"Comoros",26.6354,26.2893,27.0048,26.7571,26.0446,23.6018,23.6025,23.3545,23.8919,25.8123,26.7647,26.036,450.58,329.067,96.4288,191.406,259.262,246.817,103.44,203.515,39.3335,46.3846,30.8738,195.548,NA,NA,NA,NA
"35",1935,409,"Comoros",26.403,25.857,26.8192,25.7049,26.1254,23.8726,22.3963,23.3074,25.313,26.5919,26.3647,26.2764,255.611,225.837,128.159,185.299,78.3182,57.9019,5.54344,49.7602,13.0466,22.6398,61.299,150.569,NA,NA,NA,NA
"36",1936,421,"Comoros",26.4968,27.3099,27.2048,26.4391,26.0254,23.8906,23.364,23.3042,24.3535,26.9397,27.3237,26.456,240.6,107.755,251.727,237.208,55.4305,36.3911,22.6516,27.1818,8.90687,8.13926,42.2903,285.977,NA,NA,NA,NA
"37",1937,433,"Comoros",26.4422,26.8285,26.6763,26.5186,25.5446,24.5726,23.264,23.5446,25.5535,25.9185,28.0715,26.8764,690.414,333.951,308.831,55.4704,68.6665,298.906,17.2321,35.6307,19.2626,18.1117,25.744,177.593,NA,NA,NA,NA
"38",1938,445,"Comoros",26.8174,26.5508,26.9254,27.0639,26.0397,24.09,23.9254,24.0254,24.8919,26.5509,26.5621,27.1764,246.975,127.214,261.76,262.458,72.1034,15.7388,73.9915,64.1356,19.2556,25.9609,42.1045,110.008,NA,NA,NA,NA
"39",1939,457,"Comoros",26.5832,27.2024,26.4192,26.3253,25.9397,23.8794,23.346,23.6371,24.4212,26.2329,26.9312,26.2354,216.784,292.77,243.218,290.062,158.879,24.9012,86.8497,82.1362,73.4661,56.586,42.6069,94.1524,NA,NA,NA,NA
"40",1940,469,"Comoros",26.0223,26.0893,27.0371,26.5571,25.2577,24.2906,22.664,23.2365,24.9242,24.2509,26.7826,27.7354,374.249,183.273,451.882,31.3226,60.7817,369.269,176.887,61.4603,4.81548,74.7676,31.8837,95.0331,NA,NA,NA,NA
"41",1941,481,"Comoros",25.8074,26.9688,26.9577,27.1427,25.9186,24.2378,23.2044,23.8571,24.831,25.9968,26.715,27.1148,558.63,171.585,149.99,82.3725,40.7911,244.857,115.314,43.8753,7.13173,50.3893,77.6512,82.0314,NA,NA,NA,NA
"42",1942,493,"Comoros",26.887,27.3893,27.6165,26.9783,25.7783,24.3086,22.9963,23.6558,24.2242,24.8577,26.4696,26.9142,184.434,212.878,119.563,252.653,99.4735,73.4364,70.113,68.4142,55.1971,98.9411,20.552,235.293,NA,NA,NA,NA
"43",1943,505,"Comoros",26.3286,26.1893,26.5371,26.944,25.7253,23.5906,22.6099,23.4825,23.2242,24.6558,26.0137,26.2808,468.122,127.94,103.734,154.575,150.499,191.479,76.836,61.9514,15.5029,25.5227,5.88281,81.8781,NA,NA,NA,NA
"44",1944,517,"Comoros",26.3404,26.7893,26.7116,26.3571,25.7253,24.5843,23.0963,23.5427,24.5179,25.7509,27.51,27.1099,297.87,150.789,210.234,72.7174,89.058,80.6052,40.9598,73.9936,20.4942,13.6943,134.198,204.897,NA,NA,NA,NA
"45",1945,529,"Comoros",26.5758,26.4421,27.2371,27.0254,25.6789,23.2588,23.292,23.5247,23.9932,26.2913,26.7715,26.508,360.801,219.159,205.529,195.822,206.062,16.128,6.77001,10.1771,22.7403,4.26202,72.6282,149.863,NA,NA,NA,NA
"46",1946,541,"Comoros",26.2273,26.7831,26.3303,26.7639,25.7397,23.965,23.2528,23.5322,23.7242,25.8378,26.51,26.2814,253.883,39.3197,128.871,335.094,33.3598,36.5715,79.0332,76.9355,50.1877,39.5792,44.2804,228.597,NA,NA,NA,NA
"47",1947,553,"Comoros",26.4876,26.762,26.5309,26.7503,25.6049,24.2049,23.918,23.6645,24.1647,25.4509,26.4826,26.9354,232.533,264.474,335.345,136.971,70.4421,92.5242,8.85536,39.4713,71.9974,139.948,28.2003,126.598,NA,NA,NA,NA
"48",1948,565,"Comoros",26.5944,26.6899,26.8303,27.0577,26.3192,24.6112,23.623,24.0221,24.4454,26.0503,26.7826,26.587,273.593,148.271,305.521,141.384,76.3955,122.751,207.906,22.2558,66.2661,29.4707,75.917,141.395,NA,NA,NA,NA
"49",1949,577,"Comoros",26.3553,26.2688,26.8899,26.4365,25.6509,24.1838,23.7428,24.1297,24.5702,25.6851,26.7218,27.0411,197.37,297.175,213.637,137.31,161.944,110.314,107.466,72.1165,21.4496,37.3329,21.2657,133.168,NA,NA,NA,NA
"50",1950,589,"Comoros",26.1422,26.2893,26.5377,26.8571,25.1645,24.0112,23.6634,23.8371,24.2242,25.3391,26.51,27.0354,292.539,315.593,214.3,112.068,45.486,112.049,50.2388,35.7437,7.26327,46.3841,77.5254,134.072,NA,NA,NA,NA
"51",1951,601,"Comoros",26.1485,26.2688,26.6303,26.7372,25.5577,24.2912,23.7248,24.1757,24.6634,26.09,26.782,26.9354,263.792,227.556,183.199,155.458,61.6821,63.6307,104.286,119.296,93.3851,16.0785,147.16,199.315,NA,NA,NA,NA
"52",1952,613,"Comoros",27.0677,26.8688,27.4172,26.5503,25.7981,24.1496,23.7025,24.1297,24.8038,25.5564,26.115,26.9148,193.161,264.163,119.78,311.65,112.654,115.696,51.1658,123.868,25.4565,49.5699,37.0418,90.8833,NA,NA,NA,NA
"53",1953,625,"Comoros",26.9677,26.8812,27.098,26.9957,25.9577,24.5191,23.6844,23.7159,24.0783,25.4894,26.6006,26.7677,140.142,143.053,250.703,169.466,33.6726,12.0186,17.2946,126.293,53.5437,14.1118,15.7027,288.049,NA,NA,NA,NA
"54",1954,637,"Comoros",26.2354,26.5887,26.7912,26.5503,25.7509,23.9919,23.664,24.1906,24.9174,25.6099,26.2614,26.9677,302.083,349.908,129.25,243.35,93.1952,22.8756,47.2369,26.3188,22.4181,26.1951,20.248,105.138,NA,NA,NA,NA
"55",1955,649,"Comoros",26.8354,26.3893,26.4365,26.3571,25.3186,23.7906,23.6428,23.6365,24.3783,25.277,26.4758,26.6615,249.921,352.987,321.657,145.058,183.956,211.313,95.5198,44.608,5.33643,69.6007,39.8135,109.131,NA,NA,NA,NA
"56",1956,661,"Comoros",25.8422,26.2825,26.857,26.3365,25.1365,23.9242,22.9572,23.6029,24.1516,25.131,25.7614,26.5547,570.655,246.707,155.931,362.233,93.6819,148.584,147.641,8.83954,79.457,28.4708,14.8367,133.913,NA,NA,NA,NA
"57",1957,673,"Comoros",26.1354,25.7893,26.4371,26.4365,25.3509,23.9098,23.536,23.7558,24.6037,25.7702,26.5875,26.6286,361.331,289.176,149.194,225.857,61.1546,78.5827,140.577,138.052,29.8015,50.3408,31.7999,301.726,NA,NA,NA,NA
"58",1958,685,"Comoros",26.8354,26.5887,26.7165,27.1895,25.5303,24.1359,23.4634,24.2297,24.9435,25.4832,26.5006,26.3354,146.876,296.304,248.8,166.612,71.3711,107.532,65.9952,40.1543,59.2013,49.7275,51.2963,177.094,NA,NA,NA,NA
"59",1959,697,"Comoros",26.6485,26.6279,26.6967,26.3085,24.9502,24.2626,23.2156,23.6153,24.4043,25.2634,26.3758,26.8286,247.392,291.832,220.855,86.9769,24.5877,90.7337,242.67,36.2172,26.873,52.6924,39.4056,218.371,NA,NA,NA,NA
"60",1960,709,"Comoros",26.4354,26.5961,26.3371,26.3503,25.5571,24.4309,23.164,23.5297,24.2036,25.1558,25.8348,26.5677,247.478,159.462,263.037,223.339,116.296,256.358,55.5304,34.6806,61.1864,40.5418,23.7522,45.9563,NA,NA,NA,NA
"61",1961,721,"Comoros",27.1354,27.0099,26.9967,27.077,26.1577,24.6906,24.4248,24.0962,24.7242,25.9509,26.8032,26.2354,164.525,113.356,320.204,301.223,242.657,242.253,318.172,71.4954,16.708,40.9116,130.231,424.726,NA,NA,NA,NA
"62",1962,733,"Comoros",26.2354,26.4893,26.8371,26.6234,25.0577,23.8694,23.5162,23.9297,24.4111,25.2509,26.3416,26.7354,347.017,276.427,141.991,144.108,218.145,85.5972,66.1314,123.503,17.6776,48.8969,17.3366,86.8116,NA,NA,NA,NA
"63",1963,745,"Comoros",26.303,26.2688,26.6371,26.3385,24.8118,23.7112,23.3634,22.8961,23.9242,25.2166,26.4236,26.436,278.925,263.889,180.001,280.939,83.4331,125.2,100.08,33.9396,9.97655,27.7704,274.455,150.439,NA,NA,NA,NA
"64",1964,757,"Comoros",26.5354,26.8763,26.798,26.4571,25.0365,23.7906,22.6634,23.2159,23.7851,24.7509,25.7826,26.2354,583.931,182.99,185.562,146.198,14.8121,99.9954,109.049,34.0174,47.0919,54.5042,22.543,180.873,NA,NA,NA,NA
"65",1965,769,"Comoros",25.903,25.9495,25.9967,25.9571,25.0645,22.8974,23.064,23.4297,24.1789,25.2707,26.5758,26.295,391.938,302.001,402.321,249.437,188.068,72.2558,96.1967,56.8231,19.3223,96.9843,46.8282,249.237,NA,NA,NA,NA
"66",1966,781,"Comoros",26.7354,26.7893,26.6968,26.6571,25.5571,24.6769,23.9895,23.9297,24.8236,25.4441,26.1826,26.8286,139.684,261.939,108.353,195.863,115.947,133.154,56.3687,93.1167,23.6366,55.6034,86.9588,129.544,NA,NA,NA,NA
"67",1967,793,"Comoros",26.3745,26.6899,26.6967,26.677,25.8509,24.5569,23.964,23.9558,24.5242,25.6509,26.5621,25.956,266.049,212.799,151.056,228.572,192.393,123.07,163.754,65.2703,16.2074,33.1255,113.388,330.883,NA,NA,NA,NA
"68",1968,805,"Comoros",25.8354,26.2893,26.2365,25.9565,24.9105,23.552,23.464,23.4949,24.2043,25.2303,26.1758,26.5142,379.148,225.758,196.111,210.539,248.577,171.137,62.0948,99.88,55.0842,27.3734,80.3891,105.311,NA,NA,NA,NA
"69",1969,817,"Comoros",26.5082,26.5893,27.1776,27.0975,26.0236,24.1906,24.1428,23.9297,24.2236,25.8509,26.6826,26.9553,281.575,267.351,191.846,338.655,147.299,147.586,75.9764,135.823,15.8826,19.1176,159.269,124.319,NA,NA,NA,NA
"70",1970,829,"Comoros",26.3354,27.0099,26.9371,26.3571,25.7371,24.3694,24.1428,24.2291,24.6435,25.3707,26.1951,26.1291,365.461,262.759,132.676,211.823,93.04,76.2585,113.062,24.4512,25.6753,52.5122,23.8605,210.671,NA,NA,NA,NA
"71",1971,841,"Comoros",26.1148,25.8099,26.0968,26.4571,24.9371,23.67,23.3572,23.1297,23.903,24.6503,25.6348,26.2148,327.68,292.01,260.576,180.608,187.054,97.1455,78.6062,68.5611,25.3831,47.6964,38.5257,103.665,NA,NA,NA,NA
"72",1972,853,"Comoros",26.0286,25.9024,25.8489,26.1571,25.6509,23.6303,23.5708,23.6365,24.3242,25.49,26.1503,26.7422,202.277,245.554,351.882,172.436,164.279,8.12458,43.8999,69,39.9028,112.929,100.666,316.968,NA,NA,NA,NA
"73",1973,865,"Comoros",26.395,26.6217,26.7296,26.4571,25.4577,23.9912,23.1708,23.377,24.0373,25.0832,25.6621,25.7745,304.526,285.078,298.944,204.001,23.7914,213.735,57.5121,221.292,34.5383,99.134,43.2925,150.657,NA,NA,NA,NA
"74",1974,877,"Comoros",25.9223,25.8682,25.7774,25.9571,24.7708,23.4297,23.0572,23.0365,23.4634,24.59,25.6889,26.1354,258.88,237.324,316.388,349.186,220.167,224.42,231.557,98.0453,51.6297,28.6615,12.029,149.012,NA,NA,NA,NA
"75",1975,889,"Comoros",25.9745,26.0688,26.144,26.2179,25.4577,23.8838,23.2235,23.0961,23.5367,24.5117,26.0957,25.9739,211.403,155.453,192.887,179.448,180.088,124.465,114.367,67.718,30.8726,15.9683,36.0484,133.958,NA,NA,NA,NA
"76",1976,901,"Comoros",25.8286,25.6899,26.1371,26.0503,25.2577,24.1906,23.0846,23.2571,23.9373,25.0509,26.0826,26.654,363.396,216.813,228.793,165.114,185.037,158.893,202.473,69.0553,28.8474,12.3457,33.6534,90.0894,NA,NA,NA,NA
"77",1977,913,"Comoros",26.4354,26.2825,26.2776,26.1571,25.6577,24.218,23.664,24.0365,24.4696,25.6715,26.5702,26.7429,349.473,203.912,169.132,157.482,137.614,39.8151,35.4063,127.545,88.4336,46.6428,65.6392,148.329,NA,NA,NA,NA
"78",1978,925,"Comoros",26.5422,26.6491,26.3967,26.2571,25.2783,24.1112,22.8447,23.8159,24.3242,25.6509,26.1435,26.0174,248.692,159.17,379.749,186.115,53.3097,88.2044,71.9132,50.0021,57.6493,52.8723,166.167,230.682,26.5,29.5,22.55,3967.8
"79",1979,937,"Comoros",26.3566,26.2893,26.6371,26.1565,25.3577,23.8968,23.1708,23.577,24.3857,25.6509,26.482,26.8422,384.362,362.741,186.193,245.101,178.649,41.1684,214.764,27.5267,43.6868,16.4371,89.7865,112.195,NA,NA,NA,NA
"80",1980,949,"Comoros",26.508,26.7893,26.4439,26.3981,25.4571,23.6514,23.4846,23.6571,24.1634,25.3509,26.4231,26.3758,589.003,134.805,285.66,349.877,68.3238,81.6308,24.1383,151.474,33.4997,66.0447,44.6641,133.64,26.6,29.3,23.4,1539.98
"81",1981,961,"Comoros",26.8354,26.4893,26.4186,26.1186,24.7789,23.3582,22.7708,23.3186,23.8448,25.2454,26.1826,26.4628,113.619,292.615,208.215,68.0949,134.816,250.482,63.527,28.1659,10.1779,101.453,29.4046,229.528,NA,NA,NA,NA
"82",1982,973,"Comoros",26.5155,26.2955,26.4986,26.1571,25.3055,24.5112,23.5846,23.4571,23.8261,25.4117,26.3032,26.4354,188.497,234.788,99.4234,300.591,149.134,71.832,71.9049,235.606,19.5517,80.3565,122.592,268.078,NA,NA,NA,NA
"83",1983,985,"Comoros",26.5354,26.8893,26.7371,26.577,25.7174,24.7501,23.7708,23.2912,23.9906,25.1117,26.0218,26.5286,304.162,138.488,245.709,278.525,243.858,256.582,26.113,45.5583,38.3781,123.943,35.8882,257.565,NA,NA,NA,NA
"84",1984,997,"Comoros",26.0354,26.0285,26.2377,25.7702,24.8969,23.3037,22.7901,22.7371,23.5634,24.9509,26.1032,26.136,321.265,222.461,288.94,255.59,106.254,224.385,63.9185,48.5545,5.06533,25.8883,111.619,259.445,NA,NA,NA,NA
"85",1985,1009,"Comoros",26.556,26.0893,26.3308,25.8777,24.7714,23.2569,22.8914,23.4042,23.9579,24.6708,25.6032,26.456,98.6261,550.216,111.304,209.578,51.8806,96.9415,117.42,97.0334,29.6888,31.5164,128.173,127.603,NA,NA,NA,NA
"86",1986,1021,"Comoros",25.8889,26.3105,26.3969,26.5038,25.3577,23.4037,22.4976,23.1433,23.9373,25.2634,26.4826,26.6354,434.259,213.429,192.187,173.463,136.804,38.2527,89.8106,22.2258,18.0342,68.9311,110.235,291.635,NA,NA,NA,NA
"87",1987,1033,"Comoros",26.3354,26.7285,27.1439,26.7963,25.9645,23.5906,23.3316,24.0172,24.5634,25.4925,26.3894,26.9951,300.904,250.518,141.469,100.455,77.3226,25.2212,72.1611,48.5696,24.5094,104.036,192.009,29.2456,NA,NA,NA,NA
"88",1988,1045,"Comoros",27.0354,26.5489,27.2303,26.7963,25.4509,24.5167,23.5434,23.8496,24.0634,25.7106,26.1428,26.6422,336.044,220.943,114.326,184.186,177.408,65.4702,105.997,187.825,8.49232,39.1818,117.02,136.898,NA,NA,NA,NA
"89",1989,1057,"Comoros",25.7354,26.1279,26.3371,26.0963,25.2645,23.5912,23.064,23.3365,23.9851,25.0378,26.1826,26.5745,421.042,178.27,274.259,186.338,334.29,259.656,112.777,183.309,20.3371,128.568,55.5827,299.732,NA,NA,NA,NA
"90",1990,1069,"Comoros",26.3148,26.7893,26.8986,26.6963,25.6509,24.1297,22.9025,23.511,24.1448,25.4577,25.9938,26.7677,230.109,312.83,133.17,470.521,78.613,42.5745,219.87,49.8378,23.956,35.2825,54.1798,138.573,NA,NA,NA,NA
"91",1991,1081,"Comoros",26.7286,26.5688,26.6371,26.1702,25.5577,23.7906,23.1963,23.4365,24.29,25.3104,26.3223,26.1745,223.168,233.858,447.004,304.074,148.49,87.6044,133.456,28.6335,5.8181,61.5933,71.5814,401.826,NA,NA,NA,NA
"92",1992,1093,"Comoros",26.6354,26.7682,26.9577,26.7571,25.5577,24.2906,22.8963,23.3571,24.1242,25.1577,26.6764,27.0291,242.08,246.737,218.577,254.975,206.723,166.399,175.387,95.1507,67.6838,25.0498,132.198,53.2977,NA,NA,NA,NA
"93",1993,1105,"Comoros",26.7291,26.5551,26.0365,26.803,25.8577,24.152,22.923,23.2433,23.6373,25.2509,26.3229,27.0951,340.917,204.99,216.994,192.781,123.544,124.972,146.523,89.5105,31.589,12.108,21.9178,74.7954,26.6,29,23.2,1262.38
"94",1994,1117,"Comoros",26.7018,26.7899,27.0502,26.7646,25.772,24.131,22.9758,24.098,24.5248,25.5713,26.469,26.7019,322.306,367.693,238.29,71.3842,55.7583,74.9999,60.9385,72.7845,20.6489,64.9662,19.3776,206.213,26.9,29.2,23.9,1296.98
"95",1995,1129,"Comoros",26.9422,26.5961,26.5377,26.4639,25.7373,23.7297,23.8379,24.2365,24.4242,25.5509,26.1758,26.8354,282.407,276.18,260.661,128.447,114.851,61.2977,22.3947,122.219,28.581,22.3271,21.3083,84.2859,26.9,29.3,24,1096.27
"96",1996,1141,"Comoros",26.695,26.3092,26.8371,26.1975,25.5577,24.0501,23.1031,23.4763,24.4242,24.8509,26.2424,26.7479,327.663,365.783,236.229,136.165,173.815,127.795,170.357,19.933,15.8306,53.919,45.0216,69.2751,26.8,29.1,23.5,1271.82
"97",1997,1153,"Comoros",26.9354,25.9893,27.0377,26.7571,25.3055,24.37,23.364,23.8365,24.7236,25.4509,27.1032,27.2429,116.902,202.617,190.402,161.794,86.0467,216.199,106.479,21.6053,16.251,59.4379,59.0967,215.589,27.1,29.6,23.8,813.87
"98",1998,1165,"Comoros",27.2229,27.2899,27.7632,27.1565,26.1783,24.7297,23.7572,24.2365,24.5975,25.4503,26.6888,26.6938,359.097,171.176,171.12,172.984,38.495,57.3458,127.154,48.7144,30.4362,27.9061,46.3613,46.9737,27.15,30.25,23.75,1015.675
