"","Year","X","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
"37",1937,433,"Armenia",-9.8717,-5.9659,1.64161,6.85431,11.3548,14.1222,21.5522,21.2523,18.3852,10.4946,4.35228,-1.9865,39.415,10.1279,22.8583,71.3547,145.626,95.3109,27.6485,71.7617,10.6673,34.9876,19.301,15.8995,NA,NA,NA,NA
"38",1938,445,"Armenia",-5.9762,-5.3679,-2.6615,7.41111,12.1181,16.014,21.1003,20.7749,16.1631,9.41519,2.69245,-1.9244,23.94,42.1224,22.0863,61.9782,93.4174,34.7508,44.0668,40.626,71.6945,15.2568,16.1848,27.9815,NA,NA,NA,NA
"39",1939,457,"Armenia",-5.7045,-4.0986,-0.4905,6.35962,13.7038,17.2863,19.7315,19.2041,14.6877,9.40145,1.9642,-3.0776,9.51787,16.7137,43.857,44.2972,57.2085,91.334,90.6131,73.6318,19.7438,67.8673,65.0196,22.1466,NA,NA,NA,NA
"40",1940,469,"Armenia",-8.0146,-4.0986,-2.0996,8.74193,10.6163,16.3131,20.683,22.3843,16.1847,9.07664,4.29315,-1.1173,40.2289,32.3493,33.0093,59.8318,93.01,97.8463,58.1505,4.38506,37.372,73.8957,9.43755,35.593,NA,NA,NA,NA
"41",1941,481,"Armenia",-6.9173,-2.1161,0.97018,8.17183,13.7631,18.0919,21.3045,19.3416,16.5653,6.80352,-0.0694,-8.5118,33.4479,25.5207,42.634,78.887,47.3851,32.0856,27.974,29.3344,28.9709,28.996,59.6561,17.5686,NA,NA,NA,NA
"42",1942,493,"Armenia",-9.0501,-5.8647,-2.8283,4.80185,12.5706,17.4396,20.6853,20.8232,15.3416,9.68778,3.26642,-4.3154,48.4106,21.5312,67.7299,45.6244,116.287,38.8701,33.5551,9.16696,33.7006,69.3973,67.5494,26.0096,NA,NA,NA,NA
"43",1943,505,"Armenia",-6.5532,-7.087,-3.7999,5.89783,12.4298,15.7383,19.6617,20.4713,14.9697,10.7814,4.16788,-2.5698,16.9354,26.5261,43.6468,21.8319,78.0519,54.8014,48.36,48.3459,30.4889,57.886,33.4481,33.1445,NA,NA,NA,NA
"44",1944,517,"Armenia",-8.1284,-4.2982,2.93555,6.66157,11.5709,16.8034,20.385,18.5527,16.092,10.1468,3.67495,-5.1472,29.8423,14.5231,32.3888,61.0257,100.889,73.7564,41.2526,41.8397,29.067,42.423,33.1842,11.3818,NA,NA,NA,NA
"45",1945,529,"Armenia",-6.7277,-8.0296,-2.2852,5.28732,11.4835,14.837,20.0945,20.1419,15.8988,9.25457,1.30805,-4.9058,28.9209,29.5134,22.514,44.3148,79.8115,75.1857,34.5413,42.8458,25.9731,26.8726,37.4082,19.3067,NA,NA,NA,NA
"46",1946,541,"Armenia",-8.371,-5.265,-0.024,6.43143,12.3631,15.7943,18.735,19.818,16.9612,6.60076,2.87958,-5.7289,28.7136,26.2428,53.3446,52.68,111.786,92.8568,55.9062,26.6471,31.6666,102.499,11.1484,30.5333,NA,NA,NA,NA
"47",1947,553,"Armenia",-7.0119,-5.8431,3.69212,7.82696,11.6782,16.7305,20.9933,19.5442,14.556,8.36514,4.4085,-1.5873,35.3385,15.8619,34.0467,77.751,97.6079,68.5368,49.1897,39.2754,59.821,33.9373,53.5711,13.5082,NA,NA,NA,NA
"48",1948,565,"Armenia",-3.8708,-2.9862,-2.8817,5.13959,12.7327,17.9125,21.316,21.2855,14.7636,7.54805,-0.1883,-7.4082,13.0767,30.2052,54.3584,59.1483,65.2868,85.758,17.0279,26.1285,47.5053,46.8715,36.5878,19.1064,NA,NA,NA,NA
"49",1949,577,"Armenia",-10.023,-9.2022,-2.7704,4.18781,12.3651,18.4524,22.2196,19.9381,14.5553,7.64914,3.49888,-4.2492,19.548,30.1028,43.4735,43.2353,71.3839,39.9968,9.00669,72.0805,39.1215,33.2205,11.8734,24.4257,NA,NA,NA,NA
"50",1950,589,"Armenia",-12.655,-9.0631,-0.7711,9.6333,13.5075,15.164,19.4541,19.1912,17.1774,8.77306,2.2616,-4.0407,36.1293,26.5082,41.4863,17.1775,104.804,88.5747,26.8773,27.0832,11.5032,76.0173,29.5615,11.1895,NA,NA,NA,NA
"51",1951,601,"Armenia",-7.0368,-7.7853,2.39766,9.11344,12.6057,16.5202,20.9413,20.9467,15.0732,5.47787,2.68817,-4.7046,33.2005,17.6565,9.11916,67.8387,76.3453,96.1136,39.9117,24.1961,83.0353,118.589,23.4938,32.0223,NA,NA,NA,NA
"52",1952,613,"Armenia",-6.946,-3.6548,-0.7652,6.13958,11.5284,14.6501,20.8551,21.4172,16.7687,12.2102,1.98718,-2.5159,9.55461,38.7468,33.3575,55.4026,70.8169,98.8647,10.7708,24.5856,14.0557,15.038,16.0877,17.8474,NA,NA,NA,NA
"53",1953,625,"Armenia",-5.1088,-3.3813,-2.09,6.88389,12.6717,17.0048,20.148,21.2386,15.4022,9.14563,-1.0318,-8.9542,24.4153,30.8178,54.4251,55.5244,68.7918,79.8247,64.4455,20.4011,11.9811,27.1594,74.1015,20.3693,NA,NA,NA,NA
"54",1954,637,"Armenia",-9.8145,-7.9847,-1.279,5.23379,12.8281,17.3834,21.4397,21.4759,16.4874,10.6413,3.75244,-2.1263,31.4583,32.4935,50.1798,60.4749,74.5999,71.1765,50.7512,31.1348,32.2899,10.5252,30.6363,16.9938,NA,NA,NA,NA
"55",1955,649,"Armenia",-4.4088,-0.6044,1.32007,7.15647,12.608,17.2806,20.5475,19.7359,15.979,11.0305,2.97475,-3.4739,13.2535,15.6843,63.7877,60.2114,105.817,61.8262,68.2198,41.9595,54.5605,21.1691,64.3642,23.5063,NA,NA,NA,NA
"56",1956,661,"Armenia",-6.36,-5.2107,-3.0732,6.4386,9.97541,16.1193,19.4231,20.6529,13.1395,7.77923,0.32355,-8.0205,15.7081,49.6,59.2319,63.1314,97.2488,44.7571,27.5182,30.0324,71.7235,31.0542,29.2266,38.9564,NA,NA,NA,NA
"57",1957,673,"Armenia",-11.07,-5.4481,0.25674,8.1275,12.7114,16.2087,19.753,20.8979,18.1118,9.02699,2.7246,-2.8146,35.1577,18.9585,45.2777,24.3622,74.953,88.6882,54.4622,35.6999,26.9451,20.8084,32.1352,20.576,NA,NA,NA,NA
"58",1958,685,"Armenia",-4.3241,-3.3037,1.83471,6.85035,13.5751,16.1734,18.8863,19.7614,14.4177,8.02536,0.46196,-5.9211,20.0856,9.71878,42.7216,61.1462,72.2077,76.9808,67.6089,32.286,44.2064,32.3264,20.7379,31.4129,NA,NA,NA,NA
"59",1959,697,"Armenia",-5.9307,-8.9701,-1.6665,8.36018,11.9474,15.3532,20.3842,19.1876,13.0264,6.27301,1.66374,-4.9847,17.0058,22.0925,48.6253,30.642,126.129,96.1828,45.5184,70.8659,31.9773,57.4411,49.3481,16.0391,NA,NA,NA,NA
"60",1960,709,"Armenia",-4.9081,-3.8196,-1.3779,5.93005,12.7677,16.3652,19.6099,18.7268,15.8549,10.1279,3.67842,-2.4205,24.0992,35.9455,42.2589,73.6251,36.7684,87.3594,77.7979,34.3369,11.5407,27.1894,30.0043,7.00851,NA,NA,NA,NA
"61",1961,721,"Armenia",-6.506,-4.9068,-0.7527,7.59543,14.2082,18.2324,20.8695,20.7346,14.4275,8.47341,3.36984,-1.6161,22.7229,18.0397,21.659,42.3464,54.0557,53.5658,28.4852,15.004,12.0601,29.1351,28.1478,13.3838,NA,NA,NA,NA
"62",1962,733,"Armenia",-7.6963,-3.9748,3.54639,6.81643,13.4422,16.869,22.3677,20.7818,16.0412,9.39207,3.68014,-1.0838,13.5288,23.9212,28.6248,95.856,46.0794,62.3439,50.5933,35.523,28.472,39.5605,29.2159,29.6999,NA,NA,NA,NA
"63",1963,745,"Armenia",-2.392,-1.7708,-0.6584,6.90149,10.8671,15.1821,19.8688,19.0321,15.9587,9.92193,2.37323,-4.467,25.1659,30.3336,45.2688,116.515,129.051,96.8852,102.219,71.2192,45.997,50.3719,32.8486,31.3136,NA,NA,NA,NA
"64",1964,757,"Armenia",-13.256,-6.7776,0.25897,5.39096,12.1697,17.3594,19.8059,18.6258,15.5843,8.29102,2.70446,-5.3736,17.2218,28.8497,52.149,48.4174,63.7809,93.6521,43.4287,34.0277,12.5957,18.2473,23.9021,13.4362,NA,NA,NA,NA
"65",1965,769,"Armenia",-8.8652,-6.7287,1.00974,5.18153,12.6824,16.3523,19.9521,20.4685,15.1447,6.03187,2.20848,-2.4165,23.7036,19.4426,36.0689,52.2865,67.5225,97.2723,75.8175,27.9702,31.7994,92.9238,18.2227,16.1644,11.7,17.7,6,NA
"66",1966,781,"Armenia",-0.6387,-0.7787,2.51534,8.51062,11.6013,17.134,21.8374,21.9697,15.2418,9.80247,4.94332,-1.0002,21.769,21.2327,28.8968,79.6385,121.709,48.1061,28.695,25.6549,85.1936,27.4527,8.93187,23.2852,14.3,20.8,8.6,1244.4
"67",1967,793,"Armenia",-5.9227,-9.0296,-0.9794,5.49589,12.5146,14.6987,18.9145,20.0232,14.323,9.63104,2.82073,-3.7848,27.7305,32.1768,40.4787,58.9453,82.2764,57.0294,56.0122,41.0654,68.8567,27.5512,55.2741,35.1517,11.6,17.6,6.4,913.91
"68",1968,805,"Armenia",-7.4961,-6.3743,-0.126,7.64279,13.5207,14.7027,20.2364,19.0117,16.4621,10.1673,4.08014,-3.6032,33.7845,27.7768,31.4091,66.3703,68.309,107.084,19.0231,48.0683,32.365,37.1957,17.6016,33.4165,12.3,18.2,6.7,122.93
"69",1969,817,"Armenia",-8.7394,-9.2852,-0.2357,5.82439,12.534,17.5076,18.9381,20.2517,14.6746,8.1067,1.54544,-1.2019,40.5396,27.8772,67.3831,64.574,70.0131,49.5383,26.3906,13.299,45.115,55.7722,24.061,42.4542,11.4,17,6.1,990.63
"70",1970,829,"Armenia",-4.6862,-1.7954,2.29984,9.83615,13.0389,16.865,20.689,19.7332,15.3178,8.05072,4.84714,-4.9097,18.2535,21.794,31.5456,34.1099,53.6347,35.6461,39.6317,72.9256,6.76446,29.1473,20.7948,32.2498,13.7,19.9,7.7,259.86
"71",1971,841,"Armenia",-8.7495,-5.6097,2.76608,6.7414,13.5109,15.6924,21.4862,19.5787,17.8492,7.94409,2.81519,-5.346,7.65119,20.2944,31.2047,50.54,98.6406,55.3388,12.4206,43.8559,14.4265,45.9686,22.2672,34.366,NA,NA,NA,NA
"72",1972,853,"Armenia",-12.947,-12.2,-2.7059,9.28068,10.7618,16.1479,20.7767,19.7105,15.3955,11.3561,1.95495,-6.7026,25.7052,23.4955,35.7213,39.4511,144.05,84.2373,60.4468,34.8587,59.4009,38.2637,33.9314,13.7951,NA,NA,NA,NA
"73",1973,865,"Armenia",-10.658,-4.7974,-0.4382,6.53385,11.5289,15.2559,19.4078,20.2488,14.8647,10.0878,-0.5479,-6.5312,31.963,21.9656,56.4805,54.5165,54.9854,74.3799,57.8305,9.35296,8.0234,23.3185,61.5625,19.7172,10.8,17.3,5.4,150.65
"74",1974,877,"Armenia",-9.8637,-8.1776,0.40903,4.62972,12.9214,16.8765,18.7698,18.2328,13.3866,10.9661,3.20899,-3.6055,20.4256,14.0894,54.3219,67.1657,56.8227,66.0349,62.6617,79.8984,72.4324,4.12079,30.2939,12.9164,11.1,17.5,5.7,163.85
"75",1975,889,"Armenia",-7.13,-5.8543,-0.4113,9.81625,12.1954,17.87,21.8445,20.3225,15.3428,7.54477,1.23814,-6.7995,14.0103,53.6977,25.8628,52.8341,118.238,60.5213,28.9652,20.6869,52.7533,55.5131,24.4656,20.9913,12.2,18.6,6.4,130.57
"76",1976,901,"Armenia",-6.4433,-9.8105,-1.9832,7.32042,11.0206,15.6434,19.0583,21.2967,15.0025,8.04591,1.99391,-1.9229,18.5365,44.3946,18.0198,69.923,132.572,79.6904,57.172,7.27532,40.4056,40.807,7.24919,22.2553,11.8,18.2,6.1,248.97
"77",1977,913,"Armenia",-11.237,-3.4453,1.63982,8.2033,12.295,16.6917,19.6388,19.9968,15.9868,5.58562,2.97165,-5.3645,21.5069,18.2711,64.8099,50.0242,74.3656,87.3269,46.2903,35.5186,41.446,42.4191,15.9704,22.7046,11.5,18,5.7,162.85
"78",1978,925,"Armenia",-6.1259,-2.4714,2.19033,6.39142,11.06,14.1578,20.6552,19.361,16.931,9.80359,-0.6989,-2.495,40.0295,29.8418,55.2533,87.8959,100.388,102.84,5.53311,23.3007,13.0618,29.0573,25.4291,32.3063,12.1,18.4,6.4,170.42
"79",1979,937,"Armenia",-5.0589,-1.6819,2.13186,7.98855,12.6946,15.3084,20.0122,21.5919,17.7539,9.08823,3.799,-2.7661,12.1835,29.3904,34.2696,58.4041,67.6311,90.6376,35.6857,10.7812,6.40796,72.3604,37.3595,21.1684,13.6,20.2,7.6,87.17
"80",1980,949,"Armenia",-8.1061,-5.9231,0.01272,7.10896,12.5805,17.32,22.5894,19.8343,14.7409,8.04068,4.09026,-1.0963,25.6057,17.8848,38.0496,80.3579,58.2946,36.4871,36.584,34.0491,26.0919,29.0387,31.9573,9.07241,12.7,19.5,6.4,91.74
"81",1981,961,"Armenia",-3.9831,-1.8317,2.08998,5.6383,10.118,16.1003,20.6979,19.8083,16.5432,10.3997,1.75302,-0.3953,10.5737,28.5206,47.1371,71.3877,100.78,86.2459,44.7307,57.8827,12.1287,32.9617,57.3581,12.6649,13.1,19.6,7.2,99.34
"82",1982,973,"Armenia",-6.5787,-7.0556,-1.144,8.92277,12.239,15.7528,19.4355,18.5286,15.6951,7.98399,-0.1749,-7.4092,19.8522,23.3182,57.6912,54.896,88.5088,78.5368,80.016,32.5432,30.5074,49.9663,51.169,9.82917,11,17,5.1,355.11
"83",1983,985,"Armenia",-10.283,-6.2292,-0.2069,8.2227,12.8457,15.8339,21.0082,19.2834,14.7434,8.38683,3.63019,-3.0864,16.9901,15.0999,30.3042,32.052,110.921,124.656,44.5443,62.5795,25.6067,40.3802,40.7279,8.20715,11.5,17.8,5.6,415.78
"84",1984,997,"Armenia",-4.3488,-6.8339,1.54024,7.5059,10.6211,16.2414,21.4976,18.8239,16.8538,8.67464,2.77645,-6.8882,16.2286,32.3883,53.9394,67.4488,61.4359,34.9596,50.398,29.9083,14.5975,45.6589,30.4449,20.753,12.2,18.7,6.3,415.28
"85",1985,1009,"Armenia",-6.3849,-6.3797,-4.1885,8.60041,13.8883,17.3821,18.7251,20.1949,15.9019,7.58804,4.30626,-4.6881,28.5762,59.6107,39.9429,51.8544,77.4665,47.7889,39.0445,10.6409,10.0406,34.6964,10.7544,33.8803,11.9,18.4,5.7,189.17
"86",1986,1021,"Armenia",-6.1015,-4.1788,-0.7372,9.0945,10.2805,15.7667,21.2078,21.2875,17.9068,8.98435,1.25137,-4.5539,22.7343,31.6496,27.4461,41.5094,134.224,102.985,32.5831,19.2443,24.728,43.857,59.8698,12.6254,12.6,19,7,339.62
"87",1987,1033,"Armenia",-3.2459,-2.5517,-1.4306,5.48587,13.8112,17.8474,20.6941,19.5025,14.703,6.31134,1.22012,-3.5058,29.0866,43.516,39.6593,49.8856,58.9117,53.1391,25.6949,48.7945,22.9745,76.8501,33.0632,56.9101,12.7,19.1,6.7,415.55
"88",1988,1045,"Armenia",-7.9084,-5.4158,0.73776,7.62947,11.1811,16.0794,19.9873,18.6866,14.7863,9.26596,1.07557,-2.7419,27.518,27.169,49.6622,50.3823,118.028,107.222,66.7204,64.2705,23.7147,53.3158,29.3565,30.37,11.7,18.1,6.1,357.67
"89",1989,1057,"Armenia",-9.5488,-7.2018,3.19972,10.6838,13.1545,17.8209,22.1357,21.3875,15.7512,9.1574,3.09319,-3.1405,7.89895,8.81731,30.9901,30.469,42.4147,57.6124,31.8753,28.0867,37.3639,73.6944,49.2351,22.5285,13.3,20.3,7,372.16
"90",1990,1069,"Armenia",-9.175,-5.3169,0.28866,6.84464,11.7342,16.9579,21.1046,19.4808,16.4396,8.91313,3.90505,-3.0759,28.3217,30.6855,17.1102,89.6331,74.4336,41.1769,22.2729,30.7382,12.0881,49.4303,33.59,24.3823,12.2,18.9,6.1,465.86
"91",1991,1081,"Armenia",-6.8964,-6.3177,0.56388,8.58053,10.9397,16.4624,20.1407,20.9232,15.8176,10.3292,2.90863,-5.2351,28.9942,17.7952,59.2782,50.7612,72.5681,64.0431,39.7125,31.9856,8.62063,24.6877,53.9267,35.8527,NA,NA,NA,NA
"92",1992,1093,"Armenia",-9.3448,-7.6652,-2.2444,5.94109,10.1064,15.448,19.4279,18.9451,14.3639,8.86133,1.25864,-5.432,24.6113,44.2501,17.0316,38.9374,66.0193,101.634,55.9398,29.9583,57.2547,12.8409,58.3347,35.3972,NA,NA,NA,NA
