"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Cuba","Jan","CUB",21.3934,97.4539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Cuba","Feb","CUB",21.3323,12.2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Cuba","Mar","CUB",22.6022,38.8814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Cuba","Apr","CUB",22.7852,22.5771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Cuba","May","CUB",24.909,228.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Cuba","Jun","CUB",26.673,406.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Cuba","Jul","CUB",26.8807,331.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Cuba","Aug","CUB",26.8042,172.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Cuba","Sep","CUB",26.8741,261.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Cuba","Oct","CUB",26.015,147.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Cuba","Nov","CUB",21.8677,14.9114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Cuba","Dec","CUB",21.5215,48.7418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Cuba","Jan","CUB",20.2515,62.3884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Cuba","Feb","CUB",20.4653,31.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Cuba","Mar","CUB",23.4739,41.4788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Cuba","Apr","CUB",24.061,74.1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Cuba","May","CUB",26.2512,90.3426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
