"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Jordan","Jan","JOR",7.07659,31.8431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Jordan","Feb","JOR",12.9244,0.7177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Jordan","Mar","JOR",15.637,5.44981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Jordan","Apr","JOR",17.5645,2.90842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Jordan","May","JOR",19.281,21.5621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Jordan","Jun","JOR",24.2091,0.44517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Jordan","Jul","JOR",26.1876,0.55583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Jordan","Aug","JOR",26.1646,0.5342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Jordan","Sep","JOR",23.765,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Jordan","Oct","JOR",20.4083,1.33142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Jordan","Nov","JOR",14.4422,8.33014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Jordan","Dec","JOR",10.9381,22.6812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Jordan","Jan","JOR",7.56781,37.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Jordan","Feb","JOR",12.2493,8.97631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Jordan","Mar","JOR",11.6662,11.4055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Jordan","Apr","JOR",16.5854,13.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Jordan","May","JOR",21.3807,0.97592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Jordan","Jun","JOR",23.5424,0.44485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Jordan","Jul","JOR",26.1581,0.56126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Jordan","Aug","JOR",26.0685,0.5342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Jordan","Sep","JOR",26.063,0.00013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Jordan","Oct","JOR",21.3299,3.57337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Jordan","Nov","JOR",13.5897,26.8369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
