"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Kazakhstan","Jan","KAZ",-15.419,20.8757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Kazakhstan","Feb","KAZ",-10.349,8.45223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Kazakhstan","Mar","KAZ",-2.1149,24.3651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Kazakhstan","Apr","KAZ",9.56311,24.3765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Kazakhstan","May","KAZ",15.4375,24.8349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Kazakhstan","Jun","KAZ",19.2708,29.4995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Kazakhstan","Jul","KAZ",22.971,24.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Kazakhstan","Aug","KAZ",19.8121,21.6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Kazakhstan","Sep","KAZ",13.5261,19.1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Kazakhstan","Oct","KAZ",2.58658,21.9831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Kazakhstan","Nov","KAZ",-1.653,26.0988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Kazakhstan","Dec","KAZ",-8.4378,28.2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Kazakhstan","Jan","KAZ",-8.3293,32.3972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Kazakhstan","Feb","KAZ",-11.403,7.98667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Kazakhstan","Mar","KAZ",-4.5708,23.9691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Kazakhstan","Apr","KAZ",4.74046,18.5262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Kazakhstan","May","KAZ",15.2475,29.2852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Kazakhstan","Jun","KAZ",21.7861,22.2798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Kazakhstan","Jul","KAZ",23.3634,27.4645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Kazakhstan","Aug","KAZ",22.0686,14.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Kazakhstan","Sep","KAZ",14.5239,14.6119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Kazakhstan","Oct","KAZ",4.98745,25.2837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Kazakhstan","Nov","KAZ",-5.4839,34.7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Kazakhstan","Dec","KAZ",-10.527,33.7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Kazakhstan","Jan","KAZ",-12.165,25.1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Kazakhstan","Feb","KAZ",-6.7964,25.3323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Kazakhstan","Mar","KAZ",-8.8295,13.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Kazakhstan","Apr","KAZ",5.18665,8.78078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Kazakhstan","May","KAZ",13.5592,35.1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Kazakhstan","Jun","KAZ",19.3605,32.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
