"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Turkey","Jan",-2.1275,51.3107,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Turkey","Feb",2.65461,39.8431,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Turkey","Mar",7.83614,37.8167,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Turkey","Apr",10.962,30.251,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Turkey","May",14.1028,87.339,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Turkey","Jun",20.0048,60.2644,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Turkey","Jul",22.5429,15.146,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Turkey","Aug",22.4095,11.9961,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Turkey","Sep",17.4405,24.2951,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Turkey","Oct",12.2248,43.9685,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Turkey","Nov",5.61001,76.0087,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Turkey","Dec",4.44358,60.5621,11.5086783333333,22.5429,-2.1275,538.8014,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Turkey","Jan",1.18377,68.3878,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Turkey","Feb",3.10891,47.2074,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Turkey","Mar",4.75181,55.1573,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Turkey","Apr",9.13237,50.5353,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Turkey","May",13.9057,53.5762,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Turkey","Jun",18.8641,16.2702,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Turkey","Jul",20.8181,22.0701,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Turkey","Aug",22.288,7.04807,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Turkey","Sep",17.4622,11.2951,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Turkey","Oct",12.5335,47.3044,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Turkey","Nov",2.95517,91.4631,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Turkey","Dec",-0.666,86.8066,10.5281358333333,22.288,-0.666,557.12157,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Turkey","Jan",-1.3624,46.6811,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Turkey","Feb",0.82739,57.0322,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Turkey","Mar",4.04369,38.974,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Turkey","Apr",10.7918,39.1971,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Turkey","May",14.7294,52.4397,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Turkey","Jun",18.4507,38.3478,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Turkey","Jul",21.5414,17.2311,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Turkey","Aug",21.7156,16.7399,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Turkey","Sep",17.0905,11.9899,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Turkey","Oct",13.0881,25.6679,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Turkey","Nov",6.47836,51.0807,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Turkey","Dec",2.046,78.0012,10.7867116666667,21.7156,-1.3624,473.3826,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Turkey","Jan",-3.352,66.9558,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Turkey","Feb",3.51934,43.9498,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Turkey","Mar",3.94458,71.5873,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Turkey","Apr",8.02979,54.148,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Turkey","May",13.0618,88.0667,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Turkey","Jun",17.6401,38.1498,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Turkey","Jul",21.7108,11.7258,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Turkey","Aug",21.8525,5.83345,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Turkey","Sep",17.8622,28.3063,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"46",1904,"Turkey","Oct",13.7574,43.1689,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"47",1904,"Turkey","Nov",6.04563,104.111,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"48",1904,"Turkey","Dec",0.7726,86.2312,10.4037283333333,21.8525,-3.352,642.23405,NA,NA,NA,NA,NA,NA,NA
"49",1905,"Turkey","Jan",-2.8435,92.9292,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"50",1905,"Turkey","Feb",-1.2191,51.7099,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"51",1905,"Turkey","Mar",3.77794,57.6573,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"52",1905,"Turkey","Apr",9.28411,52.8106,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"53",1905,"Turkey","May",14.0672,32.8004,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"54",1905,"Turkey","Jun",18.4437,26.1697,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"55",1905,"Turkey","Jul",22.3662,7.27988,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"56",1905,"Turkey","Aug",22.6281,6.19009,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"57",1905,"Turkey","Sep",19.0938,9.51677,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"58",1905,"Turkey","Oct",14.8714,55.3242,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"59",1905,"Turkey","Nov",9.32397,45.8889,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"60",1905,"Turkey","Dec",0.63848,54.7364,10.8693583333333,22.6281,-2.8435,493.01334,NA,NA,NA,NA,NA,NA,NA
"61",1906,"Turkey","Jan",-0.8577,63.7755,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"62",1906,"Turkey","Feb",1.5946,65.1523,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"63",1906,"Turkey","Mar",6.50421,60.9682,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"64",1906,"Turkey","Apr",9.91012,46.7769,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"65",1906,"Turkey","May",15.236,81.4757,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"66",1906,"Turkey","Jun",19.1163,32.5217,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"67",1906,"Turkey","Jul",21.4966,17.7011,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"68",1906,"Turkey","Aug",20.8038,10.6584,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"69",1906,"Turkey","Sep",16.7072,14.4682,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"70",1906,"Turkey","Oct",12.0288,46.982,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"71",1906,"Turkey","Nov",6.96355,67.609,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"72",1906,"Turkey","Dec",3.25203,108.824,11.0629591666667,21.4966,-0.8577,616.913,NA,NA,NA,NA,NA,NA,NA
"73",1907,"Turkey","Jan",-2.1453,72.8418,10.057895,22.0419,-2.1453,536.8516,NA,NA,NA,NA,NA,NA,NA
"74",1907,"Turkey","Feb",-1.1605,57.8629,10.057895,22.0419,-2.1453,536.8516,NA,NA,NA,NA,NA,NA,NA
"75",1907,"Turkey","Mar",2.64109,84.3257,10.057895,22.0419,-2.1453,536.8516,NA,NA,NA,NA,NA,NA,NA
"76",1907,"Turkey","Apr",7.94096,60.6991,10.057895,22.0419,-2.1453,536.8516,NA,NA,NA,NA,NA,NA,NA
