"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Martinique","Jan",10.137,61.5168,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Martinique","Feb",10.2878,67.3824,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Martinique","Mar",12.6469,66.5839,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Martinique","Apr",17.3484,33.0434,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Martinique","May",19.5542,15.6459,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Martinique","Jun",24.8406,7.53335,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Martinique","Jul",26.3831,4.99577,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Martinique","Aug",27.4503,5.74814,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Martinique","Sep",21.8103,40.1015,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Martinique","Oct",16.4779,40.8689,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Martinique","Nov",13.1406,48.961,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Martinique","Dec",9.07335,72.9815,17.4292041666667,27.4503,9.07335,465.36256,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Martinique","Jan",9.51657,20.5074,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Martinique","Feb",11.526,65.4778,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Martinique","Mar",13.6142,47.8676,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Martinique","Apr",15.9042,40.985,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Martinique","May",17.8265,21.6347,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Martinique","Jun",21.4206,8.53929,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Martinique","Jul",25.9463,10.891,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Martinique","Aug",26.31,10.0619,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Martinique","Sep",22.2562,12.5581,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Martinique","Oct",16.862,44.7014,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Martinique","Nov",13.9776,68.9368,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Martinique","Dec",10.1644,31.682,17.1103808333333,26.31,9.51657,383.84299,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Martinique","Jan",9.67449,22.0531,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Martinique","Feb",11.3401,5.22773,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Martinique","Mar",13.3544,35.9976,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Martinique","Apr",15.6832,31.3204,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Martinique","May",17.8915,35.6678,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Martinique","Jun",21.8533,9.21271,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Martinique","Jul",25.788,1.30309,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Martinique","Aug",25.9819,2.98376,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Martinique","Sep",21.7527,18.3393,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Martinique","Oct",18.2093,11.867,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Martinique","Nov",14.0026,14.9179,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Martinique","Dec",9.13286,93.7097,17.0553625,25.9819,9.13286,282.60009,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Martinique","Jan",8.97474,51.5564,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Martinique","Feb",10.8525,78.1297,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Martinique","Mar",11.9449,93.4264,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Martinique","Apr",15.395,69.3772,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Martinique","May",19.4927,18.1893,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Martinique","Jun",22.6755,20.4004,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Martinique","Jul",26.3725,1.06646,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Martinique","Aug",26.6499,3.25031,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Martinique","Sep",21.9061,21.5461,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"46",1904,"Martinique","Oct",18.6584,20.7661,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"47",1904,"Martinique","Nov",13.8383,40.4796,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"48",1904,"Martinique","Dec",11.1814,38.5303,17.328495,26.6499,8.97474,456.71827,NA,NA,NA,NA,NA,NA,NA
"49",1905,"Martinique","Jan",9.03318,17.092,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"50",1905,"Martinique","Feb",9.66502,10.2866,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"51",1905,"Martinique","Mar",13.8953,11.1611,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"52",1905,"Martinique","Apr",16.3215,37.0804,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"53",1905,"Martinique","May",18.4247,51.3865,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"54",1905,"Martinique","Jun",22.1415,9.23124,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"55",1905,"Martinique","Jul",26.0306,3.89652,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"56",1905,"Martinique","Aug",25.9151,0.21431,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"57",1905,"Martinique","Sep",21.7196,3.48871,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"58",1905,"Martinique","Oct",17.2457,80.018,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"59",1905,"Martinique","Nov",12.7075,92.6514,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"60",1905,"Martinique","Dec",9.96583,23.7624,16.9221275,26.0306,9.03318,340.26918,NA,NA,NA,NA,NA,NA,NA
"61",1906,"Martinique","Jan",9.80771,14.4223,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"62",1906,"Martinique","Feb",9.63717,13.6958,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"63",1906,"Martinique","Mar",12.7572,43.0583,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"64",1906,"Martinique","Apr",14.2936,56.2433,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"65",1906,"Martinique","May",18.2534,44.1347,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"66",1906,"Martinique","Jun",23.0679,9.74027,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"67",1906,"Martinique","Jul",25.8767,5.08778,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
"68",1906,"Martinique","Aug",26.6011,10.8833,17.0013908333333,26.6011,9.31941,323.05675,NA,NA,NA,NA,NA,NA,NA
