"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Kazakhstan","Jan",-15.419,20.8757,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Kazakhstan","Feb",-10.349,8.45223,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Kazakhstan","Mar",-2.1149,24.3651,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Kazakhstan","Apr",9.56311,24.3765,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Kazakhstan","May",15.4375,24.8349,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Kazakhstan","Jun",19.2708,29.4995,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Kazakhstan","Jul",22.971,24.04,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Kazakhstan","Aug",19.8121,21.6425,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Kazakhstan","Sep",13.5261,19.1111,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Kazakhstan","Oct",2.58658,21.9831,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Kazakhstan","Nov",-1.653,26.0988,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Kazakhstan","Dec",-8.4378,28.2263,5.43279083333333,22.971,-15.419,273.50573,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Kazakhstan","Jan",-8.3293,32.3972,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Kazakhstan","Feb",-11.403,7.98667,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Kazakhstan","Mar",-4.5708,23.9691,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Kazakhstan","Apr",4.74046,18.5262,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Kazakhstan","May",15.2475,29.2852,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Kazakhstan","Jun",21.7861,22.2798,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Kazakhstan","Jul",23.3634,27.4645,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Kazakhstan","Aug",22.0686,14.559,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Kazakhstan","Sep",14.5239,14.6119,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Kazakhstan","Oct",4.98745,25.2837,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Kazakhstan","Nov",-5.4839,34.7312,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Kazakhstan","Dec",-10.527,33.7244,5.5336175,23.3634,-11.403,284.81887,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Kazakhstan","Jan",-12.165,25.1731,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Kazakhstan","Feb",-6.7964,25.3323,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Kazakhstan","Mar",-8.8295,13.666,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Kazakhstan","Apr",5.18665,8.78078,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Kazakhstan","May",13.5592,35.1913,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Kazakhstan","Jun",19.3605,32.533,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Kazakhstan","Jul",22.0912,26.1789,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Kazakhstan","Aug",20.7996,24.8238,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Kazakhstan","Sep",14.2344,26.0156,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Kazakhstan","Oct",5.5162,28.0364,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Kazakhstan","Nov",-4.2325,15.5616,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Kazakhstan","Dec",-12.006,14.9591,4.72652916666667,22.0912,-12.165,276.25188,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Kazakhstan","Jan",-16.011,17.4403,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Kazakhstan","Feb",-7.7501,20.2502,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Kazakhstan","Mar",-6.0569,7.46331,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Kazakhstan","Apr",3.7405,18.2904,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Kazakhstan","May",16.2391,29.9579,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Kazakhstan","Jun",20.0751,24.128,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Kazakhstan","Jul",22.8455,11.5785,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Kazakhstan","Aug",20.8758,22.6392,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Kazakhstan","Sep",13.8243,8.93845,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"46",1904,"Kazakhstan","Oct",5.37256,16.6766,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"47",1904,"Kazakhstan","Nov",-1.0679,23.3936,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"48",1904,"Kazakhstan","Dec",-5.9981,36.6389,5.507405,22.8455,-16.011,237.39536,NA,NA,NA,NA,NA,NA,NA
"49",1905,"Kazakhstan","Jan",-13.311,21.5272,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"50",1905,"Kazakhstan","Feb",-13.689,12.3917,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"51",1905,"Kazakhstan","Mar",-11.475,9.13294,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"52",1905,"Kazakhstan","Apr",3.2863,16.0224,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"53",1905,"Kazakhstan","May",14.6003,33.7011,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"54",1905,"Kazakhstan","Jun",19.3503,32.8906,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"55",1905,"Kazakhstan","Jul",22.2061,37.9641,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"56",1905,"Kazakhstan","Aug",19.9309,42.1493,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
"57",1905,"Kazakhstan","Sep",15.4043,12.1928,4.91411916666667,22.2061,-13.689,277.10248,NA,NA,NA,NA,NA,NA,NA
