"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Peru","Jan",19.6552,150.559,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Peru","Feb",20.2573,172.574,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Peru","Mar",19.6655,209.748,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Peru","Apr",19.6025,127.112,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Peru","May",19.4515,112.877,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Peru","Jun",18.4421,97.6111,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Peru","Jul",17.8968,95.1431,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Peru","Aug",18.9441,80.1371,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Peru","Sep",19.179,103.668,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Peru","Oct",19.1052,144.812,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Peru","Nov",19.0399,124.194,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Peru","Dec",19.2827,137.402,19.21015,20.2573,17.8968,1555.8373,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Peru","Jan",19.469,167.48,19.1997916666667,19.7303,18.2526,1566.086,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Peru","Feb",19.5532,214.119,19.1997916666667,19.7303,18.2526,1566.086,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Peru","Mar",19.7303,172.345,19.1997916666667,19.7303,18.2526,1566.086,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Peru","Apr",19.5535,142.77,19.1997916666667,19.7303,18.2526,1566.086,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Peru","May",19.4531,106.954,19.1997916666667,19.7303,18.2526,1566.086,NA,NA,NA,NA,NA,NA,NA
