"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Bolivia","Jan",22.3276,182.037,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Bolivia","Feb",23.068,187.624,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Bolivia","Mar",22.4644,141.283,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Bolivia","Apr",20.6519,42.0527,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Bolivia","May",20.4607,27.6741,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Bolivia","Jun",19.1183,23.8994,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Bolivia","Jul",19.1909,10.926,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Bolivia","Aug",20.636,14.946,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Bolivia","Sep",22.2701,39.87,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Bolivia","Oct",23.0265,97.5876,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Bolivia","Nov",22.4521,101.613,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Bolivia","Dec",22.2231,135.785,21.4908,23.068,19.1183,1005.2978,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Bolivia","Jan",22.361,114.171,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Bolivia","Feb",22.1897,173.158,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Bolivia","Mar",22.2939,146.929,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Bolivia","Apr",21.6753,95.2223,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Bolivia","May",20.9199,72.9585,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Bolivia","Jun",19.5486,18.0155,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Bolivia","Jul",19.0245,23.6747,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Bolivia","Aug",18.4583,13.0601,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Bolivia","Sep",22.5356,30.9598,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Bolivia","Oct",22.347,97.3151,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Bolivia","Nov",22.6519,117.853,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Bolivia","Dec",22.9009,192.367,21.4088833333333,22.9009,18.4583,1095.684,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Bolivia","Jan",22.8478,207.903,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Bolivia","Feb",23.8587,223.058,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Bolivia","Mar",21.8435,137.089,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Bolivia","Apr",20.3647,104.721,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Bolivia","May",18.9413,79.4632,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Bolivia","Jun",18.4414,88.0736,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Bolivia","Jul",18.6869,35.1529,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Bolivia","Aug",19.2886,40.7368,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Bolivia","Sep",22.5084,60.2196,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Bolivia","Oct",21.3448,82.8843,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Bolivia","Nov",21.4746,130.408,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Bolivia","Dec",21.3182,120.685,20.9099083333333,23.8587,18.4414,1310.3944,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Bolivia","Jan",21.45,217.094,20.6677833333333,22.2085,18.126,1025.9061,NA,NA,NA,NA,NA,NA,NA
