"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Namibia","Jan","NAM",24.0169,25.6379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Namibia","Feb","NAM",23.7644,57.8439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Namibia","Mar","NAM",22.1711,57.2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Namibia","Apr","NAM",20.5108,24.4841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Namibia","May","NAM",16.3235,1.32088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Namibia","Jun","NAM",14.4032,0.07419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Namibia","Jul","NAM",13.6395,0.22981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Namibia","Aug","NAM",16.2762,0.16578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Namibia","Sep","NAM",18.2654,2.40254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Namibia","Oct","NAM",21.092,9.54992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Namibia","Nov","NAM",22.59,19.6155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Namibia","Dec","NAM",23.6839,70.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Namibia","Jan","NAM",23.102,71.3952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Namibia","Feb","NAM",23.4906,50.8218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Namibia","Mar","NAM",22.0789,46.2226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Namibia","Apr","NAM",19.8643,11.4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Namibia","May","NAM",17.069,0.20974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Namibia","Jun","NAM",13.7843,1.45472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Namibia","Jul","NAM",14.3212,0.58499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Namibia","Aug","NAM",15.6141,0.42976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Namibia","Sep","NAM",18.5255,5.60944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Namibia","Oct","NAM",21.026,1.3969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Namibia","Nov","NAM",22.0441,20.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Namibia","Dec","NAM",24.3442,53.4304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Namibia","Jan","NAM",24.0278,17.7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Namibia","Feb","NAM",23.5995,77.5036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Namibia","Mar","NAM",22.3978,25.3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Namibia","Apr","NAM",20.0311,3.31031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Namibia","May","NAM",16.5413,0.92206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Namibia","Jun","NAM",13.6163,0.59415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Namibia","Jul","NAM",13.9085,0.1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Namibia","Aug","NAM",15.651,0.26908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Namibia","Sep","NAM",18.5566,2.62913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Namibia","Oct","NAM",20.5789,0.76235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Namibia","Nov","NAM",22.2384,13.3708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Namibia","Dec","NAM",23.7924,69.5054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Namibia","Jan","NAM",23.1814,153.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Namibia","Feb","NAM",22.8824,58.9847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Namibia","Mar","NAM",21.731,39.0739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Namibia","Apr","NAM",19.794,16.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Namibia","May","NAM",16.149,3.48928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Namibia","Jun","NAM",14.3603,0.70056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
