"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Czech Republic","Jan","CZE",-6.2926,26.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Czech Republic","Feb","CZE",-5.8951,25.2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Czech Republic","Mar","CZE",1.52013,58.9938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Czech Republic","Apr","CZE",7.6646,63.5299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Czech Republic","May","CZE",12.8953,49.2171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Czech Republic","Jun","CZE",16.152,68.4165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Czech Republic","Jul","CZE",18.136,98.4413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Czech Republic","Aug","CZE",16.5684,68.0478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Czech Republic","Sep","CZE",12.831,56.0279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Czech Republic","Oct","CZE",9.35642,48.1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Czech Republic","Nov","CZE",1.20039,34.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Czech Republic","Dec","CZE",0.00102,53.7479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Czech Republic","Jan","CZE",0.99352,35.4143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Czech Republic","Feb","CZE",-1.9324,28.7714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Czech Republic","Mar","CZE",2.43564,48.9877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Czech Republic","Apr","CZE",7.10541,29.0469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Czech Republic","May","CZE",8.63689,64.8674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Czech Republic","Jun","CZE",14.6207,94.4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Czech Republic","Jul","CZE",15.9332,84.9829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Czech Republic","Aug","CZE",15.754,75.4166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Czech Republic","Sep","CZE",12.4863,50.6026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Czech Republic","Oct","CZE",6.90816,59.7401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Czech Republic","Nov","CZE",-0.4894,3.76692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Czech Republic","Dec","CZE",-4.4837,70.5125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Czech Republic","Jan","CZE",-3.2198,36.6055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Czech Republic","Feb","CZE",1.86147,26.3182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Czech Republic","Mar","CZE",4.99711,25.3115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Czech Republic","Apr","CZE",4.72219,73.8768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Czech Republic","May","CZE",12.6933,39.2712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Czech Republic","Jun","CZE",14.6961,74.7564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Czech Republic","Jul","CZE",16.5374,144.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Czech Republic","Aug","CZE",16.3225,90.3684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Czech Republic","Sep","CZE",13.2162,57.8303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Czech Republic","Oct","CZE",9.14366,62.1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Czech Republic","Nov","CZE",3.55657,88.7748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Czech Republic","Dec","CZE",-2.341,45.1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Czech Republic","Jan","CZE",-3.2492,15.7754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Czech Republic","Feb","CZE",-0.1845,46.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Czech Republic","Mar","CZE",2.7065,37.4543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Czech Republic","Apr","CZE",8.42261,64.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Czech Republic","May","CZE",12.0134,64.0311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Czech Republic","Jun","CZE",15.6555,46.5116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Czech Republic","Jul","CZE",19.1651,28.2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
