"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Djibouti","Jan","DJI",24.0029,8.38373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Djibouti","Feb","DJI",26.4417,55.5581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Djibouti","Mar","DJI",26.788,28.8188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Djibouti","Apr","DJI",27.7601,34.8189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Djibouti","May","DJI",29.6896,0.30418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Djibouti","Jun","DJI",30.9689,5.80816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Djibouti","Jul","DJI",33.2864,18.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Djibouti","Aug","DJI",32.163,252.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Djibouti","Sep","DJI",30.8355,39.6962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Djibouti","Oct","DJI",27.9995,0.19659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Djibouti","Nov","DJI",25.7773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Djibouti","Dec","DJI",24.4988,22.1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Djibouti","Jan","DJI",22.9667,4.43131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Djibouti","Feb","DJI",24.1071,3.27871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Djibouti","Mar","DJI",25.5373,1.19209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Djibouti","Apr","DJI",26.4558,1.6451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Djibouti","May","DJI",27.9256,0.52199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Djibouti","Jun","DJI",31.767,0.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Djibouti","Jul","DJI",33.8988,1.35742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Djibouti","Aug","DJI",33.5592,1.41962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Djibouti","Sep","DJI",31.1804,1.02771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Djibouti","Oct","DJI",27.6341,3.42637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Djibouti","Nov","DJI",25.3905,49.4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Djibouti","Dec","DJI",23.4437,0.80646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Djibouti","Jan","DJI",24.5305,18.8332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Djibouti","Feb","DJI",25.0123,7.73008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Djibouti","Mar","DJI",26.4185,9.84184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Djibouti","Apr","DJI",28.3502,5.32984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Djibouti","May","DJI",29.3806,12.3133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Djibouti","Jun","DJI",31.567,0.2678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Djibouti","Jul","DJI",33.2593,2.10217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Djibouti","Aug","DJI",31.8491,18.6045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Djibouti","Sep","DJI",30.0016,157.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Djibouti","Oct","DJI",27.3019,19.8205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Djibouti","Nov","DJI",24.5284,0.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Djibouti","Dec","DJI",23.3863,6.40054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Djibouti","Jan","DJI",22.7053,0.75575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Djibouti","Feb","DJI",24.6509,3.53009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Djibouti","Mar","DJI",25.8969,74.5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Djibouti","Apr","DJI",27.9137,0.53391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Djibouti","May","DJI",29.4877,0.38099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Djibouti","Jun","DJI",32.2666,0.17536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Djibouti","Jul","DJI",32.4901,18.3245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1904,44,"Djibouti","Aug","DJI",32.8266,2.69898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1904,45,"Djibouti","Sep","DJI",30.172,117.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1904,46,"Djibouti","Oct","DJI",27.0041,0.11478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1904,47,"Djibouti","Nov","DJI",24.8482,73.1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1904,48,"Djibouti","Dec","DJI",22.6408,12.8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1905,49,"Djibouti","Jan","DJI",23.4057,1.53027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1905,50,"Djibouti","Feb","DJI",23.3228,0.39236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1905,51,"Djibouti","Mar","DJI",24.6645,52.2557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1905,52,"Djibouti","Apr","DJI",26.433,124.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1905,53,"Djibouti","May","DJI",28.3624,12.1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1905,54,"Djibouti","Jun","DJI",31.8315,0.13491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1905,55,"Djibouti","Jul","DJI",32.8243,10.2549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1905,56,"Djibouti","Aug","DJI",31.4593,3.12785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1905,57,"Djibouti","Sep","DJI",30.099,156.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1905,58,"Djibouti","Oct","DJI",28.1761,5.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1905,59,"Djibouti","Nov","DJI",26.2157,35.5337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1905,60,"Djibouti","Dec","DJI",24.3219,0.09082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1906,61,"Djibouti","Jan","DJI",23.034,0.1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1906,62,"Djibouti","Feb","DJI",25.7176,7.74633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
