"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"India","Jan",16.2337,29.8409,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"2",1901,"India","Feb",18.1292,21.277,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"3",1901,"India","Mar",23.3869,20.6549,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"4",1901,"India","Apr",27.4298,22.9126,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"5",1901,"India","May",29.7121,51.8245,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"6",1901,"India","Jun",30.1526,102.149,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"7",1901,"India","Jul",27.5394,226.014,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"8",1901,"India","Aug",26.1974,246.507,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"9",1901,"India","Sep",26.2971,115.325,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"10",1901,"India","Oct",25.2159,54.2339,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"11",1901,"India","Nov",20.6131,37.146,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"12",1901,"India","Dec",17.4976,8.54215,24.0337333333333,30.1526,16.2337,936.42695,NA,NA,NA,NA,NA,NA,NA
"13",1902,"India","Jan",17.8293,6.29279,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"14",1902,"India","Feb",19.4771,2.70003,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"15",1902,"India","Mar",24.7868,14.0353,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"16",1902,"India","Apr",27.8089,34.2501,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"17",1902,"India","May",30.1774,44.7959,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"18",1902,"India","Jun",29.7199,120.465,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"19",1902,"India","Jul",27.3214,247.437,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"20",1902,"India","Aug",27.0636,198.724,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"21",1902,"India","Sep",25.8856,203.163,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"22",1902,"India","Oct",24.3879,61.0189,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"23",1902,"India","Nov",20.0777,24.6103,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"24",1902,"India","Dec",16.9854,18.7475,24.2934166666667,30.1774,16.9854,976.23982,NA,NA,NA,NA,NA,NA,NA
"25",1903,"India","Jan",16.9786,10.0131,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"26",1903,"India","Feb",18.371,6.28947,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"27",1903,"India","Mar",22.5593,11.6004,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"28",1903,"India","Apr",27.0279,12.5477,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"29",1903,"India","May",29.3773,54.8008,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"30",1903,"India","Jun",30.0555,146.599,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"31",1903,"India","Jul",27.7137,270.755,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"32",1903,"India","Aug",26.2918,258.055,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"33",1903,"India","Sep",26.154,183.061,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"34",1903,"India","Oct",24.1921,91.599,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"35",1903,"India","Nov",19.5321,37.0423,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"36",1903,"India","Dec",16.5969,14.8986,23.7375166666667,30.0555,16.5969,1097.26137,NA,NA,NA,NA,NA,NA,NA
"37",1904,"India","Jan",16.7579,8.77996,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"38",1904,"India","Feb",18.9178,7.5047,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"39",1904,"India","Mar",22.97,24.1833,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"40",1904,"India","Apr",28.0257,23.7697,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"41",1904,"India","May",29.4679,66.6932,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"42",1904,"India","Jun",28.8645,137.088,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"43",1904,"India","Jul",26.5548,242.634,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"44",1904,"India","Aug",26.2601,215.794,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"45",1904,"India","Sep",25.9469,122.151,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"46",1904,"India","Oct",24.4625,61.7694,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"47",1904,"India","Nov",19.9134,9.39467,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"48",1904,"India","Dec",17.301,9.35195,23.786875,29.4679,16.7579,929.11388,NA,NA,NA,NA,NA,NA,NA
"49",1905,"India","Jan",15.8504,16.8285,23.6008333333333,30.4,15.8504,906.7759,NA,NA,NA,NA,NA,NA,NA
"50",1905,"India","Feb",16.7396,16.5099,23.6008333333333,30.4,15.8504,906.7759,NA,NA,NA,NA,NA,NA,NA
