"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Kiribati","Jan","KIR",27.4923,122.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Kiribati","Feb","KIR",27.5461,92.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Kiribati","Mar","KIR",27.748,140.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Kiribati","Apr","KIR",27.7961,173.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Kiribati","May","KIR",27.7538,107.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Kiribati","Jun","KIR",27.5461,124.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Kiribati","Jul","KIR",27.2942,101.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Kiribati","Aug","KIR",27.2923,76.9445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Kiribati","Sep","KIR",27.2,58.8869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Kiribati","Oct","KIR",27.3,47.8101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Kiribati","Nov","KIR",27.5,56.0787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Kiribati","Dec","KIR",27.6,61.4835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Kiribati","Jan","KIR",27.4923,122.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Kiribati","Feb","KIR",27.5461,92.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Kiribati","Mar","KIR",27.748,140.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Kiribati","Apr","KIR",27.7961,173.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Kiribati","May","KIR",27.7538,107.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Kiribati","Jun","KIR",27.5461,124.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Kiribati","Jul","KIR",27.2942,101.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Kiribati","Aug","KIR",27.2923,76.9445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Kiribati","Sep","KIR",27.2,58.8869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Kiribati","Oct","KIR",27.3,47.8101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Kiribati","Nov","KIR",27.5,56.0787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Kiribati","Dec","KIR",27.6,61.4835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Kiribati","Jan","KIR",27.4923,122.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Kiribati","Feb","KIR",27.5461,92.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Kiribati","Mar","KIR",27.748,140.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Kiribati","Apr","KIR",27.7961,173.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Kiribati","May","KIR",27.7538,107.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Kiribati","Jun","KIR",27.5461,124.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Kiribati","Jul","KIR",27.2942,101.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Kiribati","Aug","KIR",27.2923,76.9445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Kiribati","Sep","KIR",27.2,58.8869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Kiribati","Oct","KIR",27.3,47.8101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Kiribati","Nov","KIR",27.5,56.0787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Kiribati","Dec","KIR",27.6,61.4835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Kiribati","Jan","KIR",27.4923,122.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Kiribati","Feb","KIR",27.5461,92.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Kiribati","Mar","KIR",27.748,140.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Kiribati","Apr","KIR",27.7961,173.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Kiribati","May","KIR",27.7538,107.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Kiribati","Jun","KIR",27.5461,124.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Kiribati","Jul","KIR",27.2942,101.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
