"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Dominican Republic","Jan","DOM",21.7206,92.9183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Dominican Republic","Feb","DOM",22.455,19.8536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Dominican Republic","Mar","DOM",22.8682,78.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Dominican Republic","Apr","DOM",23.8355,110.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Dominican Republic","May","DOM",24.2491,251.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Dominican Republic","Jun","DOM",24.7083,163.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Dominican Republic","Jul","DOM",24.7103,174.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Dominican Republic","Aug","DOM",25.3435,101.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Dominican Republic","Sep","DOM",25.1652,157.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Dominican Republic","Oct","DOM",24.368,199.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Dominican Republic","Nov","DOM",22.7366,255.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Dominican Republic","Dec","DOM",21.4842,144.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Dominican Republic","Jan","DOM",20.5904,169.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Dominican Republic","Feb","DOM",21.6821,54.0271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Dominican Republic","Mar","DOM",22.4602,32.6748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Dominican Republic","Apr","DOM",22.9282,127.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Dominican Republic","May","DOM",23.8061,294.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Dominican Republic","Jun","DOM",24.6011,179.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Dominican Republic","Jul","DOM",24.794,80.7852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Dominican Republic","Aug","DOM",25.2717,102.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Dominican Republic","Sep","DOM",24.7768,98.8646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Dominican Republic","Oct","DOM",23.8847,100.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Dominican Republic","Nov","DOM",23.0552,147.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Dominican Republic","Dec","DOM",22.0939,169.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Dominican Republic","Jan","DOM",21.4564,55.9714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
