"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Namibia","Jan",24.0169,25.6379,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Namibia","Feb",23.7644,57.8439,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Namibia","Mar",22.1711,57.2506,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Namibia","Apr",20.5108,24.4841,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Namibia","May",16.3235,1.32088,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Namibia","Jun",14.4032,0.07419,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Namibia","Jul",13.6395,0.22981,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Namibia","Aug",16.2762,0.16578,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Namibia","Sep",18.2654,2.40254,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Namibia","Oct",21.092,9.54992,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Namibia","Nov",22.59,19.6155,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Namibia","Dec",23.6839,70.0042,19.728075,24.0169,13.6395,268.57932,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Namibia","Jan",23.102,71.3952,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Namibia","Feb",23.4906,50.8218,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Namibia","Mar",22.0789,46.2226,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Namibia","Apr",19.8643,11.4255,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Namibia","May",17.069,0.20974,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Namibia","Jun",13.7843,1.45472,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Namibia","Jul",14.3212,0.58499,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Namibia","Aug",15.6141,0.42976,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Namibia","Sep",18.5255,5.60944,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Namibia","Oct",21.026,1.3969,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Namibia","Nov",22.0441,20.606,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Namibia","Dec",24.3442,53.4304,19.60535,24.3442,13.7843,263.58705,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Namibia","Jan",24.0278,17.7108,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Namibia","Feb",23.5995,77.5036,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Namibia","Mar",22.3978,25.3808,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Namibia","Apr",20.0311,3.31031,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Namibia","May",16.5413,0.92206,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Namibia","Jun",13.6163,0.59415,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Namibia","Jul",13.9085,0.1539,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Namibia","Aug",15.651,0.26908,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Namibia","Sep",18.5566,2.62913,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Namibia","Oct",20.5789,0.76235,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Namibia","Nov",22.2384,13.3708,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Namibia","Dec",23.7924,69.5054,19.5783,24.0278,13.6163,212.11238,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Namibia","Jan",23.1814,153.926,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Namibia","Feb",22.8824,58.9847,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Namibia","Mar",21.731,39.0739,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Namibia","Apr",19.794,16.474,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Namibia","May",16.149,3.48928,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Namibia","Jun",14.3603,0.70056,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Namibia","Jul",14.0864,0.92935,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Namibia","Aug",15.4001,0.11576,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Namibia","Sep",18.2097,1.70763,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"46",1904,"Namibia","Oct",21.0481,3.02709,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"47",1904,"Namibia","Nov",22.8672,7.65936,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"48",1904,"Namibia","Dec",22.8625,8.46161,19.3810083333333,23.1814,14.0864,294.54924,NA,NA,NA,NA,NA,NA,NA
"49",1905,"Namibia","Jan",24.0012,77.111,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"50",1905,"Namibia","Feb",23.2431,77.2859,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"51",1905,"Namibia","Mar",21.8394,38.6481,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"52",1905,"Namibia","Apr",20.4357,3.02504,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"53",1905,"Namibia","May",16.169,1.79099,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"54",1905,"Namibia","Jun",13.8899,0.59829,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"55",1905,"Namibia","Jul",14.2025,0.03819,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"56",1905,"Namibia","Aug",15.2282,1.38534,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"57",1905,"Namibia","Sep",19.005,2.78186,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"58",1905,"Namibia","Oct",21.9338,7.68912,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"59",1905,"Namibia","Nov",22.8396,14.965,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"60",1905,"Namibia","Dec",24.1699,26.2172,19.7464416666667,24.1699,13.8899,251.53603,NA,NA,NA,NA,NA,NA,NA
"61",1906,"Namibia","Jan",24.1925,137.75,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"62",1906,"Namibia","Feb",23.023,48.3468,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"63",1906,"Namibia","Mar",21.9071,27.797,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"64",1906,"Namibia","Apr",19.4087,7.90654,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"65",1906,"Namibia","May",16.5141,1.29543,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"66",1906,"Namibia","Jun",14.3909,1.67087,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"67",1906,"Namibia","Jul",13.2954,0.80733,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"68",1906,"Namibia","Aug",14.4993,0.24937,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"69",1906,"Namibia","Sep",18.6332,1.41517,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"70",1906,"Namibia","Oct",20.4481,2.51306,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"71",1906,"Namibia","Nov",22.2655,14.8786,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"72",1906,"Namibia","Dec",23.1599,38.9838,19.311475,24.1925,13.2954,283.61397,NA,NA,NA,NA,NA,NA,NA
"73",1907,"Namibia","Jan",23.35,86.0302,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"74",1907,"Namibia","Feb",22.9149,68.4682,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"75",1907,"Namibia","Mar",22.0966,58.3849,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"76",1907,"Namibia","Apr",19.3378,40.1298,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"77",1907,"Namibia","May",15.6117,2.20631,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"78",1907,"Namibia","Jun",13.9868,4.61581,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"79",1907,"Namibia","Jul",13.4247,0.13787,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"80",1907,"Namibia","Aug",15.2583,0.04171,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"81",1907,"Namibia","Sep",18.6558,7.46989,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"82",1907,"Namibia","Oct",20.6878,11.6843,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"83",1907,"Namibia","Nov",21.9844,3.85511,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"84",1907,"Namibia","Dec",22.9242,61.5277,19.1860833333333,23.35,13.4247,344.5518,NA,NA,NA,NA,NA,NA,NA
"85",1908,"Namibia","Jan",23.2841,25.6588,19.59135,24.0329,13.9757,213.17414,NA,NA,NA,NA,NA,NA,NA
