"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Estonia","Jan","EST",-3.805,29.3351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Estonia","Feb","EST",-8.6483,37.0728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Estonia","Mar","EST",-4.0331,16.5505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Estonia","Apr","EST",3.97734,39.8323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Estonia","May","EST",10.2486,6.33373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Estonia","Jun","EST",16.2814,63.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Estonia","Jul","EST",19.4935,23.4112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Estonia","Aug","EST",17.7712,59.1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Estonia","Sep","EST",12.2826,31.6236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Estonia","Oct","EST",8.32838,30.8382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Estonia","Nov","EST",-1.4952,58.1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Estonia","Dec","EST",-6.6419,54.2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Estonia","Jan","EST",-5.3917,52.2761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Estonia","Feb","EST",-6.8333,21.7091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Estonia","Mar","EST",-3.6708,42.5831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Estonia","Apr","EST",0.33311,8.9126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Estonia","May","EST",7.74391,79.9374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Estonia","Jun","EST",12.3188,86.1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Estonia","Jul","EST",13.8907,93.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Estonia","Aug","EST",13.4289,97.3396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
