"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Tonga","Jan","TON",26.1292,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Tonga","Feb","TON",26.1475,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Tonga","Mar","TON",25.6218,270.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Tonga","Apr","TON",25.5035,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Tonga","May","TON",24.112,106.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Tonga","Jun","TON",22.7595,73.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Tonga","Jul","TON",22.5595,87.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Tonga","Aug","TON",21.8863,108.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Tonga","Sep","TON",22.6729,121.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Tonga","Oct","TON",22.8595,105.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Tonga","Nov","TON",24.3303,124.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Tonga","Dec","TON",25.4035,135.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Tonga","Jan","TON",25.7292,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Tonga","Feb","TON",26.5475,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Tonga","Mar","TON",25.8218,270.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Tonga","Apr","TON",24.9035,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Tonga","May","TON",24.012,106.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Tonga","Jun","TON",22.6595,73.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Tonga","Jul","TON",22.4595,87.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Tonga","Aug","TON",21.7863,108.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Tonga","Sep","TON",22.3729,121.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Tonga","Oct","TON",23.2595,105.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Tonga","Nov","TON",24.8303,124.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Tonga","Dec","TON",25.6035,135.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Tonga","Jan","TON",24.9292,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Tonga","Feb","TON",26.1475,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Tonga","Mar","TON",26.0218,270.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Tonga","Apr","TON",24.8035,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Tonga","May","TON",23.712,106.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Tonga","Jun","TON",23.3595,73.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Tonga","Jul","TON",22.1595,87.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Tonga","Aug","TON",22.3863,108.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Tonga","Sep","TON",22.1729,121.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Tonga","Oct","TON",23.0595,105.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Tonga","Nov","TON",23.7303,124.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Tonga","Dec","TON",24.5035,135.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Tonga","Jan","TON",24.5292,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Tonga","Feb","TON",25.4475,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Tonga","Mar","TON",24.8218,270.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Tonga","Apr","TON",24.2035,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Tonga","May","TON",23.312,106.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Tonga","Jun","TON",22.7595,73.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Tonga","Jul","TON",21.6595,87.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1904,44,"Tonga","Aug","TON",21.5863,108.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1904,45,"Tonga","Sep","TON",22.2729,121.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1904,46,"Tonga","Oct","TON",23.3595,105.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1904,47,"Tonga","Nov","TON",24.5303,124.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1904,48,"Tonga","Dec","TON",25.4035,135.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1905,49,"Tonga","Jan","TON",25.7292,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1905,50,"Tonga","Feb","TON",26.6475,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1905,51,"Tonga","Mar","TON",25.7218,270.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1905,52,"Tonga","Apr","TON",24.7035,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1905,53,"Tonga","May","TON",23.112,106.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1905,54,"Tonga","Jun","TON",22.2595,73.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
