"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Kenya","Jan","KEN",25.1685,15.4526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Kenya","Feb","KEN",24.7775,70.7127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Kenya","Mar","KEN",25.9808,61.4236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Kenya","Apr","KEN",24.9167,164.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Kenya","May","KEN",23.9371,68.4718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Kenya","Jun","KEN",22.6962,19.5967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Kenya","Jul","KEN",21.9752,23.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Kenya","Aug","KEN",22.5864,9.97236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Kenya","Sep","KEN",23.5112,22.5159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Kenya","Oct","KEN",24.7065,27.3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Kenya","Nov","KEN",24.643,95.5871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Kenya","Dec","KEN",25.2039,68.2771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Kenya","Jan","KEN",24.6807,5.52473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Kenya","Feb","KEN",25.2697,50.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Kenya","Mar","KEN",25.7819,33.9062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Kenya","Apr","KEN",24.6132,112.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Kenya","May","KEN",24.2215,86.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Kenya","Jun","KEN",23.9962,37.1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Kenya","Jul","KEN",23.7272,58.0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Kenya","Aug","KEN",24.2342,28.2972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Kenya","Sep","KEN",24.5533,21.6382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Kenya","Oct","KEN",24.8773,74.7038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Kenya","Nov","KEN",24.5028,147.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Kenya","Dec","KEN",24.0245,69.7052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Kenya","Jan","KEN",25.4736,54.0228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Kenya","Feb","KEN",25.7303,47.7264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Kenya","Mar","KEN",25.9552,44.5925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Kenya","Apr","KEN",25.2345,127.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Kenya","May","KEN",24.2102,84.2513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Kenya","Jun","KEN",23.7523,63.5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Kenya","Jul","KEN",23.2665,30.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Kenya","Aug","KEN",23.5218,19.9303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Kenya","Sep","KEN",23.632,37.3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Kenya","Oct","KEN",24.3789,39.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Kenya","Nov","KEN",24.3758,33.3874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Kenya","Dec","KEN",24.1401,58.6671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Kenya","Jan","KEN",23.7092,18.8326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Kenya","Feb","KEN",24.556,16.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Kenya","Mar","KEN",25.1516,55.9583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Kenya","Apr","KEN",24.1243,101.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Kenya","May","KEN",23.9924,112.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Kenya","Jun","KEN",23.4173,39.3593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Kenya","Jul","KEN",23.106,32.6727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1904,44,"Kenya","Aug","KEN",23.3337,36.0399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1904,45,"Kenya","Sep","KEN",23.1251,20.3187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
