"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Sweden","Jan","SWE",-8.0249,35.6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Sweden","Feb","SWE",-12.329,22.1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Sweden","Mar","SWE",-6.2524,29.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Sweden","Apr","SWE",0.54099,25.4331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Sweden","May","SWE",6.4277,21.2781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Sweden","Jun","SWE",12.2437,71.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Sweden","Jul","SWE",16.9711,27.5884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Sweden","Aug","SWE",13.4123,60.2224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Sweden","Sep","SWE",8.88281,24.3588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Sweden","Oct","SWE",5.60824,63.8949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Sweden","Nov","SWE",-5.5327,35.0826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Sweden","Dec","SWE",-11.022,43.9465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Sweden","Jan","SWE",-9.2019,50.1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Sweden","Feb","SWE",-10.31,23.7605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Sweden","Mar","SWE",-7.9307,38.1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Sweden","Apr","SWE",-1.9926,7.91389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Sweden","May","SWE",3.34355,39.0748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Sweden","Jun","SWE",9.1485,32.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Sweden","Jul","SWE",10.4424,78.6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Sweden","Aug","SWE",10.0862,115.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Sweden","Sep","SWE",5.9092,60.6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Sweden","Oct","SWE",0.05946,50.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Sweden","Nov","SWE",-4.208,19.4105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Sweden","Dec","SWE",-8.7479,29.3577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Sweden","Jan","SWE",-9.8701,38.2588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Sweden","Feb","SWE",-4.5563,38.7428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Sweden","Mar","SWE",-1.4993,38.3466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Sweden","Apr","SWE",-0.8342,44.8273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Sweden","May","SWE",5.63352,32.5282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Sweden","Jun","SWE",10.2627,45.6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Sweden","Jul","SWE",12.1015,75.4922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Sweden","Aug","SWE",10.992,122.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
