"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Turkmenistan","Jan","TUR",-2.1275,51.3107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Turkmenistan","Feb","TUR",2.65461,39.8431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Turkmenistan","Mar","TUR",7.83614,37.8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Turkmenistan","Apr","TUR",10.962,30.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Turkmenistan","May","TUR",14.1028,87.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Turkmenistan","Jun","TUR",20.0048,60.2644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Turkmenistan","Jul","TUR",22.5429,15.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Turkmenistan","Aug","TUR",22.4095,11.9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Turkmenistan","Sep","TUR",17.4405,24.2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Turkmenistan","Oct","TUR",12.2248,43.9685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Turkmenistan","Nov","TUR",5.61001,76.0087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Turkmenistan","Dec","TUR",4.44358,60.5621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Turkmenistan","Jan","TUR",1.18377,68.3878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Turkmenistan","Feb","TUR",3.10891,47.2074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Turkmenistan","Mar","TUR",4.75181,55.1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Turkmenistan","Apr","TUR",9.13237,50.5353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Turkmenistan","May","TUR",13.9057,53.5762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Turkmenistan","Jun","TUR",18.8641,16.2702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Turkmenistan","Jul","TUR",20.8181,22.0701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Turkmenistan","Aug","TUR",22.288,7.04807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Turkmenistan","Sep","TUR",17.4622,11.2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Turkmenistan","Oct","TUR",12.5335,47.3044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Turkmenistan","Nov","TUR",2.95517,91.4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Turkmenistan","Dec","TUR",-0.666,86.8066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Turkmenistan","Jan","TUR",-1.3624,46.6811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Turkmenistan","Feb","TUR",0.82739,57.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Turkmenistan","Mar","TUR",4.04369,38.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Turkmenistan","Apr","TUR",10.7918,39.1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Turkmenistan","May","TUR",14.7294,52.4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Turkmenistan","Jun","TUR",18.4507,38.3478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Turkmenistan","Jul","TUR",21.5414,17.2311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Turkmenistan","Aug","TUR",21.7156,16.7399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Turkmenistan","Sep","TUR",17.0905,11.9899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Turkmenistan","Oct","TUR",13.0881,25.6679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
