"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"France","Jan","FRA",1.97471,40.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"France","Feb","FRA",-0.3691,34.7865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"France","Mar","FRA",4.4733,90.9714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"France","Apr","FRA",9.78651,83.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"France","May","FRA",12.958,42.6287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"France","Jun","FRA",16.9689,49.8409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"France","Jul","FRA",19.108,83.5926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"France","Aug","FRA",18.0125,50.5578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"France","Sep","FRA",15.5242,109.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"France","Oct","FRA",10.4494,96.5855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"France","Nov","FRA",4.36819,25.0669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"France","Dec","FRA",3.12069,96.8427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"France","Jan","FRA",3.63617,43.6233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"France","Feb","FRA",2.81331,68.6976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"France","Mar","FRA",7.06779,64.3487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"France","Apr","FRA",10.4252,75.9919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"France","May","FRA",9.72844,69.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"France","Jun","FRA",15.1308,70.0313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"France","Jul","FRA",18.3357,46.2754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"France","Aug","FRA",17.3228,83.5714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"France","Sep","FRA",14.7911,52.6958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"France","Oct","FRA",9.97346,68.8822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"France","Nov","FRA",5.66103,66.8391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"France","Dec","FRA",2.78467,52.3753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"France","Jan","FRA",3.16155,49.5111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"France","Feb","FRA",5.40226,22.2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"France","Mar","FRA",7.40526,56.7649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"France","Apr","FRA",6.77019,72.5385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"France","May","FRA",12.7177,70.5266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"France","Jun","FRA",14.7647,88.5411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"France","Jul","FRA",17.3849,75.7371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"France","Aug","FRA",17.3325,65.8312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"France","Sep","FRA",15.3961,49.6254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"France","Oct","FRA",11.9894,112.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"France","Nov","FRA",6.53614,56.2307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"France","Dec","FRA",2.22301,76.7297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"France","Jan","FRA",2.31453,56.6626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"France","Feb","FRA",4.31378,103.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"France","Mar","FRA",5.31368,47.0317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"France","Apr","FRA",10.2777,42.7758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"France","May","FRA",13.6244,59.7913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"France","Jun","FRA",16.4062,78.9541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"France","Jul","FRA",20.3551,35.7654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1904,44,"France","Aug","FRA",18.6201,48.0276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1904,45,"France","Sep","FRA",13.7611,72.1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1904,46,"France","Oct","FRA",10.9288,36.0423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1904,47,"France","Nov","FRA",5.00218,32.8111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1904,48,"France","Dec","FRA",4.27568,64.4723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1905,49,"France","Jan","FRA",1.07739,51.2773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1905,50,"France","Feb","FRA",3.5489,27.9793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1905,51,"France","Mar","FRA",7.22248,79.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1905,52,"France","Apr","FRA",9.16099,47.7388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1905,53,"France","May","FRA",11.6565,68.3024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1905,54,"France","Jun","FRA",16.5961,75.3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1905,55,"France","Jul","FRA",20.1117,35.3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1905,56,"France","Aug","FRA",17.6363,104.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1905,57,"France","Sep","FRA",14.7487,99.7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1905,58,"France","Oct","FRA",7.67433,46.8927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1905,59,"France","Nov","FRA",5.2665,122.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1905,60,"France","Dec","FRA",3.18299,32.9956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
