"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Belgium","Jan","BEL",-0.0927,40.3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Belgium","Feb","BEL",-1.5673,32.2644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Belgium","Mar","BEL",3.56034,68.7418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Belgium","Apr","BEL",9.16317,65.6921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Belgium","May","BEL",12.4383,30.4496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Belgium","Jun","BEL",15.762,57.9736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Belgium","Jul","BEL",18.9152,45.5922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Belgium","Aug","BEL",17.2449,57.9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Belgium","Sep","BEL",14.4895,81.6926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Belgium","Oct","BEL",10.1199,87.9293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Belgium","Nov","BEL",4.22317,40.7671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Belgium","Dec","BEL",2.6935,74.4947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Belgium","Jan","BEL",3.96298,46.9536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Belgium","Feb","BEL",0.45263,41.6082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Belgium","Mar","BEL",5.85276,47.2676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Belgium","Apr","BEL",9.06068,45.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Belgium","May","BEL",9.14041,84.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Belgium","Jun","BEL",15.2797,59.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
