"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Colombia","Jan",24.9579,82.8194,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Colombia","Feb",24.8549,104.135,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Colombia","Mar",25.3847,154.653,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Colombia","Apr",25.18,170.41,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Colombia","May",24.4851,265.7,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Colombia","Jun",23.2114,203.882,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Colombia","Jul",23.7684,375.747,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Colombia","Aug",24.0143,452.366,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Colombia","Sep",23.5525,212.769,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Colombia","Oct",23.4411,331.278,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Colombia","Nov",23.4678,282.74,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Colombia","Dec",23.5835,128.451,24.1584666666667,25.3847,23.2114,2764.9504,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Colombia","Jan",23.9854,201.628,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Colombia","Feb",24.268,91.3662,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Colombia","Mar",24.1046,238.329,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Colombia","Apr",24.2732,219.033,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Colombia","May",23.8495,225.177,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Colombia","Jun",23.1467,198.888,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Colombia","Jul",23.1575,163.626,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Colombia","Aug",24.0023,195.229,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Colombia","Sep",23.3583,200.319,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Colombia","Oct",23.5546,203.833,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Colombia","Nov",24.1642,196.051,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Colombia","Dec",23.9752,106.983,23.8199583333333,24.2732,23.1467,2240.4622,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Colombia","Jan",23.9964,106.366,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Colombia","Feb",24.839,94.7946,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Colombia","Mar",24.4178,120.143,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Colombia","Apr",24.151,215.859,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Colombia","May",23.8455,264.644,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Colombia","Jun",23.2713,403.128,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Colombia","Jul",23.749,160.261,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Colombia","Aug",23.9776,420.693,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Colombia","Sep",24.1496,196.421,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Colombia","Oct",23.5094,186.659,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Colombia","Nov",23.5281,235.991,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Colombia","Dec",23.402,177.947,23.9030583333333,24.839,23.2713,2582.9066,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Colombia","Jan",23.6666,134.061,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Colombia","Feb",24.8929,129.181,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Colombia","Mar",23.9568,239.303,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Colombia","Apr",24.6389,310.386,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Colombia","May",23.3694,326.928,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Colombia","Jun",23.7735,190.838,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Colombia","Jul",23.7094,255.891,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Colombia","Aug",23.9415,202.047,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Colombia","Sep",24.14,187.109,23.8973416666667,24.8929,23.2984,2469.4521,NA,NA,NA,NA,NA,NA,NA
