"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Belize","Jan",-0.0927,40.3495,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Belize","Feb",-1.5673,32.2644,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Belize","Mar",3.56034,68.7418,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Belize","Apr",9.16317,65.6921,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Belize","May",12.4383,30.4496,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Belize","Jun",15.762,57.9736,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Belize","Jul",18.9152,45.5922,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Belize","Aug",17.2449,57.9958,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Belize","Sep",14.4895,81.6926,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Belize","Oct",10.1199,87.9293,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Belize","Nov",4.22317,40.7671,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Belize","Dec",2.6935,74.4947,8.91249833333333,18.9152,-1.5673,683.9427,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Belize","Jan",3.96298,46.9536,8.56079083333333,16.3931,0.45263,715.9033,NA,NA,NA,NA,NA,NA,NA
