"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Mozambique","Jan","MOZ",26.3635,200.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Mozambique","Feb","MOZ",25.6025,234.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Mozambique","Mar","MOZ",25.4071,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Mozambique","Apr","MOZ",24.0649,118.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Mozambique","May","MOZ",21.6647,30.5943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Mozambique","Jun","MOZ",19.2818,46.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Mozambique","Jul","MOZ",18.8758,10.5544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Mozambique","Aug","MOZ",20.4946,11.6046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Mozambique","Sep","MOZ",22.0076,37.3478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Mozambique","Oct","MOZ",24.1365,54.2858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Mozambique","Nov","MOZ",25.6942,64.7276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Mozambique","Dec","MOZ",25.7472,189.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Mozambique","Jan","MOZ",25.6918,268.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Mozambique","Feb","MOZ",25.6292,140.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Mozambique","Mar","MOZ",25.2497,229.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Mozambique","Apr","MOZ",24.7855,38.8182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Mozambique","May","MOZ",21.8699,20.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Mozambique","Jun","MOZ",20.2042,5.71117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Mozambique","Jul","MOZ",20.2948,7.44279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Mozambique","Aug","MOZ",21.2876,6.36268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Mozambique","Sep","MOZ",23.5356,14.2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Mozambique","Oct","MOZ",23.9331,29.6227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Mozambique","Nov","MOZ",25.9773,88.5535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Mozambique","Dec","MOZ",26.4558,62.3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Mozambique","Jan","MOZ",26.1177,233.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Mozambique","Feb","MOZ",26.0279,88.9708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Mozambique","Mar","MOZ",25.615,89.8343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
