"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Jordan","Jan",7.07659,31.8431,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Jordan","Feb",12.9244,0.7177,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Jordan","Mar",15.637,5.44981,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Jordan","Apr",17.5645,2.90842,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Jordan","May",19.281,21.5621,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Jordan","Jun",24.2091,0.44517,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Jordan","Jul",26.1876,0.55583,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Jordan","Aug",26.1646,0.5342,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Jordan","Sep",23.765,0.0014,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Jordan","Oct",20.4083,1.33142,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Jordan","Nov",14.4422,8.33014,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Jordan","Dec",10.9381,22.6812,18.2165325,26.1876,7.07659,96.36049,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Jordan","Jan",7.56781,37.299,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Jordan","Feb",12.2493,8.97631,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Jordan","Mar",11.6662,11.4055,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Jordan","Apr",16.5854,13.0514,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Jordan","May",21.3807,0.97592,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Jordan","Jun",23.5424,0.44485,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Jordan","Jul",26.1581,0.56126,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Jordan","Aug",26.0685,0.5342,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Jordan","Sep",26.063,0.00013,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Jordan","Oct",21.3299,3.57337,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Jordan","Nov",13.5897,26.8369,17.9188358333333,26.1581,7.56781,128.32384,NA,NA,NA,NA,NA,NA,NA
