"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Nicaragua","Jan","NIC",23.1157,52.2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Nicaragua","Feb","NIC",23.9502,54.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Nicaragua","Mar","NIC",24.8374,71.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Nicaragua","Apr","NIC",25.1555,13.9926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Nicaragua","May","NIC",25.6672,140.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Nicaragua","Jun","NIC",25.2801,343.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Nicaragua","Jul","NIC",24.8337,565.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Nicaragua","Aug","NIC",24.7936,334.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Nicaragua","Sep","NIC",24.7526,349.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Nicaragua","Oct","NIC",24.8863,422.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Nicaragua","Nov","NIC",22.9773,248.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Nicaragua","Dec","NIC",22.9622,111.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Nicaragua","Jan","NIC",22.0653,61.5732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Nicaragua","Feb","NIC",23.5052,95.5425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Nicaragua","Mar","NIC",25.752,73.4427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
