"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Afghanistan","Jan","AFG",-0.0378,55.7448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Afghanistan","Feb","AFG",2.42348,13.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Afghanistan","Mar","AFG",9.3623,43.8464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Afghanistan","Apr","AFG",13.5564,26.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Afghanistan","May","AFG",18.1509,52.9579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Afghanistan","Jun","AFG",22.1727,16.6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Afghanistan","Jul","AFG",25.3787,7.38656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Afghanistan","Aug","AFG",23.6652,0.59306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Afghanistan","Sep","AFG",19.4655,4.82593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Afghanistan","Oct","AFG",11.2837,11.4972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Afghanistan","Nov","AFG",8.6319,8.61022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Afghanistan","Dec","AFG",4.02148,7.90607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Afghanistan","Jan","AFG",2.43386,24.1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Afghanistan","Feb","AFG",2.32874,20.8288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Afghanistan","Mar","AFG",7.61617,41.8576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Afghanistan","Apr","AFG",12.3997,29.9279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Afghanistan","May","AFG",19.4873,8.98336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Afghanistan","Jun","AFG",24.1452,5.35169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Afghanistan","Jul","AFG",25.0482,3.15428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
