"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Bolivia","Jan","BOL",22.3276,182.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Bolivia","Feb","BOL",23.068,187.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Bolivia","Mar","BOL",22.4644,141.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Bolivia","Apr","BOL",20.6519,42.0527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Bolivia","May","BOL",20.4607,27.6741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Bolivia","Jun","BOL",19.1183,23.8994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Bolivia","Jul","BOL",19.1909,10.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Bolivia","Aug","BOL",20.636,14.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Bolivia","Sep","BOL",22.2701,39.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Bolivia","Oct","BOL",23.0265,97.5876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Bolivia","Nov","BOL",22.4521,101.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Bolivia","Dec","BOL",22.2231,135.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Bolivia","Jan","BOL",22.361,114.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Bolivia","Feb","BOL",22.1897,173.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Bolivia","Mar","BOL",22.2939,146.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Bolivia","Apr","BOL",21.6753,95.2223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Bolivia","May","BOL",20.9199,72.9585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Bolivia","Jun","BOL",19.5486,18.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Bolivia","Jul","BOL",19.0245,23.6747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Bolivia","Aug","BOL",18.4583,13.0601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
