"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Somalia","Jan","SOM",25.1777,3.54824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Somalia","Feb","SOM",25.7345,6.52082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Somalia","Mar","SOM",27.2376,9.04464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Somalia","Apr","SOM",27.806,56.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Somalia","May","SOM",27.8329,68.7582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Somalia","Jun","SOM",27.7219,13.1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Somalia","Jul","SOM",26.8237,14.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Somalia","Aug","SOM",26.8566,25.2087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Somalia","Sep","SOM",27.4531,15.4798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Somalia","Oct","SOM",26.5611,36.6121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Somalia","Nov","SOM",25.599,17.5206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Somalia","Dec","SOM",25.1896,56.6244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Somalia","Jan","SOM",24.7711,3.17466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Somalia","Feb","SOM",25.4248,2.11356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Somalia","Mar","SOM",26.6912,6.61647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Somalia","Apr","SOM",26.9399,30.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Somalia","May","SOM",26.7373,90.1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Somalia","Jun","SOM",28.0871,17.5216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Somalia","Jul","SOM",28.7266,4.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Somalia","Aug","SOM",28.8449,3.62133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Somalia","Sep","SOM",28.7115,8.46798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Somalia","Oct","SOM",26.9391,52.0585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Somalia","Nov","SOM",25.851,104.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Somalia","Dec","SOM",24.9339,4.1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Somalia","Jan","SOM",26.2228,4.19445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Somalia","Feb","SOM",26.6026,2.50318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Somalia","Mar","SOM",27.6846,7.3028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Somalia","Apr","SOM",28.5451,52.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Somalia","May","SOM",28.0561,40.7269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Somalia","Jun","SOM",27.9514,6.08368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Somalia","Jul","SOM",28.0589,8.96602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Somalia","Aug","SOM",27.3752,8.21085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Somalia","Sep","SOM",27.6696,41.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Somalia","Oct","SOM",26.5779,36.2824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Somalia","Nov","SOM",25.0222,17.0789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Somalia","Dec","SOM",24.6375,4.52666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
