"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Egypt","Jan","EGY",12.3533,11.8059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Egypt","Feb","EGY",17.1485,1.51935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Egypt","Mar","EGY",19.8166,1.68534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Egypt","Apr","EGY",22.471,1.00609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Egypt","May","EGY",24.7663,16.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Egypt","Jun","EGY",28.201,1.59667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Egypt","Jul","EGY",29.0262,2.63234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Egypt","Aug","EGY",28.904,2.7991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Egypt","Sep","EGY",26.6434,1.23883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Egypt","Oct","EGY",24.1158,0.5825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Egypt","Nov","EGY",18.1341,1.78508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Egypt","Dec","EGY",14.9177,5.03292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Egypt","Jan","EGY",12.1107,9.23424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Egypt","Feb","EGY",16.6325,3.61706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Egypt","Mar","EGY",16.9514,2.43298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Egypt","Apr","EGY",21.7018,3.58693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
