"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Azerbaijan","Jan","AZE",-2.3978,28.4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Azerbaijan","Feb","AZE",2.01728,10.6195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Azerbaijan","Mar","AZE",7.66763,17.4662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Azerbaijan","Apr","AZE",13.0629,31.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Azerbaijan","May","AZE",16.5853,75.0897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Azerbaijan","Jun","AZE",22.4463,49.6949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Azerbaijan","Jul","AZE",24.8979,17.9507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Azerbaijan","Aug","AZE",24.3446,8.36759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Azerbaijan","Sep","AZE",18.5068,50.2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Azerbaijan","Oct","AZE",9.81611,92.3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Azerbaijan","Nov","AZE",5.88619,31.5656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Azerbaijan","Dec","AZE",3.85705,14.5904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Azerbaijan","Jan","AZE",1.17941,12.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Azerbaijan","Feb","AZE",1.48134,28.2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Azerbaijan","Mar","AZE",4.65706,33.8514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Azerbaijan","Apr","AZE",10.5397,49.2948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Azerbaijan","May","AZE",15.9162,53.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Azerbaijan","Jun","AZE",22.8649,25.4257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Azerbaijan","Jul","AZE",23.9008,10.2314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
