"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Suriname","Jan",25.6023,76.9247,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Suriname","Feb",25.6086,124.355,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Suriname","Mar",25.3859,403.786,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Suriname","Apr",26.3103,356.152,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Suriname","May",26.2175,372.018,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Suriname","Jun",26.4875,266.944,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Suriname","Jul",26.687,193.495,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Suriname","Aug",26.4852,195.64,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Suriname","Sep",26.0609,92.7429,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Suriname","Oct",26.1768,66.3941,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Suriname","Nov",26.3121,128.442,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Suriname","Dec",25.7349,203.459,26.0890833333333,26.687,25.3859,2480.3527,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Suriname","Jan",25.0501,235.748,26.1769333333333,26.9801,25.0501,3112.4452,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Suriname","Feb",25.2593,248.936,26.1769333333333,26.9801,25.0501,3112.4452,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Suriname","Mar",25.2599,462.717,26.1769333333333,26.9801,25.0501,3112.4452,NA,NA,NA,NA,NA,NA,NA
