"","Year","X","Country","Month","ISO3","Temperature....Celsius.","Rainfall....MM.","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,1,"Jamaica","Jan","JAM",22.3582,317.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1901,2,"Jamaica","Feb","JAM",22.4377,5.59506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1901,3,"Jamaica","Mar","JAM",23.0743,67.9854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1901,4,"Jamaica","Apr","JAM",23.0587,15.2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1901,5,"Jamaica","May","JAM",24.1397,82.4892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1901,6,"Jamaica","Jun","JAM",25.5667,596.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1901,7,"Jamaica","Jul","JAM",25.5027,403.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1901,8,"Jamaica","Aug","JAM",25.7352,138.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1901,9,"Jamaica","Sep","JAM",25.6021,389.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1901,10,"Jamaica","Oct","JAM",25.156,299.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1901,11,"Jamaica","Nov","JAM",22.2988,41.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1901,12,"Jamaica","Dec","JAM",22.4939,249.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1902,13,"Jamaica","Jan","JAM",21.1355,147.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1902,14,"Jamaica","Feb","JAM",21.4771,24.4304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1902,15,"Jamaica","Mar","JAM",23.6509,79.7615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1902,16,"Jamaica","Apr","JAM",23.9468,149.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1902,17,"Jamaica","May","JAM",25.2205,191.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1902,18,"Jamaica","Jun","JAM",25.6667,478.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1902,19,"Jamaica","Jul","JAM",25.811,33.3736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1902,20,"Jamaica","Aug","JAM",26.2632,141.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1902,21,"Jamaica","Sep","JAM",25.6917,24.2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1902,22,"Jamaica","Oct","JAM",25.6596,105.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1902,23,"Jamaica","Nov","JAM",25.0045,126.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1902,24,"Jamaica","Dec","JAM",23.8811,123.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1903,25,"Jamaica","Jan","JAM",23.2175,109.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1903,26,"Jamaica","Feb","JAM",24.6921,10.7129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1903,27,"Jamaica","Mar","JAM",24.7237,15.1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1903,28,"Jamaica","Apr","JAM",23.5144,64.0875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1903,29,"Jamaica","May","JAM",23.9451,724.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1903,30,"Jamaica","Jun","JAM",25.4044,62.4162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1903,31,"Jamaica","Jul","JAM",25.6027,9.75236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1903,32,"Jamaica","Aug","JAM",26.1696,389.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1903,33,"Jamaica","Sep","JAM",25.0716,33.7237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1903,34,"Jamaica","Oct","JAM",24.1976,73.8066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1903,35,"Jamaica","Nov","JAM",23.4408,138.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1903,36,"Jamaica","Dec","JAM",21.9036,183.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1904,37,"Jamaica","Jan","JAM",22.6196,48.3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1904,38,"Jamaica","Feb","JAM",23.6472,74.2357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1904,39,"Jamaica","Mar","JAM",24.1466,52.7074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1904,40,"Jamaica","Apr","JAM",24.0694,31.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1904,41,"Jamaica","May","JAM",24.3433,93.0872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1904,42,"Jamaica","Jun","JAM",24.9791,542.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1904,43,"Jamaica","Jul","JAM",25.011,75.7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1904,44,"Jamaica","Aug","JAM",25.2721,36.8023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1904,45,"Jamaica","Sep","JAM",24.9762,496.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1904,46,"Jamaica","Oct","JAM",24.7684,676.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1904,47,"Jamaica","Nov","JAM",23.2965,134.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1904,48,"Jamaica","Dec","JAM",23.3019,75.0315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1905,49,"Jamaica","Jan","JAM",21.0334,95.4812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1905,50,"Jamaica","Feb","JAM",23.7472,55.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1905,51,"Jamaica","Mar","JAM",24.2342,255.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1905,52,"Jamaica","Apr","JAM",24.2957,157.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1905,53,"Jamaica","May","JAM",25.8876,318.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1905,54,"Jamaica","Jun","JAM",25.9791,502.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1905,55,"Jamaica","Jul","JAM",25.611,64.5745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1905,56,"Jamaica","Aug","JAM",26.0984,232.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1905,57,"Jamaica","Sep","JAM",25.7145,426.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1905,58,"Jamaica","Oct","JAM",25.6456,473.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1905,59,"Jamaica","Nov","JAM",24.9184,125.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1905,60,"Jamaica","Dec","JAM",23.9985,458.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1906,61,"Jamaica","Jan","JAM",23.0864,130.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1906,62,"Jamaica","Feb","JAM",22.9789,115.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1906,63,"Jamaica","Mar","JAM",23.148,108.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1906,64,"Jamaica","Apr","JAM",23.8906,171.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1906,65,"Jamaica","May","JAM",24.5392,359.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1906,66,"Jamaica","Jun","JAM",25.2036,657.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1906,67,"Jamaica","Jul","JAM",25.3859,51.2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1906,68,"Jamaica","Aug","JAM",25.4518,216.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1906,69,"Jamaica","Sep","JAM",25.3194,863.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1906,70,"Jamaica","Oct","JAM",24.7567,156.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1906,71,"Jamaica","Nov","JAM",24.2136,205.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1906,72,"Jamaica","Dec","JAM",22.6531,51.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1907,73,"Jamaica","Jan","JAM",23.434,19.6565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1907,74,"Jamaica","Feb","JAM",22.3574,49.5557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1907,75,"Jamaica","Mar","JAM",23.945,10.5396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1907,76,"Jamaica","Apr","JAM",23.6833,13.5527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1907,77,"Jamaica","May","JAM",25.1036,263.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1907,78,"Jamaica","Jun","JAM",25.2122,137.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1907,79,"Jamaica","Jul","JAM",25.511,221.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1907,80,"Jamaica","Aug","JAM",25.7108,78.7515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1907,81,"Jamaica","Sep","JAM",25.3648,92.8382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1907,82,"Jamaica","Oct","JAM",24.665,220.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1907,83,"Jamaica","Nov","JAM",24.7886,76.2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1907,84,"Jamaica","Dec","JAM",23.9039,60.1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1908,85,"Jamaica","Jan","JAM",22.5968,163.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1908,86,"Jamaica","Feb","JAM",21.8527,69.5574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1908,87,"Jamaica","Mar","JAM",24.3149,72.7764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1908,88,"Jamaica","Apr","JAM",25.7413,54.1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1908,89,"Jamaica","May","JAM",24.8698,70.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1908,90,"Jamaica","Jun","JAM",24.9194,411.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1908,91,"Jamaica","Jul","JAM",25.5989,56.9669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
