"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Gabon","Jan",25.3691,170.948,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Gabon","Feb",25.6487,128.359,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Gabon","Mar",25.2384,278.983,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Gabon","Apr",25.6844,244.264,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Gabon","May",24.7061,219.07,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Gabon","Jun",23.5796,61.0609,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Gabon","Jul",22.8908,17.568,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Gabon","Aug",22.7422,10.8277,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Gabon","Sep",23.9994,62.1592,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Gabon","Oct",25.1318,179.747,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Gabon","Nov",25.0326,226.558,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Gabon","Dec",24.9693,117.371,24.5827,25.6844,22.7422,1716.9158,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Gabon","Jan",25.6691,128.525,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Gabon","Feb",25.098,92.0594,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Gabon","Mar",25.6544,246.653,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Gabon","Apr",25.4464,226.34,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Gabon","May",24.9988,185.572,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Gabon","Jun",24.0796,25.439,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Gabon","Jul",22.7908,6.2766,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Gabon","Aug",23.6422,32.5843,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Gabon","Sep",24.6994,67.7502,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Gabon","Oct",25.1318,233.337,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Gabon","Nov",25.0326,236.29,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Gabon","Dec",24.9693,193.744,24.7677,25.6691,22.7908,1674.5705,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Gabon","Jan",26.0691,123.38,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Gabon","Feb",25.998,126.174,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Gabon","Mar",26.1696,298.438,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Gabon","Apr",25.8651,223.395,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Gabon","May",25.2734,202.659,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"30",1903,"Gabon","Jun",23.4796,25.3556,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"31",1903,"Gabon","Jul",22.9908,19.1902,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"32",1903,"Gabon","Aug",23.5422,24.4515,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"33",1903,"Gabon","Sep",24.9994,174.344,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"34",1903,"Gabon","Oct",25.1318,279.491,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"35",1903,"Gabon","Nov",25.0326,197.759,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"36",1903,"Gabon","Dec",24.9693,150.795,24.960075,26.1696,22.9908,1845.4323,NA,NA,NA,NA,NA,NA,NA
"37",1904,"Gabon","Jan",25.6691,142.982,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"38",1904,"Gabon","Feb",25.298,126.193,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"39",1904,"Gabon","Mar",25.2619,237.997,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"40",1904,"Gabon","Apr",25.4106,245.201,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"41",1904,"Gabon","May",25.0742,162.247,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"42",1904,"Gabon","Jun",23.8796,78.4138,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"43",1904,"Gabon","Jul",22.2908,6.99484,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"44",1904,"Gabon","Aug",22.7422,11.7571,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"45",1904,"Gabon","Sep",24.9994,43.1749,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"46",1904,"Gabon","Oct",25.1318,215.334,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"47",1904,"Gabon","Nov",25.0326,293.448,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"48",1904,"Gabon","Dec",24.9693,81.4426,24.646625,25.6691,22.2908,1645.18524,NA,NA,NA,NA,NA,NA,NA
"49",1905,"Gabon","Jan",26.0691,136.845,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"50",1905,"Gabon","Feb",26.198,174.101,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"51",1905,"Gabon","Mar",26.5704,192.709,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"52",1905,"Gabon","Apr",26.4481,149.847,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"53",1905,"Gabon","May",25.7602,199.025,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"54",1905,"Gabon","Jun",23.7796,9.75864,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"55",1905,"Gabon","Jul",22.6908,5.2506,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"56",1905,"Gabon","Aug",23.7422,7.76126,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"57",1905,"Gabon","Sep",24.3994,83.4804,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"58",1905,"Gabon","Oct",25.1318,260.356,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"59",1905,"Gabon","Nov",25.0326,292.438,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
"60",1905,"Gabon","Dec",24.9693,175.463,25.0659583333333,26.5704,22.6908,1687.0349,NA,NA,NA,NA,NA,NA,NA
