"","Year","Country","Month","Temperature","Rain","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
"1",1901,"Ethiopia","Jan",21.7241,10.8762,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"2",1901,"Ethiopia","Feb",24.0851,28.5686,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"3",1901,"Ethiopia","Mar",24.1675,63.6138,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"4",1901,"Ethiopia","Apr",24.0003,93.4658,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"5",1901,"Ethiopia","May",24.0289,54.3036,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"6",1901,"Ethiopia","Jun",23.0572,129.197,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"7",1901,"Ethiopia","Jul",23.6171,117.475,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"8",1901,"Ethiopia","Aug",22.9644,184.691,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"9",1901,"Ethiopia","Sep",23.4137,80.2316,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"10",1901,"Ethiopia","Oct",22.7131,53.1731,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"11",1901,"Ethiopia","Nov",21.7962,16.2038,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"12",1901,"Ethiopia","Dec",21.605,16.8135,23.0977166666667,24.1675,21.605,848.613,NA,NA,NA,NA,NA,NA,NA
"13",1902,"Ethiopia","Jan",20.7026,2.2677,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"14",1902,"Ethiopia","Feb",22.1317,23.1086,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"15",1902,"Ethiopia","Mar",23.0557,26.01,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"16",1902,"Ethiopia","Apr",22.7779,90.9432,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"17",1902,"Ethiopia","May",22.4055,75.1245,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"18",1902,"Ethiopia","Jun",23.8268,74.9354,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"19",1902,"Ethiopia","Jul",24.3366,102.857,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"20",1902,"Ethiopia","Aug",24.4434,73.1808,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"21",1902,"Ethiopia","Sep",23.8363,82.3993,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"22",1902,"Ethiopia","Oct",22.3466,57.9302,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"23",1902,"Ethiopia","Nov",21.4033,41.0751,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"24",1902,"Ethiopia","Dec",20.5571,36.8339,22.6519583333333,24.4434,20.5571,686.6657,NA,NA,NA,NA,NA,NA,NA
"25",1903,"Ethiopia","Jan",22.1631,20.2287,22.7662333333333,24.565,20.6413,1019.4384,NA,NA,NA,NA,NA,NA,NA
"26",1903,"Ethiopia","Feb",22.7757,13.0572,22.7662333333333,24.565,20.6413,1019.4384,NA,NA,NA,NA,NA,NA,NA
"27",1903,"Ethiopia","Mar",23.7389,45.7573,22.7662333333333,24.565,20.6413,1019.4384,NA,NA,NA,NA,NA,NA,NA
"28",1903,"Ethiopia","Apr",24.565,78.3576,22.7662333333333,24.565,20.6413,1019.4384,NA,NA,NA,NA,NA,NA,NA
"29",1903,"Ethiopia","May",23.7249,235.537,22.7662333333333,24.565,20.6413,1019.4384,NA,NA,NA,NA,NA,NA,NA
