"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1946,NA,NA,NA,NA
1947,28,33.5,22.8,NA
1948,25.9,32.3,20.5,NA
1949,25.8,32.1,20.5,NA
1950,25.9,32.2,20.5,NA
1951,26.5,32.6,21.5,NA
1952,26.7,32.8,21.5,NA
1953,26.7,32.5,21.7,NA
1954,27,32.9,22.1,NA
1955,26.6,32.8,21.4,NA
1956,26.5,32.3,21.5,NA
1957,27.9,32.3,23.3,6.35
1958,27.9333333333333,32.8,23.3666666666667,44.96
1959,26.68,32.36,20.88,47.6633333333333
1960,27.42,33.08,21.74,51.3133333333333
1961,26.75,32.35,20.8,39.13
1962,NA,NA,NA,NA
1963,NA,NA,NA,NA
1964,NA,NA,NA,NA
1965,NA,NA,NA,NA
1966,NA,NA,NA,NA
1967,25.8,31.6,20.6,NA
1968,26.25,32.45,20.35,NA
1973,26.6333333333333,32.6666666666667,20.1333333333333,NA
1974,26.3666666666667,32.2666666666667,20,NA
1975,26.3333333333333,32.0333333333333,19.25,NA
1976,26.7,32.45,20.75,NA
1977,27.4,33.325,20.075,NA
1978,24.8714285714286,31.2285714285714,16.5642857142857,NA
1979,25.6052631578947,31.7,17.9894736842105,22.34
1980,24.8578947368421,31.4052631578947,17.5947368421053,66.3
1981,24.83,31.41,17.495,83.56
1982,23.9380952380952,30.3619047619048,17.0666666666667,27.9388888888889
1983,23.5318181818182,30.4,16.3318181818182,41.8225
1984,23.252,31.188,16.824,25.205
1985,23.9230769230769,31.6461538461538,17.3384615384615,42.4547619047619
1986,24.2448275862069,31.2793103448276,17.351724137931,14.4663636363636
1987,24.9714285714286,31.9071428571429,17.7071428571429,2.0315
1988,25.1103448275862,31.6551724137931,17.7620689655172,1.37857142857143
1989,24.5357142857143,31.075,16.8714285714286,40.1726315789474
1990,24.8142857142857,31.6214285714286,17.1,42.455
1991,24.5888888888889,31.4185185185185,17.5333333333333,68.414
1992,23.5071428571429,30.0703703703704,16.4555555555556,69.2447619047619
1993,24.4846153846154,31.2230769230769,17.2230769230769,50.5468421052632
1994,24.9481481481481,31.5148148148148,17.7259259259259,47.2446153846154
1995,25.1214285714286,31.5892857142857,17.4392857142857,57.5108333333333
1996,25.3,32.15,17.6785714285714,44.7891666666667
1997,24.7035714285714,31.4071428571429,17.2357142857143,29.1471428571429
1998,25.7555555555556,32.6962962962963,17.8333333333333,9.93407407407407
1999,25.9357142857143,32.9785714285714,17.9928571428571,0
2000,25.6655172413793,32.4586206896552,17.6964285714286,0.17
2001,25.8862068965517,32.9103448275862,17.8862068965517,1.35555555555556
2002,NA,NA,NA,NA
2003,25.5931034482759,32.7379310344828,18.2758620689655,12.8996428571429
2004,25.3166666666667,32.54,17.9433333333333,25.5989285714286
2005,NA,NA,NA,NA
2006,25.5645161290323,32.3774193548387,18.3548387096774,66.5328571428571
2007,25.4766666666667,32.4366666666667,18.1033333333333,34.884
2008,25.4870967741935,32.541935483871,18.2032258064516,56.1916666666667
2009,25.909375,32.840625,18.809375,93.7963157894737
2010,26.5,33.7838709677419,19.2354838709677,65.405
2011,25.3333333333333,32.31,18.27,64.883125
2012,25.85,32.74,18.71,66.4335294117647
2013,25.6133333333333,32.27,18.63,85.469375
2014,25.8357142857143,32.4142857142857,19.0035714285714,72.5611111111111
2015,26.0962962962963,32.7777777777778,19.2666666666667,58.3561538461538
2016,26.33,33.0366666666667,19.3433333333333,54.8442857142857
2017,26.4103448275862,33.1275862068966,19.4241379310345,64.7914285714286
2018,26.2714285714286,32.825,19.5035714285714,NA
2019,NA,NA,NA,NA
